source,term_name,term_id,p_value,term_size,intersection_size,query_set,cell_type,dir
GO:BP,modulation of excitatory postsynaptic potential,GO:0098815,0.2581586615476791,37,6,Astro|down,Astro,down
GO:BP,long-chain fatty acid transport,GO:0015909,0.2581586615476791,27,5,Astro|down,Astro,down
GO:BP,positive regulation of neurogenesis,GO:0050769,0.2583806981799582,162,16,Astro|down,Astro,down
GO:BP,positive regulation of signaling,GO:0023056,0.2597826504170129,1107,76,Astro|down,Astro,down
GO:BP,galactolipid biosynthetic process,GO:0019375,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of platelet-derived growth factor receptor signaling pathway,GO:0010640,0.2638711605785779,18,4,Astro|down,Astro,down
GO:BP,"regulation of circadian sleep/wake cycle, non-REM sleep",GO:0045188,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,response to vasopressin,GO:1904116,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,cell surface receptor signaling pathway involved in heart development,GO:0061311,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,cellular response to vasopressin,GO:1904117,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,isopentenyl diphosphate metabolic process,GO:0046490,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,organelle localization by membrane tethering,GO:0140056,0.2638711605785779,61,8,Astro|down,Astro,down
GO:BP,developmental maturation,GO:0021700,0.2638711605785779,193,18,Astro|down,Astro,down
GO:BP,striated muscle tissue development,GO:0014706,0.2638711605785779,236,21,Astro|down,Astro,down
GO:BP,myelin assembly,GO:0032288,0.2638711605785779,18,4,Astro|down,Astro,down
GO:BP,citrate transport,GO:0015746,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,negative regulation of toll-like receptor 9 signaling pathway,GO:0034164,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,lipid catabolic process,GO:0016042,0.2638711605785779,207,19,Astro|down,Astro,down
GO:BP,reactive gliosis,GO:0150103,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of presynaptic membrane potential,GO:0099505,0.2638711605785779,18,4,Astro|down,Astro,down
GO:BP,tricarboxylic acid transport,GO:0006842,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of meiotic cell cycle phase transition,GO:1901993,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,glucose import in response to insulin stimulus,GO:0044381,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,adult locomotory behavior,GO:0008344,0.2638711605785779,60,8,Astro|down,Astro,down
GO:BP,noradrenergic neuron differentiation,GO:0003357,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,cellular response to insulin stimulus,GO:0032869,0.2638711605785779,179,17,Astro|down,Astro,down
GO:BP,meiotic cell cycle phase transition,GO:0044771,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of synaptic vesicle transport,GO:1902803,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,protein localization to postsynaptic membrane,GO:1903539,0.2638711605785779,38,6,Astro|down,Astro,down
GO:BP,pericardium morphogenesis,GO:0003344,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,central nervous system myelin maintenance,GO:0032286,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,negative regulation of mechanoreceptor differentiation,GO:0045632,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,sensory perception of sour taste,GO:0050915,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,negative regulation of inner ear auditory receptor cell differentiation,GO:0045608,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regionalization,GO:0003002,0.2638711605785779,221,20,Astro|down,Astro,down
GO:BP,isopentenyl diphosphate biosynthetic process,GO:0009240,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of somatic stem cell population maintenance,GO:1904672,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,response to methylmercury,GO:0051597,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,circadian sleep/wake cycle process,GO:0022410,0.2638711605785779,10,3,Astro|down,Astro,down
GO:BP,regulation of respiratory gaseous exchange by nervous system process,GO:0002087,0.2638711605785779,10,3,Astro|down,Astro,down
GO:BP,regulation of lipid biosynthetic process,GO:0046890,0.2638711605785779,111,12,Astro|down,Astro,down
GO:BP,cholesterol import,GO:0070508,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,negative regulation of lymphoid progenitor cell differentiation,GO:1905457,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,plasma membrane organization,GO:0007009,0.2638711605785779,111,12,Astro|down,Astro,down
GO:BP,negative regulation of inner ear receptor cell differentiation,GO:2000981,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of base-excision repair,GO:1905051,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,synaptic vesicle exocytosis,GO:0016079,0.2638711605785779,72,9,Astro|down,Astro,down
GO:BP,regulation of single strand break repair,GO:1903516,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,lipid transport across blood-brain barrier,GO:1990379,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of pentose-phosphate shunt,GO:0043456,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,regulation of receptor-mediated endocytosis,GO:0048259,0.2638711605785779,84,10,Astro|down,Astro,down
GO:BP,galactosylceramide biosynthetic process,GO:0006682,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,fatty acid metabolic process,GO:0006631,0.2638711605785779,236,21,Astro|down,Astro,down
GO:BP,regulation of cristae formation,GO:1903850,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,positive regulation of cristae formation,GO:1903852,0.2638711605785779,4,2,Astro|down,Astro,down
GO:BP,cholesterol homeostasis,GO:0042632,0.26574793747222897,50,7,Astro|down,Astro,down
GO:BP,cerebral cortex cell migration,GO:0021795,0.26574793747222897,39,6,Astro|down,Astro,down
GO:BP,regulation of striated muscle cell differentiation,GO:0051153,0.26574793747222897,50,7,Astro|down,Astro,down
GO:BP,sterol homeostasis,GO:0055092,0.26574793747222897,50,7,Astro|down,Astro,down
GO:BP,muscle tissue development,GO:0060537,0.26574793747222897,252,22,Astro|down,Astro,down
GO:BP,response to nutrient,GO:0007584,0.26574793747222897,86,10,Astro|down,Astro,down
GO:BP,presynapse assembly,GO:0099054,0.26574793747222897,39,6,Astro|down,Astro,down
GO:BP,dopamine transport,GO:0015872,0.26574793747222897,19,4,Astro|down,Astro,down
GO:BP,long-chain fatty-acyl-CoA metabolic process,GO:0035336,0.26574793747222897,19,4,Astro|down,Astro,down
GO:BP,protein localization to postsynapse,GO:0062237,0.26574793747222897,39,6,Astro|down,Astro,down
GO:BP,protein localization to membrane,GO:0072657,0.26611667347603596,327,27,Astro|down,Astro,down
GO:BP,regulation of membrane potential,GO:0042391,0.27135190421779476,253,22,Astro|down,Astro,down
GO:BP,epiboly,GO:0090504,0.2795325912398988,29,5,Astro|down,Astro,down
GO:BP,ligand-gated ion channel signaling pathway,GO:1990806,0.2795325912398988,29,5,Astro|down,Astro,down
GO:BP,long-chain fatty acid import into cell,GO:0044539,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,microtubule-based protein transport,GO:0099118,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,protein transport along microtubule,GO:0098840,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,circadian sleep/wake cycle,GO:0042745,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,apoptotic process involved in morphogenesis,GO:0060561,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,glycosylceramide metabolic process,GO:0006677,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,regulation of timing of cell differentiation,GO:0048505,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,positive regulation of receptor recycling,GO:0001921,0.28236410747822577,11,3,Astro|down,Astro,down
GO:BP,transport across blood-brain barrier,GO:0150104,0.2857185218355212,63,8,Astro|down,Astro,down
GO:BP,vascular transport,GO:0010232,0.2857185218355212,63,8,Astro|down,Astro,down
GO:BP,organic acid transport,GO:0015849,0.28896676853865405,183,17,Astro|down,Astro,down
GO:BP,carboxylic acid transport,GO:0046942,0.28896676853865405,183,17,Astro|down,Astro,down
GO:BP,import into cell,GO:0098657,0.29476644892401244,614,45,Astro|down,Astro,down
GO:BP,regulation of myotube differentiation,GO:0010830,0.2996117764405253,20,4,Astro|down,Astro,down
GO:BP,synaptic vesicle maturation,GO:0016188,0.2996117764405253,20,4,Astro|down,Astro,down
GO:BP,response to pH,GO:0009268,0.2996117764405253,20,4,Astro|down,Astro,down
GO:BP,inhibitory synapse assembly,GO:1904862,0.2996117764405253,20,4,Astro|down,Astro,down
GO:BP,neuroblast proliferation,GO:0007405,0.3000662351479151,52,7,Astro|down,Astro,down
GO:BP,regulation of dendrite morphogenesis,GO:0048814,0.3000662351479151,52,7,Astro|down,Astro,down
GO:BP,negative regulation of catabolic process,GO:0009895,0.3000662351479151,257,22,Astro|down,Astro,down
GO:BP,regulation of postsynaptic membrane neurotransmitter receptor levels,GO:0099072,0.3024364014124701,89,10,Astro|down,Astro,down
GO:BP,biological process involved in intraspecies interaction between organisms,GO:0051703,0.3091597544691465,41,6,Astro|down,Astro,down
GO:BP,social behavior,GO:0035176,0.3091597544691465,41,6,Astro|down,Astro,down
GO:BP,regulation of cell junction assembly,GO:1901888,0.3091597544691465,185,17,Astro|down,Astro,down
GO:BP,purine-containing compound biosynthetic process,GO:0072522,0.3109401430426823,157,15,Astro|down,Astro,down
GO:BP,regulation of cell projection organization,GO:0031344,0.3239537094111333,491,37,Astro|down,Astro,down
GO:BP,synaptic vesicle cycle,GO:0099504,0.32550688302577163,158,15,Astro|down,Astro,down
GO:BP,positive regulation of meiotic cell cycle,GO:0051446,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,vesicle docking involved in exocytosis,GO:0006904,0.33226318013556455,31,5,Astro|down,Astro,down
GO:BP,carboxylic acid metabolic process,GO:0019752,0.33226318013556455,524,39,Astro|down,Astro,down
GO:BP,response to gonadotropin,GO:0034698,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,regulation of respiratory system process,GO:0044065,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,dicarboxylic acid catabolic process,GO:0043649,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,regulation of ATP metabolic process,GO:1903578,0.33226318013556455,42,6,Astro|down,Astro,down
GO:BP,positive regulation of muscle cell differentiation,GO:0051149,0.33226318013556455,42,6,Astro|down,Astro,down
GO:BP,"regulation of development, heterochronic",GO:0040034,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,fatty acid transmembrane transport,GO:1902001,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,phosphatidylcholine catabolic process,GO:0034638,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,lipid import into cell,GO:0140354,0.33226318013556455,12,3,Astro|down,Astro,down
GO:BP,cell fate determination,GO:0001709,0.3325462193955317,21,4,Astro|down,Astro,down
GO:BP,glandular epithelial cell differentiation,GO:0002067,0.3325462193955317,21,4,Astro|down,Astro,down
GO:BP,galactolipid metabolic process,GO:0019374,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,nonassociative learning,GO:0046958,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,galactosylceramide metabolic process,GO:0006681,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,midbrain development,GO:0030901,0.3367476593603854,66,8,Astro|down,Astro,down
GO:BP,monocarboxylic acid transport,GO:0015718,0.3367476593603854,79,9,Astro|down,Astro,down
GO:BP,cellular response to acid chemical,GO:0071229,0.3367476593603854,66,8,Astro|down,Astro,down
GO:BP,positive regulation of synaptic vesicle exocytosis,GO:2000302,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,regulation of mesenchymal cell apoptotic process,GO:2001053,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,neurotransmitter receptor diffusion trapping,GO:0099628,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,cell fate commitment,GO:0045165,0.3367476593603854,146,14,Astro|down,Astro,down
GO:BP,receptor diffusion trapping,GO:0098953,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,postsynaptic neurotransmitter receptor diffusion trapping,GO:0098970,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,"circadian sleep/wake cycle, non-REM sleep",GO:0042748,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,positive regulation of phospholipase activity,GO:0010518,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,dicarboxylic acid biosynthetic process,GO:0043650,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,norepinephrine uptake,GO:0051620,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,fucose catabolic process,GO:0019317,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,localization of cell,GO:0051674,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,inhibition of neuroepithelial cell differentiation,GO:0002085,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,positive regulation of neuron differentiation,GO:0045666,0.3367476593603854,54,7,Astro|down,Astro,down
GO:BP,protein localization to cell periphery,GO:1990778,0.3367476593603854,263,22,Astro|down,Astro,down
GO:BP,regulation of oligodendrocyte progenitor proliferation,GO:0070445,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,glucosylceramide metabolic process,GO:0006678,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,regulation of phospholipase activity,GO:0010517,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,regulation of apoptotic process involved in development,GO:1904748,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,negative regulation of striated muscle tissue development,GO:0045843,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,L-fucose metabolic process,GO:0042354,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,positive regulation of platelet-derived growth factor receptor signaling pathway,GO:0010641,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,L-fucose catabolic process,GO:0042355,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,very long-chain fatty acid catabolic process,GO:0042760,0.3367476593603854,5,2,Astro|down,Astro,down
GO:BP,regulation of nervous system process,GO:0031644,0.3391501755087773,67,8,Astro|down,Astro,down
GO:BP,"chemical synaptic transmission, postsynaptic",GO:0099565,0.3391501755087773,67,8,Astro|down,Astro,down
GO:BP,regulation of DNA binding,GO:0051101,0.34168799203553185,32,5,Astro|down,Astro,down
GO:BP,peripheral nervous system development,GO:0007422,0.3445643783142433,55,7,Astro|down,Astro,down
GO:BP,regulation of metal ion transport,GO:0010959,0.354040172072188,191,17,Astro|down,Astro,down
GO:BP,telencephalon glial cell migration,GO:0022030,0.3552996099278454,22,4,Astro|down,Astro,down
GO:BP,cerebral cortex radial glia-guided migration,GO:0021801,0.3552996099278454,22,4,Astro|down,Astro,down
GO:BP,muscle cell differentiation,GO:0042692,0.36418383186150316,251,21,Astro|down,Astro,down
GO:BP,purine nucleotide catabolic process,GO:0006195,0.36538948260196197,94,10,Astro|down,Astro,down
GO:BP,positive regulation of Ras protein signal transduction,GO:0046579,0.3677025772105651,13,3,Astro|down,Astro,down
GO:BP,neurotransmitter receptor transport,GO:0099637,0.3677025772105651,13,3,Astro|down,Astro,down
GO:BP,terpenoid biosynthetic process,GO:0016114,0.3677025772105651,13,3,Astro|down,Astro,down
GO:BP,steroid catabolic process,GO:0006706,0.3677025772105651,13,3,Astro|down,Astro,down
GO:BP,neuron cell-cell adhesion,GO:0007158,0.3677025772105651,13,3,Astro|down,Astro,down
GO:BP,negative regulation of ATP metabolic process,GO:1903579,0.3677025772105651,13,3,Astro|down,Astro,down
GO:BP,modified amino acid catabolic process,GO:0042219,0.3677025772105651,13,3,Astro|down,Astro,down
GO:BP,long-chain fatty acid metabolic process,GO:0001676,0.3677025772105651,56,7,Astro|down,Astro,down
GO:BP,regulation of synaptic vesicle exocytosis,GO:2000300,0.3721127073425091,33,5,Astro|down,Astro,down
GO:BP,regulation of lipid metabolic process,GO:0019216,0.373829177408318,193,17,Astro|down,Astro,down
GO:BP,cyclic nucleotide metabolic process,GO:0009187,0.37547818349655554,25,4,Astro|down,Astro,down
GO:BP,positive regulation of G2/MI transition of meiotic cell cycle,GO:0110032,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,axo-dendritic protein transport,GO:0099640,0.37547818349655554,7,2,Astro|down,Astro,down
GO:BP,anterograde axonal protein transport,GO:0099641,0.37547818349655554,7,2,Astro|down,Astro,down
GO:BP,cellular response to gonadotropin stimulus,GO:0071371,0.37547818349655554,7,2,Astro|down,Astro,down
GO:BP,cellular response to peptide hormone stimulus,GO:0071375,0.37547818349655554,240,20,Astro|down,Astro,down
GO:BP,regulation of cell projection size,GO:0032536,0.37547818349655554,6,2,Astro|down,Astro,down
GO:BP,positive regulation of unsaturated fatty acid biosynthetic process,GO:2001280,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,regulation of regulated secretory pathway,GO:1903305,0.37547818349655554,75,8,Astro|down,Astro,down
GO:BP,epiboly involved in gastrulation with mouth forming second,GO:0055113,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,vibrational conductance of sound to the inner ear,GO:0055127,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,roof of mouth development,GO:0060021,0.37547818349655554,58,7,Astro|down,Astro,down
GO:BP,sucrose metabolic process,GO:0005985,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction,GO:0014852,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,regulation of excitatory postsynaptic membrane potential involved in skeletal muscle contraction,GO:0014853,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,transition between slow and fast fiber,GO:0014886,0.37547818349655554,1,1,Astro|down,Astro,down
GO:BP,negative regulation of epidermal cell differentiation,GO:0045605,0.37547818349655554,7,2,Astro|down,Astro,down
GO:BP,regulation of inner ear auditory receptor cell differentiation,GO:0045607,0.37547818349655554,6,2,Astro|down,Astro,down
GO:BP,negative regulation of intracellular lipid transport,GO:0032378,0.37547818349655554,1,1,Astro|down,Astro,down
