sample_id,x,y,subclass,supertype,layer,qc_pass
Br1139,2393.540532,4553.186644,L5 IT,L5 IT_2,L5,True
Br1139,2398.062548,4570.654116,Astrocyte,Astro_2,L5,True
Br1139,2405.066544,4554.419104,L5 IT,L5 IT_2,L5,True
Br1139,2457.690028,4611.785612,Astrocyte,Astro_2,L5,True
Br1139,2465.994528,4604.16954,L5 IT,L5 IT_7,L5,True
Br1139,2427.396028,4560.199172,Endothelial,Endo_2,L5,True
Br1139,2409.410044,4620.44708,L5/6 NP,L5/6 NP_2,L5,True
Br1139,2428.951528,4602.478096,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br1139,2421.267552,4583.268028,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2381.428016,4905.902588,Astrocyte,Astro_2,L5,True
Br1139,2387.123028,4982.989172,OPC,OPC_2_1-SEAAD,L5,True
Br1139,2387.233548,4973.800652,Sst,Sst_13,L5,True
Br1139,2388.406568,4931.7256,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,2383.051532,4921.185608,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2467.074044,4959.7586,Astrocyte,Astro_6-SEAAD,L5,True
Br1139,2453.270044,4997.609108,Endothelial,Endo_2,L5,True
Br1139,2483.130532,4993.962632,Sst,Sst_4,L5,True
Br1139,2454.613016,4966.244048,L5 IT,L5 IT_5,L5,True
Br1139,2444.48952,4992.951108,L4 IT,L4 IT_2,L5,True
Br1139,2473.602024,4992.1691,Astrocyte,Astro_2,L5,True
Br1139,2416.210024,4904.627604,L2/3 IT,L2/3 IT_1,L5,True
Br1139,2453.17652,4917.360612,Endothelial,Endo_2,L5,True
Br1139,2418.30952,4913.501656,Astrocyte,Astro_2,L5,True
Br1139,2301.65554,4963.558112,Endothelial,Endo_2,L5,True
Br1139,2293.274524,4982.071048,L4 IT,L4 IT_1,L4,True
Br1139,2303.653024,4893.688064,L4 IT,L4 IT_1,L5,True
Br1139,2351.21902,4982.93808,L5 IT,L5 IT_6,L5,True
Br1139,2335.910516,4984.561648,L5 IT,L5 IT_5,L5,True
Br1139,2367.649524,4995.59464,VLMC,Pericyte_1,L5,True
Br1139,2353.582036,4902.9361,Pvalb,Pvalb_6,L5,True
Br1139,2321.341508,4889.514548,L4 IT,L4 IT_2,L5,True
Br1139,2366.680516,4904.916612,OPC,OPC_1,L5,True
Br1139,2358.23154,4894.113168,L4 IT,L4 IT_1,L5,True
Br1139,2342.86352,4941.670628,L5 IT,L5 IT_5,L5,True
Br1139,2326.365024,4972.058104,L5 IT,L5 IT_5,L5,False
Br1139,2313.504524,4964.739564,L5 IT,L5 IT_5,L5,True
Br1139,2327.37652,4948.521552,L5 IT,L5 IT_2,L5,True
Br1139,2397.493024,4779.244044,L2/3 IT,L2/3 IT_2,L5,False
Br1139,2390.786528,4792.274568,L6 IT,L6 IT_2,L5,False
Br1139,2399.337528,4785.721072,L5 IT,L5 IT_5,L5,True
Br1139,2435.088528,4869.267588,L5/6 NP,L5/6 NP_3,L5,True
Br1139,2422.644528,4859.892032,Unassigned,Unassigned,L5,False
Br1139,2399.048536,4830.244064,L4 IT,L4 IT_1,L5,True
Br1139,2400.689036,4799.941592,L6 IT,L6 IT_1,L5,True
Br1139,2410.243032,4818.803116,L5 IT,L5 IT_2,L5,True
Br1139,2384.199032,4805.398556,Vip,Vip_15,L5,True
Br1139,2331.201532,4785.26208,Sst,Sst_19,L5,True
Br1139,2342.090024,4847.363068,Unassigned,Unassigned,L5,False
Br1139,2341.512044,4868.103104,L4 IT,L4 IT_1,L5,True
Br1139,2336.701028,4796.116692,Endothelial,Endo_2,L5,True
Br1139,2347.793524,4791.943132,L5/6 NP,L5/6 NP_6,L5,True
Br1139,2292.067548,4785.449068,Sncg,Sncg_6,L5,False
Br1139,2354.551028,4714.8821,L5/6 NP,L5/6 NP_3,L5,True
Br1139,2339.82902,4718.231108,L5/6 NP,L5/6 NP_3,L5,True
Br1139,2373.93102,4729.621176,L5 ET,L5 ET_2,L5,True
Br1139,2365.303528,4721.673576,Sst,Sst_11,L5,False
Br1139,2360.203536,4754.857584,L5 IT,L5 IT_5,L5,True
Br1139,2486.522032,4752.333044,Pvalb,Pvalb_9,L5,True
Br1139,2389.41804,4765.797072,L5 IT,L5 IT_5,L5,True
Br1139,2377.951536,4776.29454,L6 IT,L6 IT_1,L5,True
Br1139,2375.928516,4762.924032,L5 IT,L5 IT_1,L5,False
Br1139,2369.358032,4768.7296,Astrocyte,Astro_2,L5,True
Br1139,2319.157052,4750.063668,L5/6 NP,L5/6 NP_3,L5,False
Br1139,2328.77904,4751.00708,L5 IT,L5 IT_5,L5,True
Br1139,2340.084028,4754.8746,Sst,Sst_3,L5,True
Br1139,2292.05902,4617.438068,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br1139,2377.195036,4614.454628,Vip,Vip_23,L5,True
Br1139,2309.637044,4625.572576,L5 IT,L5 IT_5,L5,True
Br1139,2387.981528,4643.244136,Unassigned,Unassigned,L5,False
Br1139,2478.311024,4632.211132,L5 ET,L5 ET_2,L5,True
Br1139,2464.21804,4622.929064,L6 IT,L6 IT_1,L5,True
Br1139,2401.165036,4622.444608,L5/6 NP,L5/6 NP_6,L5,True
Br1139,2440.91952,4677.507664,VLMC,Pericyte_2-SEAAD,L5,True
Br1139,2469.80254,4698.84262,L5/6 NP,L5/6 NP_3,L5,True
Br1139,2464.643032,4691.073636,L5/6 NP,L5/6 NP_2,L5,True
Br1139,2414.782016,4655.356596,Unassigned,Unassigned,L5,False
Br1139,2430.524016,4681.392112,VLMC,Pericyte_2-SEAAD,L5,True
Br1139,2433.601036,4662.972708,Sst,Sst_9,L5,True
Br1139,2420.34102,4672.288532,L5 IT,L5 IT_2,L5,False
Br1139,2364.581028,4687.087064,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br1139,2304.418024,4698.732084,L5 IT,L5 IT_1,L5,False
Br1139,2398.037032,4677.762616,L5/6 NP,L5/6 NP_4,L5,True
Br1139,2321.486028,4705.421572,Astrocyte,Astro_2,L5,True
Br1139,2317.584532,4691.813096,Astrocyte,Astro_2,L5,True
Br1139,2368.261524,4662.743072,L4 IT,L4 IT_1,L5,False
Br1139,2374.441036,4172.46308,L5 IT,L5 IT_5,L5,True
Br1139,2407.27654,4205.80004,L5 IT,L5 IT_5,L5,True
Br1139,2376.226044,4256.902136,VLMC,SMC-SEAAD,L5,True
Br1139,2384.879032,4177.971048,L5 IT,L5 IT_5,L5,True
Br1139,2471.069044,4339.785584,Endothelial,Endo_2,L5,True
Br1139,2468.706044,4273.672576,L6 CT,L6 CT_4,L5,True
Br1139,2481.150016,4304.92708,L4 IT,L4 IT_1,L5,True
Br1139,2474.537032,4351.303104,OPC,OPC_2_1-SEAAD,L5,True
Br1139,2416.907048,4310.562568,Sst,Sst_11,L5,True
Br1139,2417.986528,4327.554052,L5 IT,L5 IT_5,L5,True
Br1139,2394.501028,4271.989592,Astrocyte,Astro_2,L5,True
Br1139,2387.29302,4335.127616,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2374.194532,4274.429056,Astrocyte,Astro_6-SEAAD,L5,True
Br1139,2443.418544,4227.900092,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,2430.575016,4221.355108,L5 IT,L5 IT_2,L5,True
Br1139,2369.332532,4396.608092,Oligodendrocyte,Oligo_3,L5,True
Br1139,2373.310528,4462.389548,L5 IT,L5 IT_2,L5,True
Br1139,2407.718544,4435.946148,L5 IT,L5 IT_7,L5,True
Br1139,2406.052564,4421.15614,L5 IT,L5 IT_2,L5,False
Br1139,2388.959024,4401.682608,L5 IT,L5 IT_5,L5,False
Br1139,2376.863532,4389.281132,OPC,OPC_2_1-SEAAD,L5,True
Br1139,2439.925024,4522.850084,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,2457.758024,4484.302672,Unassigned,Unassigned,L5,False
Br1139,2468.264032,4491.034724,L6 IT,L6 IT_2,L5,True
Br1139,2470.457044,4526.581612,L5 IT,L5 IT_2,L5,True
Br1139,2405.61052,4493.42308,L5 IT,L5 IT_7,L5,True
Br1139,2379.277512,4535.608488,Endothelial,Endo_2,L5,True
Br1139,2415.156032,4536.85804,Sst,Sst_11,L5,False
Br1139,2411.212028,4518.481072,L5 IT,L5 IT_2,L5,True
Br1139,2410.489536,4528.460056,Pvalb,Pvalb_12,L5,True
Br1139,2419.58454,4464.608084,L5 IT,L5 IT_5,L5,True
Br1139,2435.029024,4472.41104,L5 IT,L5 IT_5,L5,True
Br1139,2426.282528,4377.117592,Pvalb,Pvalb_1,L5,True
Br1139,2308.489516,4348.209084,L5 IT,L5 IT_7,L5,True
Br1139,2317.746048,4455.2071,OPC,OPC_2_1-SEAAD,L5,True
Br1139,2304.18852,4444.548124,VLMC,Pericyte_1,L5,True
Br1139,2313.428016,4410.752044,Astrocyte,Astro_2,L5,True
Br1139,2308.413024,4360.262068,L2/3 IT,L2/3 IT_1,L5,True
Br1139,2315.60404,4538.45616,Astrocyte,Astro_2,L5,True
Br1139,2296.776544,4536.433096,L5 IT,L5 IT_2,L5,True
Br1139,2339.710016,4535.600108,L5 IT,L5 IT_5,L5,True
Br1139,2331.541532,4531.154552,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br1139,2322.982032,4535.056068,Astrocyte,Astro_5,L5,True
Br1139,2287.996048,4571.56358,L5 IT,L5 IT_5,L5,True
Br1139,2282.947032,4590.425136,L5 IT,L5 IT_2,L5,True
Br1139,2300.448516,4557.402612,L2/3 IT,L2/3 IT_1,L5,True
Br1139,2297.006032,4560.734552,L5 IT,L5 IT_5,L5,True
Br1139,2287.962024,4561.831072,L5 IT,L5 IT_5,L5,True
Br1139,2306.203032,4478.293144,L4 IT,L4 IT_1,L5,True
Br1139,2306.262532,4514.494668,L5 IT,L5 IT_2,L5,True
Br1139,2286.015536,4506.895536,Astrocyte,Astro_2,L5,True
Br1139,2364.241044,4520.487068,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2336.199532,4485.688092,L4 IT,L4 IT_1,L5,True
Br1139,2349.748528,4478.250592,L6 CT,L6 CT_4,L5,True
Br1139,2343.033544,4473.864568,L6 CT,L6 CT_4,L5,True
Br1139,2364.164532,4445.848604,Sst,Sst_13,L5,True
Br1139,2358.869024,4365.25162,L5 IT,L5 IT_5,L5,True
Br1139,2354.304528,4429.605136,L6 CT,L6 CT_4,L5,False
Br1139,2336.165524,4412.290624,L5 IT,L5 IT_2,L5,True
Br1139,2366.629544,4386.017172,L5 IT,L5 IT_7,L5,True
Br1139,2332.281052,4373.556088,VLMC,Pericyte_1,L5,True
Br1139,2329.78204,4216.739608,L5 IT,L5 IT_1,L5,True
Br1139,2346.238044,4224.789104,Astrocyte,Astro_2,L5,True
Br1139,2358.223036,4204.423132,Oligodendrocyte,Oligo_1,L5,True
Br1139,2340.594024,4212.124136,L5 IT,L5 IT_5,L5,True
Br1139,2325.761548,4305.088584,L6 CT,L6 CT_4,L5,False
Br1139,2363.510032,4334.192608,L5 IT,L5 IT_5,L5,True
Br1139,2360.688032,4321.068548,L5 IT,L5 IT_5,L5,True
Br1139,2335.54502,4316.070584,L5/6 NP,L5/6 NP_3,L5,True
Br1139,2295.26354,4277.429512,L5 IT,L5 IT_6,L5,True
Br1139,2330.215528,4237.896084,Oligodendrocyte,Oligo_3,L5,True
Br1139,2318.137044,4238.278656,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2406.562516,3971.769556,VLMC,Pericyte_1,L5,True
Br1139,2401.870528,3983.76306,VLMC,Pericyte_2-SEAAD,L5,True
Br1139,2421.106032,3984.281564,L5 IT,L5 IT_5,L5,True
Br1139,2411.424524,3993.10456,L5 IT,L5 IT_5,L5,True
Br1139,2425.23702,4018.740604,Unassigned,Unassigned,L5,False
Br1139,2417.374544,4004.537056,Astrocyte,Astro_2,L5,True
Br1139,2421.21654,3995.102064,L5 IT,L5 IT_5,L5,True
Br1139,2435.09702,3975.645568,OPC,OPC_2_1-SEAAD,L5,True
Br1139,2439.568032,3995.382592,Unassigned,Unassigned,L5,False
Br1139,2455.896544,3973.231552,Oligodendrocyte,Oligo_4,L5,True
Br1139,2445.569016,3977.167056,Endothelial,Endo_2,L5,True
Br1139,2450.023036,4043.526572,L5 IT,L5 IT_5,L5,True
Br1139,2387.029536,4139.780612,Astrocyte,Astro_2,L5,True
Br1139,2380.833028,4162.756068,L5 IT,L5 IT_6,L5,True
Br1139,2371.09204,4162.552092,L5 IT,L5 IT_5,L5,True
Br1139,2296.003024,4169.717564,Endothelial,Endo_2,L5,True
Br1139,2305.54004,4180.444648,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,2299.581532,4188.171136,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br1139,2297.074016,4177.59716,VLMC,Pericyte_2-SEAAD,L5,True
Br1139,2404.352528,4145.569064,VLMC,Pericyte_2-SEAAD,L5,True
Br1139,2415.521516,4162.790084,VLMC,SMC-SEAAD,L5,True
Br1139,2406.545524,4157.834608,VLMC,VLMC_1,L5,True
Br1139,2413.294516,4151.697628,Endothelial,Endo_1,L5,True
Br1139,2321.749536,4036.964584,L5 IT,L5 IT_2,L5,True
Br1139,2286.109036,4064.25806,L5 IT,L5 IT_5,L5,True
Br1139,2295.18702,4050.930024,L4 IT,L4 IT_1,L5,False
Br1139,2284.29004,4041.444084,Unassigned,Unassigned,L5,False
Br1139,2326.458524,4104.896572,Chandelier,Chandelier_1,L5,False
Br1139,2324.28252,4119.151088,Endothelial,Endo_2,L5,True
Br1139,2285.78602,4111.985584,Unassigned,Unassigned,L5,False
Br1139,2370.990052,4038.171572,L5 IT,L5 IT_5,L5,True
Br1139,2366.213032,4078.657104,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,2359.608524,4070.973044,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2374.398532,4069.256052,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br1139,2355.71554,4058.036092,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2360.960044,3735.05308,Endothelial,Endo_1,Vascular,True
Br1139,2374.49202,3735.401568,VLMC,SMC-SEAAD,Vascular,True
Br1139,2344.359528,3750.718572,VLMC,SMC-SEAAD,Vascular,True
Br1139,2356.02154,3761.411584,VLMC,SMC-SEAAD,Vascular,True
Br1139,2349.170516,3761.156584,VLMC,SMC-SEAAD,Vascular,True
Br1139,2355.724024,3738.674064,VLMC,Pericyte_2-SEAAD,Vascular,True
Br1139,2353.684028,3748.789052,VLMC,SMC-SEAAD,Vascular,True
Br1139,2347.78506,3738.903572,VLMC,SMC-SEAAD,Vascular,True
Br1139,2367.615536,3745.338056,VLMC,SMC-SEAAD,Vascular,True
Br1139,2361.130012,3752.036076,VLMC,SMC-SEAAD,Vascular,True
Br1139,2363.408028,3759.371564,VLMC,SMC-SEAAD,Vascular,True
Br1139,2310.83552,3752.665068,L6 CT,L6 CT_4,Vascular,False
Br1139,2330.674528,3762.831072,OPC,OPC_2_1-SEAAD,Vascular,True
Br1139,2326.943028,3751.271088,Sst,Sst_13,Vascular,True
Br1139,2319.709516,3760.774076,L5 IT,L5 IT_5,Vascular,True
Br1139,2365.550012,3874.8781,L5/6 NP,L5/6 NP_3,L5,True
Br1139,2379.983032,3925.597548,L6 CT,L6 CT_4,L5,False
Br1139,2381.530012,3870.31354,Astrocyte,Astro_2,L5,True
Br1139,2365.363036,3901.687028,L5 IT,L5 IT_7,L5,True
Br1139,2324.359032,3988.625088,Astrocyte,Astro_2,L5,True
Br1139,2330.504528,4020.891108,L5 IT,L5 IT_2,L5,True
Br1139,2344.138528,4013.717072,Astrocyte,Astro_2,L5,True
Br1139,2335.817044,4009.883552,L5 IT,L5 IT_3,L5,False
Br1139,2297.41404,3996.113568,Oligodendrocyte,Oligo_2_1-SEAAD,L5,False
Br1139,2329.663036,4001.477084,Unassigned,Unassigned,L5,False
Br1139,2390.616528,4003.389564,Microglia-PVM,Micro-PVM_1,L5,True
Br1139,2393.234532,3989.313568,VLMC,Pericyte_2-SEAAD,L5,True
Br1139,2312.569524,3937.829052,Astrocyte,Astro_2,L5,True
Br1139,2355.341516,3963.907088,Vip,Vip_23,L5,True
Br1139,2287.681528,3963.142056,L5 IT,L5 IT_6,L5,True
Br1139,2309.02504,3959.419072,L5 IT,L5 IT_2,L5,True
Br1139,2297.68604,3947.085588,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2305.497516,3879.281088,L5 IT,L5 IT_5,L5,True
Br1139,2345.490032,3878.125076,L4 IT,L4 IT_1,L5,True
Br1139,2331.890028,3894.156092,L5 IT,L5 IT_6,L5,True
Br1139,2404.454536,3887.024572,Astrocyte,Astro_2,L5,True
Br1139,2421.548028,3833.950584,Unassigned,Unassigned,L5,False
Br1139,2414.586524,3874.895088,Sst,Sst_5,L5,True
Br1139,2413.677036,3946.388572,VLMC,Pericyte_2-SEAAD,L5,True
Br1139,2413.03102,3959.818576,Endothelial,Endo_1,L5,True
Br1139,2425.50902,3950.808552,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,2451.051536,3936.868544,L5/6 NP,L5/6 NP_4,L5,True
Br1139,2461.455532,3982.666572,L5/6 NP,L5/6 NP_6,L5,True
Br1139,2462.407532,3945.300564,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br1139,2448.085032,3945.861568,Endothelial,Endo_2,L5,True
Br1139,2437.936032,3944.442092,Endothelial,Endo_2,L5,True
Br1139,2457.367052,3846.49656,L5 IT,L5 IT_2,L5,True
Br1139,2431.90102,3889.753124,Unassigned,Unassigned,L5,False
Br1139,2428.169528,3861.788052,Endothelial,Endo_2,L5,True
Br1139,2386.587536,3751.730072,VLMC,SMC-SEAAD,Vascular,True
Br1139,2389.783516,3763.579052,VLMC,SMC-SEAAD,Vascular,True
Br1139,2394.994024,3754.39906,VLMC,SMC-SEAAD,Vascular,True
Br1139,2428.977056,3801.795124,Microglia-PVM,Micro-PVM_2_1-SEAAD,Vascular,True
Br1139,2371.52554,3803.410072,Microglia-PVM,Micro-PVM_2_1-SEAAD,Vascular,True
Br1139,2376.098532,3796.53356,L5 IT,L5 IT_5,Vascular,True
Br1139,2385.771512,3777.38306,VLMC,SMC-SEAAD,Vascular,True
Br1139,2385.07454,3772.708064,Endothelial,Endo_1,Vascular,True
Br1139,2399.703028,3798.539572,Oligodendrocyte,Oligo_2_1-SEAAD,Vascular,True
Br1139,2368.312516,3753.923048,VLMC,SMC-SEAAD,Vascular,True
Br1139,2379.974552,3763.213552,VLMC,SMC-SEAAD,Vascular,False
Br1139,2383.298036,3758.870048,VLMC,SMC-SEAAD,Vascular,True
Br1139,2380.136028,3750.557056,Endothelial,Endo_1,Vascular,True
Br1139,2371.678544,3758.190064,VLMC,SMC-SEAAD,Vascular,True
Br1139,2360.713516,3797.817052,L5 IT,L5 IT_2,Vascular,True
Br1139,2355.698528,3770.838068,VLMC,SMC-SEAAD,Vascular,True
Br1139,2366.102516,3770.56608,VLMC,SMC-SEAAD,Vascular,True
Br1139,1354.033056,3346.696572,Unassigned,Unassigned,L2/3,False
Br1139,1381.258528,3472.598556,L2/3 IT,L2/3 IT_10,L2/3,True
Br1139,1391.297056,3421.785548,Oligodendrocyte,Oligo_4,L2/3,True
Br1139,1405.432548,3520.088048,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,1609.483544,3528.486064,Astrocyte,Astro_5,L2/3,True
Br1139,1616.980536,3533.042092,Astrocyte,Astro_2,L2/3,True
Br1139,1386.027032,3531.503592,OPC,OPC_2_1-SEAAD,L2/3,True
Br1139,1390.183528,3504.85606,L2/3 IT,L2/3 IT_8,L2/3,True
Br1139,1352.350036,3514.614056,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,1356.124032,3506.241536,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,1381.377544,3505.170556,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,1416.984044,3436.354572,Pvalb,Pvalb_13,L2/3,False
Br1139,1611.685052,3407.463064,L2/3 IT,L2/3 IT_7,L2/3,True
Br1139,1438.905548,3463.2741,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,1435.743536,3373.182556,Astrocyte,Astro_2,L2/3,True
Br1139,1381.284032,3581.679096,Endothelial,Endo_2,L2/3,True
Br1139,1389.775548,3674.49908,L2/3 IT,L2/3 IT_5,L2/3,True
Br1139,1357.033528,3640.312096,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,1369.622028,3619.15558,Microglia-PVM,Micro-PVM_2_3-SEAAD,L2/3,True
Br1139,1390.268536,3615.415576,L2/3 IT,L2/3 IT_1,L2/3,False
Br1139,1374.186536,3606.7541,L2/3 IT,L2/3 IT_10,L2/3,True
Br1139,1615.195532,3705.566576,Endothelial,Endo_1,L2/3,True
Br1139,1616.173044,3717.432552,Endothelial,Endo_1,L2/3,True
Br1139,1615.646032,3696.837068,VLMC,Pericyte_2-SEAAD,L2/3,True
Br1139,1604.001052,3690.547088,VLMC,Pericyte_2-SEAAD,L2/3,True
Br1139,1615.81604,3677.79708,Endothelial,Endo_2,L2/3,True
Br1139,1611.447032,3684.784068,Microglia-PVM,Lymphocyte,L2/3,True
Br1139,1607.936536,3674.90708,VLMC,Pericyte_2-SEAAD,L2/3,True
Br1139,1411.782032,3645.267596,VLMC,Pericyte_2-SEAAD,L2/3,True
Br1139,1419.33004,3649.271084,VLMC,Pericyte_1,L2/3,True
Br1139,1418.94752,3683.14358,Microglia-PVM,Micro-PVM_3-SEAAD,L2/3,True
Br1139,1407.039048,3661.494084,Endothelial,Endo_1,L2/3,True
Br1139,1402.228048,3731.26206,Endothelial,Endo_1,L2/3,True
Br1139,1408.195048,3724.657528,Endothelial,Endo_2,L2/3,True
Br1139,1399.72904,3681.5881,Endothelial,Endo_3,L2/3,True
Br1139,1428.603556,3585.750552,Astrocyte,Astro_2,L2/3,True
Br1139,1423.945536,3637.116084,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,1426.03654,3607.952592,Astrocyte,Astro_5,L2/3,True
Br1139,1198.041028,3685.566116,L2/3 IT,L2/3 IT_6,L2/3,True
Br1139,1218.517528,3388.950044,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,1200.412528,3619.402052,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,1313.73454,3679.60756,Sst,Sst_22,L2/3,True
Br1139,1325.294548,3693.87904,L5 IT,L5 IT_6,L2/3,True
Br1139,1301.469044,3690.853072,L2/3 IT,L2/3 IT_5,L2/3,True
Br1139,1335.10356,3471.196056,Endothelial,Endo_1,L2/3,True
Br1139,1346.859024,3647.35856,VLMC,Pericyte_2-SEAAD,L2/3,True
Br1139,1340.373544,3510.704096,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,1336.480552,3480.05306,L2/3 IT,L2/3 IT_1,L2/3,False
Br1139,1265.140024,3473.97558,L2/3 IT,L2/3 IT_6,L2/3,True
Br1139,1268.718504,3502.867072,Endothelial,Endo_2,L2/3,True
Br1139,1253.843528,3452.292076,Astrocyte,Astro_5,L2/3,True
Br1139,1291.58352,3487.201584,Sst,Sst_11,L2/3,True
Br1139,1258.076528,3459.933584,Astrocyte,Astro_2,L2/3,True
Br1139,1268.69302,3450.609084,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,1420.74104,4056.047064,Lamp5,Lamp5_1,L2/3,True
Br1139,1456.313536,4030.011572,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,1454.724036,4036.369556,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,1438.45502,4025.234584,L4 IT,L4 IT_1,L2/3,True
Br1139,1515.312032,4090.42108,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,False
Br1139,1512.226544,4108.551588,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,1514.241052,4102.21058,OPC,OPC_2_1-SEAAD,L2/3,True
Br1139,1524.832032,4095.410596,L2/3 IT,L2/3 IT_5,L2/3,True
Br1139,1536.366532,4098.768152,Unassigned,Unassigned,L2/3,False
Br1139,1552.363548,3995.433608,OPC,OPC_2_1-SEAAD,L2/3,True
Br1139,1629.433028,4026.75604,Microglia-PVM,Micro-PVM_2_3-SEAAD,L2/3,True
Br1139,1610.91154,3869.565596,Microglia-PVM,Micro-PVM_3-SEAAD,L2/3,True
Br1139,1551.25856,3949.29558,L2/3 IT,L2/3 IT_8,L2/3,True
Br1139,1574.38704,3976.912092,Vip,Vip_15,L2/3,False
Br1139,1550.723032,3988.242564,OPC,OPC_2_1-SEAAD,L2/3,True
Br1139,1479.799028,4049.034568,Chandelier,Chandelier_2,L2/3,True
Br1139,1588.522552,4068.295604,VLMC,Pericyte_2-SEAAD,L2/3,True
Br1139,1591.463556,4062.515568,VLMC,Pericyte_1,L2/3,True
Br1139,1531.530036,4078.334088,Endothelial,Endo_2,L2/3,True
Br1139,1505.99604,4053.4546,Oligodendrocyte,Oligo_3,L2/3,False
Br1139,1493.314036,4062.558092,Unassigned,Unassigned,L2/3,False
Br1139,1428.603544,4098.3941,Astrocyte,Astro_2,L2/3,True
Br1139,1471.358548,4102.737572,L6 IT,L6 IT_2,L2/3,True
Br1139,1462.714048,4096.821556,Unassigned,Unassigned,L2/3,False
Br1139,1457.495056,4090.497612,Chandelier,Chandelier_2,L2/3,True
Br1139,1478.566528,4110.52356,L4 IT,L4 IT_1,L2/3,False
Br1139,1573.73254,4111.594528,Vip,Vip_4,L2/3,True
Br1139,1617.93254,4212.591584,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,1626.48354,4213.679676,L4 IT,L4 IT_3,L2/3,True
Br1139,1619.59004,4146.325624,Chandelier,Chandelier_2,L2/3,True
Br1139,1473.22854,4315.569152,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,1496.782044,4312.764116,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,1487.755036,4285.878604,Astrocyte,Astro_2,L2/3,True
Br1139,1472.59104,4233.637612,Endothelial,Endo_2,L2/3,True
Br1139,1511.963036,4209.92254,Chandelier,Chandelier_2,L2/3,False
Br1139,1492.999536,4258.194084,Astrocyte,Astro_2,L2/3,True
Br1139,1481.63504,4248.57204,Astrocyte,Astro_5,L2/3,True
Br1139,1376.413532,4040.755572,Endothelial,Endo_3,L2/3,True
Br1139,1368.177032,4175.39564,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,False
Br1139,1376.43054,4171.494048,Endothelial,Endo_2,L2/3,True
Br1139,1381.360544,4120.417608,OPC,OPC_2_2-SEAAD,L2/3,True
Br1139,1369.741048,4053.378076,Endothelial,Endo_2,L2/3,True
Br1139,1383.868056,4044.835588,Microglia-PVM,Monocyte,L2/3,True
Br1139,1435.03804,4218.958148,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,1444.090552,4302.946568,Chandelier,Chandelier_2,L2/3,True
Br1139,1440.877528,4150.074088,Sncg,Sncg_1,L2/3,True
Br1139,1436.925032,4164.991592,L2/3 IT,L2/3 IT_1,L2/3,False
Br1139,1433.168044,4157.10358,L2/3 IT,L2/3 IT_7,L2/3,True
Br1139,1389.478036,4176.12658,L2/3 IT,L2/3 IT_13,L2/3,True
Br1139,1415.564536,4152.471044,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,1397.995024,4169.386224,L2/3 IT,L2/3 IT_10,L2/3,True
Br1139,1288.727524,4051.984044,Pax6,Pax6_2,L2/3,True
