celltype,donor,gene,count
Sst Chodl,Br6032,MAG,4
Sst Chodl,Br6032,MAP2K1,53
Sst Chodl,Br6032,MAPK3,23
Sst Chodl,Br6032,MBP,220
Sst Chodl,Br6032,MEIS2,6
Sst Chodl,Br6032,MEPE,1
Sst Chodl,Br6032,MOBP,20
Sst Chodl,Br6032,MOG,4
Sst Chodl,Br6032,MRPL27,17
Sst Chodl,Br6032,MRPL57,8
Sst Chodl,Br6032,MT-ATP8,493
Sst Chodl,Br6032,MT-ND1,1322
Sst Chodl,Br6032,MT-ND2,1293
Sst Chodl,Br6032,MT-ND4,1130
Sst Chodl,Br6032,MT-ND4L,951
Sst Chodl,Br6032,MT-ND5,1440
Sst Chodl,Br6032,MT-ND6,386
Sst Chodl,Br6032,MT1E,2
Sst Chodl,Br6032,MT1M,0
Sst Chodl,Br6032,MT1X,2
Sst Chodl,Br6032,MT2A,10
Sst Chodl,Br6032,MTRNR2L1,1749
Sst Chodl,Br6032,MTRNR2L12,1342
Sst Chodl,Br6032,MTURN,383
Sst Chodl,Br6032,MYL6,45
Sst Chodl,Br6032,MYL9,5
Sst Chodl,Br6032,NDUFB2,3
Sst Chodl,Br6032,NDUFB9,78
Sst Chodl,Br6032,NEFH,39
Sst Chodl,Br6032,NEFL,338
Sst Chodl,Br6032,NEFM,87
Sst Chodl,Br6032,NORAD,520
Sst Chodl,Br6032,NOS1,826
Sst Chodl,Br6032,NOTCH1,7
Sst Chodl,Br6032,NPIPA1,129
Sst Chodl,Br6032,NPTX1,24
Sst Chodl,Br6032,NPTX2,8
Sst Chodl,Br6032,NPY,1151
Sst Chodl,Br6032,NR4A2,7
Sst Chodl,Br6032,NRG1,92
Sst Chodl,Br6032,NRXN1,113
Sst Chodl,Br6032,NTRK2,808
Sst Chodl,Br6032,NUDT14,1
Sst Chodl,Br6032,NUPR1,1
Sst Chodl,Br6032,NXPH4,0
Sst Chodl,Br6032,OGA,206
Sst Chodl,Br6032,OLFML3,0
Sst Chodl,Br6032,OLR1,2
Sst Chodl,Br6032,OSBPL1A,50
Sst Chodl,Br6032,OTOS,1
Sst Chodl,Br6032,P2RY12,3
Sst Chodl,Br6032,P2RY13,0
Sst Chodl,Br6032,PAQR6,13
Sst Chodl,Br6032,PCP4,15
Sst Chodl,Br6032,PDXK,126
Sst Chodl,Br6032,PECAM1,1
Sst Chodl,Br6032,PFN1,6
Sst Chodl,Br6032,PLAAT3,26
Sst Chodl,Br6032,PLD4,2
Sst Chodl,Br6032,PLEC,14
Sst Chodl,Br6032,PLP1,23
Sst Chodl,Br6032,PMP22,7
Sst Chodl,Br6032,PPM1K,2
Sst Chodl,Br6032,PSMA7,163
Sst Chodl,Br6032,PVALB,0
Sst Chodl,Br6032,PWP2,2
