pathway,source,NES_depleted,NES_intermediate,NES_non_depleted,padj_depleted,padj_intermediate,padj_non_depleted,family
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,C2:CP:REACTOME,1.1471200478175392,-1.1911358779308194,-1.6101106215117214,0.6701499454336158,0.6622346695595773,0.38035895598160424,Other
GOBP_NOTCH_SIGNALING_PATHWAY,C5:GO:BP,-1.1320252555278794,-1.3521490361388449,-1.1999965340449614,0.6704105144956728,0.4577150961304507,0.7095108174798331,Other
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY,C5:GO:BP,1.14919496318522,1.2646388674452649,1.3577371984313131,0.6704105144956728,0.607540077460738,0.6182899611575716,Other
GOMF_MAP_KINASE_ACTIVITY,C5:GO:MF,1.2114494379478276,-0.8651939303793365,-0.6036447133577012,0.6704105144956728,0.8822855836820085,0.9980893650724948,Other
REACTOME_LAMININ_INTERACTIONS,C2:CP:REACTOME,-1.2131942483791012,0.7409237674778308,0.8954578262377721,0.6704105144956728,0.9521660945916414,0.9271143889881308,Other
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,C5:GO:BP,-1.1858525156587916,-0.9070380456702708,1.0136180432123048,0.6707472959685349,0.8579396712893189,0.8784204981850854,OxPhos/mito
GOBP_XENOBIOTIC_TRANSPORT,C5:GO:BP,-1.1842090377188574,-1.5208533238135251,-1.010434163858389,0.6707472959685349,0.43796996703173297,0.8805663166672985,Other
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,C2:CP:REACTOME,-1.2031392034341406,-0.7035235666552229,0.9181142532292422,0.6707472959685349,0.966507802098294,0.92012256065701,Other
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE,C5:GO:BP,-1.2099207282265805,-1.445129872152446,-1.593737835309887,0.6715093139325025,0.5333251648001569,0.49102347764904336,Synaptic
REACTOME_SIGNALING_BY_NOTCH4,C2:CP:REACTOME,-1.1496810274337763,-1.3579189105070923,-0.7605057037618704,0.6715093139325025,0.5204530647461746,0.9808719768109356,Other
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION,C5:GO:BP,-1.1529734246816568,-1.0331976769164848,0.8624811531296117,0.6725494307287733,0.7924859720465501,0.9516548641189352,Other
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,C2:CP:REACTOME,-1.2034924469043276,-1.4280948720262632,-1.0338216506392015,0.673265763830151,0.5414645937846654,0.8674420305635115,Other
GOBP_PEPTIDYL_TYROSINE_MODIFICATION,C5:GO:BP,-1.1487135491476388,-1.040073132644368,1.0409987899732491,0.67507521178054,0.7787476835155525,0.849161423241878,Other
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,C2:CP:REACTOME,1.1810980453470927,1.4772375742575818,1.1270996764556336,0.67507521178054,0.488312814196061,0.8035036336686731,Other
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,C5:GO:BP,-1.1538722111963744,-1.2357278128855778,-1.3543434986029412,0.6751624292064143,0.6241005599060961,0.6254943660191531,Other
GOBP_PEPTIDE_TRANSPORT,C5:GO:BP,-1.1173930697381314,-1.386273526072937,-1.4016575586179707,0.6752287540104711,0.3777116170461179,0.43384117455860693,Other
GOBP_CO_TRANSCRIPTIONAL_RNA_3_END_PROCESSING_CLEAVAGE_AND_POLYADENYLATION_PATHWAY,C5:GO:BP,1.2074343823294942,0.974091201087559,NA,0.6752989298766797,0.8230949239325722,NA,Other
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,C5:GO:BP,1.1460779228328506,1.168142362491145,-0.8910111586015471,0.6752989298766797,0.6859619860089785,0.9307991128174532,Other
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT,C5:GO:BP,1.125797239277765,1.0439995332873655,-1.0274570782319452,0.6752989298766797,0.7681681859693127,0.8600252528260534,Other
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,C5:GO:BP,1.104799900572584,1.0733163997211823,1.0797970563558672,0.6754593771001853,0.7233063030823881,0.7968812650763869,Other
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION,C5:GO:BP,1.186498855945867,0.90273593236661,-0.7553593935725741,0.6757851739176348,0.8587965431561703,0.977153879558247,Other
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,C5:GO:BP,-1.2057342407141418,-1.217416135388091,-0.5040768390208067,0.6757851739176348,0.6781170101539996,0.9980893650724948,Other
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.2088836199706807,-1.6148458678889344,NA,0.6757851739176348,0.3866144125935602,NA,Other
GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,C5:GO:BP,-1.1431582337004758,-1.0754686313115458,-1.1073553503004512,0.6757851739176348,0.7575829721768822,0.7990403539111532,Synaptic
GOCC_ACETYLTRANSFERASE_COMPLEX,C5:GO:CC,-1.1351017389626297,-1.0598568672530777,-0.7287200000213059,0.6757851739176348,0.7636809169529332,0.9980893650724948,Other
GOBP_RESPONSE_TO_INTERFERON_BETA,C5:GO:BP,-1.2052619904066406,0.5470323363138844,0.836721886725341,0.6759810817365995,0.9942336503853374,0.9421472117960926,Synaptic
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION,C5:GO:BP,-1.1929556039073117,-0.7036822488578464,-1.002993619296488,0.6769918474774475,0.9681376401039874,0.8895084522290043,Other
GOBP_T_CELL_HOMEOSTASIS,C5:GO:BP,-1.184937769753332,-1.159144890292198,-1.000451035375458,0.6769918474774475,0.7128164512510864,0.8902606554342364,Other
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,C5:GO:BP,-1.170012111113216,-0.6665521186264566,-0.9915310178728364,0.6776817298751759,0.9832721099313544,0.895174934688076,Other
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,C5:GO:BP,-1.1709132964639108,-1.0350278819670495,-0.937564897519386,0.6776817298751759,0.7934512528509059,0.9155012598600568,Other
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,C5:GO:BP,1.1969859653327497,1.6621243657212443,1.4480077027928973,0.6776817298751759,0.37454638951351343,0.6152212327857889,Other
GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,C5:GO:BP,-1.1896357103569284,-1.1205198684073514,-1.077314780201213,0.6776817298751759,0.7374990097127889,0.8320895019673287,Other
GOBP_SARCOMERE_ORGANIZATION,C5:GO:BP,-1.2004285815129911,1.0399447543243252,1.0997577441569848,0.6776817298751759,0.7893356666347069,0.821269934244721,Synaptic
GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,C5:GO:BP,1.1740884253716442,0.8726246708359483,-1.4820911767797509,0.6776817298751759,0.8872377941850661,0.5502742835133337,Other
GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX,C5:GO:CC,1.1862131812254308,-0.694524116004099,0.8658843473150342,0.6776817298751759,0.9686107243976456,0.93370085781174,Other
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY,C5:GO:MF,-1.1718213670978694,-1.3153074797002973,0.911709128498804,0.6776817298751759,0.5787386068640329,0.9277247361468726,Synaptic
REACTOME_NGF_STIMULATED_TRANSCRIPTION,C2:CP:REACTOME,-1.1986019348631156,-0.8877806702622313,0.733838983323007,0.6776817298751759,0.8741275748726428,0.9802252095711612,Synaptic
REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS,C2:CP:REACTOME,-1.187610204404221,0.717857514354986,-0.913616065445188,0.6776817298751759,0.9674370544156012,0.9241706578351234,Other
GOBP_CELL_CELL_ADHESION,C5:GO:BP,1.0663524355425718,-1.0757618573346897,-1.1445606913758497,0.6779868796970433,0.7128164512510864,0.67389902839022775,Other
GOMF_ANTIOXIDANT_ACTIVITY,C5:GO:MF,-1.1712115494775657,-0.9254389330953544,1.41252427464425,0.6781280084094681,0.8579396712893189,0.5893731017428693,Other
GOBP_HINDBRAIN_DEVELOPMENT,C5:GO:BP,-1.1244415431948844,-1.4401635928880336,-1.2424573264506422,0.6799564922903939,0.36626894850629454,0.6726140369202914,Other
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,C5:GO:BP,-1.1304070751378252,-1.0915935506387449,-1.069799414838977,0.6799564922903939,0.7365503178916324,0.8180667897010777,Other
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,C5:GO:BP,-1.134904875357489,-1.2949623918923947,0.9215430107032314,0.6799564922903939,0.5457166784315612,0.9286617935844113,Other
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY,C5:GO:BP,1.189421520225095,1.1055782922448991,1.2386182791511378,0.6799564922903939,0.7507528706374795,0.7287007517123312,Other
GOBP_RESPONSE_TO_HYDROPEROXIDE,C5:GO:BP,1.19286314023089,-0.991295191607784,-0.9079117150276784,0.6799564922903939,0.8166407012117466,0.9246941827156936,Other
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT,C5:GO:BP,1.182534408922872,1.0901489256729564,-1.141380883878519,0.6799564922903939,0.7582562126909876,0.7979356696721688,Other
GOCC_ASTROCYTE_PROJECTION,C5:GO:CC,1.1938892696132055,-0.9672336397638616,1.1380809777030292,0.6799564922903939,0.8276118185728678,0.8010697199644227,Other
GOMF_CAMP_BINDING,C5:GO:MF,-1.1932871801299976,-1.0595961623672596,-1.1890599239762154,0.6799564922903939,0.777874694880673,0.7612408002233442,Synaptic
GOMF_NUCLEAR_THYROID_HORMONE_RECEPTOR_BINDING,C5:GO:MF,-1.176481796583216,-1.2279417316405008,0.9668892047672224,0.6799564922903939,0.6635546819416497,0.9026159706306766,Other
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,C5:GO:MF,1.1747343088624709,1.4525781228396717,0.8544052205918083,0.6799564922903939,0.5022822323383682,0.94097199403218,Other
HALLMARK_PEROXISOME,H:,-1.1398873461306551,-1.2054268822812195,0.9197320494130125,0.6799564922903939,0.6349707635939345,0.9289421359485052,Other
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,C2:CP:REACTOME,1.1847797206215536,0.7028841947063507,1.0519964461742728,0.6799564922903939,0.9681376401039874,0.8539465520203896,Other
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,C5:GO:BP,1.1315421886177657,0.850574528401367,1.042762174735117,0.6800025429524045,0.9223235003781908,0.8497633006366115,Other
GOBP_REGULATION_OF_CHEMOTAXIS,C5:GO:BP,-1.1279953091345158,-1.2744889777321458,-1.076593621169098,0.6800025429524045,0.5634345862470862,0.8108723966859275,Other
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,C5:GO:BP,-1.202728605500914,-1.1960764973162787,1.422400590045948,0.6800025429524045,0.6970737669457888,0.6441673636730244,Other
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,C5:GO:BP,-1.1727312537431702,-1.1381113255799598,0.6805597830016591,0.6800025429524045,0.7226852396852039,0.9918647934752656,Other
GOBP_SNRNA_METABOLIC_PROCESS,C5:GO:BP,1.1419399059557112,0.7807995512701807,-1.1262215278165075,0.6800025429524045,0.9600240350629152,0.7751686617921375,Other
GOCC_GOLGI_STACK,C5:GO:CC,-1.1244820457332192,-0.5918983699154293,-0.8828551591759949,0.6800025429524045,0.9999710068529256,0.9504289671089816,Other
GOMF_DOPAMINE_RECEPTOR_BINDING,C5:GO:MF,1.2008020963535064,-0.7564854883418914,NA,0.6800025429524045,0.9394485649691912,NA,Other
HALLMARK_CHOLESTEROL_HOMEOSTASIS,H:,-1.1625378043537882,-1.0103482878771295,-0.9394695998407682,0.6800025429524045,0.8053572085349642,0.9155012598600568,Other
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,C2:CP:REACTOME,-1.1119458549894403,-1.2918192046002304,-1.204921750408197,0.6800025429524045,0.49886739486922926,0.6726140369202914,Synaptic
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,C5:GO:BP,1.174912453174218,0.805861326756203,0.8636791157158228,0.6800150564465092,0.9258107810737858,0.9344717775545536,Other
GOMF_INSULIN_RECEPTOR_SUBSTRATE_BINDING,C5:GO:MF,1.198307310354335,0.45074057729194583,1.2386810132525103,0.6800150564465092,0.9999710068529256,0.7334259401615797,Other
GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,C5:GO:MF,1.0988731322811227,-1.2341455853523686,-0.9905835565044082,0.6802140778809814,0.5650016305624925,0.8952383578997551,Other
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,C2:CP:REACTOME,-1.1571398842470062,-0.8990930215572933,-1.100759287796475,0.6802140778809814,0.8756285248578092,0.8043499239328072,Other
GOBP_RESPIRATORY_BURST,C5:GO:BP,-1.200278880598998,-1.4249682206428882,-1.1955901889271014,0.6810878395643708,0.5457166784315612,0.7612408002233442,Other
REACTOME_HS_GAG_BIOSYNTHESIS,C2:CP:REACTOME,-1.1810998472347038,-1.0823927817960834,-1.0672728312423976,0.6818580553183148,0.7681681859693127,0.8371674479679277,Other
GOBP_POLYAMINE_METABOLIC_PROCESS,C5:GO:BP,-1.2001415573360026,NA,-0.7361416692292722,0.6823355663921299,NA,0.9783283642124672,Other
GOBP_REGULATION_OF_RECEPTOR_RECYCLING,C5:GO:BP,1.1729154683398073,0.7668938256660599,0.8709297633034072,0.6835703282188083,0.9475529298006474,0.932710309010996,Other
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,C2:CP:REACTOME,-1.1369717181249146,-0.6752755716398172,-1.007793610717603,0.6837805536278818,0.99201138675109,0.8796323827678861,Other
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,C2:CP:REACTOME,-1.1474689329579684,-1.0158503743894725,1.1359806646920323,0.6845741989206237,0.8026857426985907,0.764728869817972,Other
REACTOME_SIGNALING_BY_NOTCH,C2:CP:REACTOME,-1.11117026560288,-1.5602473323365051,-1.1493369013804675,0.6845741989206237,0.15489688244348382,0.7332450430629712,Other
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,C5:GO:BP,-1.1817278049348765,-0.9427823753756552,-1.1162798694442604,0.6848933957633919,0.8395387936507938,0.8075227622467298,Other
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,C5:GO:BP,-1.111407490361027,-1.1969372967765173,-1.0765409071034937,0.6848933957633919,0.6063604968816041,0.8049758518369591,Other
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT,C5:GO:BP,-1.1165732181121977,-1.1620200947550716,-1.2947403728097109,0.6848933957633919,0.6503748984807471,0.6174203293263211,Other
GOBP_CELL_FATE_DETERMINATION,C5:GO:BP,-1.19813651783117,-0.7878066588450812,NA,0.6855745906176498,0.9250617058972348,NA,Other
GOBP_MONONUCLEAR_CELL_MIGRATION,C5:GO:BP,-1.1302247807673027,-1.17658632589011,-1.3986529829179224,0.6855745906176498,0.6529312940492054,0.5502742835133337,Other
GOBP_MULTIVESICULAR_BODY_ORGANIZATION,C5:GO:BP,-1.167506669334476,-0.4263037701420588,-0.975451081563332,0.6855745906176498,0.9999710068529256,0.9020406216404812,Other
GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS,C5:GO:BP,-1.1862800001321114,-1.4338929082337843,-1.096190777434065,0.6857770132066741,0.5414645937846654,0.8267699881834903,Other
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION,C5:GO:BP,-1.1875223808729674,0.7602703576521068,-0.908898348300951,0.6857770132066741,0.9432462560534238,0.9241706578351234,Other
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX,C5:GO:CC,1.1301048531917812,0.8694064472194278,1.2315364241581288,0.6857770132066741,0.903708382838411,0.704932445133771,Other
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY,C5:GO:BP,-1.1954092403793537,-0.5563521589655529,-1.1561916418055032,0.6860011012281744,0.9918670548345424,0.7926330219911489,Synaptic
GOMF_ATP_DEPENDENT_ACTIVITY,C5:GO:MF,-1.0819353077745342,-1.3098357584144849,-1.1938331279254055,0.686111741994095,0.31626885057318177,0.6047421998810588,Other
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,C5:GO:BP,-1.107907516631074,-1.3543522174704568,-0.9585246172631192,0.6861518194767433,0.4119258538583645,0.9155012598600568,Other
GOBP_DEPHOSPHORYLATION,C5:GO:BP,-1.1175803408477276,-1.3531493883201364,-1.1688792954019254,0.6861518194767433,0.44639722314868263,0.7247636708953054,Other
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION,C5:GO:BP,1.1843274511350914,-0.779537730426358,-0.8372008137691797,0.6861518194767433,0.9343930389366244,0.9432908033522764,Other
GOBP_PHAGOCYTOSIS_ENGULFMENT,C5:GO:BP,-1.1749662943731023,-1.4690747182384307,0.7784345233674214,0.6861518194767433,0.4989528646547772,0.9758260745587486,Other
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,-1.1202755297287887,-1.318482865035711,-0.945108984936899,0.6861518194767433,0.5104721821039808,0.9155012598600568,Other
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.1932612715039477,NA,NA,0.6861518194767433,NA,NA,Other
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,C5:GO:BP,-1.188899326375741,-0.9679199264335934,0.697984195342711,0.6861518194767433,0.8276118185728678,0.980636627952824,Other
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT,C5:GO:BP,1.175524735058213,0.8102121777769887,0.6002184668365871,0.6861518194767433,0.9223235003781908,0.9980893650724948,Other
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,C5:GO:BP,1.1642147205503464,0.7822438907888669,-1.0642733048779314,0.6861518194767433,0.9434154933768136,0.837233483889291,Other
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,C5:GO:BP,1.1034282484466422,-0.7777610410604442,-1.1188945363361908,0.6861518194767433,0.9756756516673768,0.7633327339655653,Other
GOBP_RESPONSE_TO_COCAINE,C5:GO:BP,-1.1639986048498294,-1.3122790572298428,-1.45254983420225,0.6861518194767433,0.6013335706144951,0.5728651168975325,Other
GOBP_RESPONSE_TO_ETHANOL,C5:GO:BP,-1.134702566561012,-1.4304984549765063,-1.2239202891459713,0.6861518194767433,0.42151493125582257,0.7094260565983846,Other
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,C5:GO:BP,-1.190614003085221,-0.904606863228256,-0.8360331692053986,0.6861518194767433,0.8546771843389059,0.9483170383151828,Other
GOBP_STEROL_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.1530933479900731,-1.2922383343724433,-1.7548831292329587,0.6861518194767433,0.5839098228663446,0.2570350725972961,Other
GOBP_TAXIS,C5:GO:BP,-1.1034294729199692,-1.3329681674280025,-1.1805534741153334,0.6861518194767433,0.4332452721471165,0.6960361703314506,Other
GOMF_G_PROTEIN_BETA_SUBUNIT_BINDING,C5:GO:MF,1.1933931177367856,-0.9808767002688208,NA,0.6861518194767433,0.8230949239325722,NA,Other
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,C2:CP:REACTOME,1.1948710375732068,-0.8578595832641693,NA,0.6861518194767433,0.8858957658094841,NA,Other
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,C2:CP:REACTOME,1.1762635592581268,1.7369876634849164,1.1185277689032005,0.6861518194767433,0.2828972681800692,0.8049758518369591,Other
GOBP_REGULATION_OF_VESICLE_FUSION,C5:GO:BP,-1.167736841905484,-1.453673555542976,-1.4973839763217631,0.6863037368727616,0.5029854316482333,0.5420709424221277,Synaptic
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,C5:GO:BP,1.1425727010146194,-1.0358764263319673,-1.366863700593001,0.6863798325521403,0.7908550108582088,0.6288527622709079,Other
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,C5:GO:BP,-1.1183542627792398,-1.1674304501806634,-1.4758840035008174,0.6863798325521403,0.6454793981238743,0.4064733663854884,Other
GOMF_CARBOHYDRATE_KINASE_ACTIVITY,C5:GO:MF,-1.1868414045541136,-1.036382647115314,-1.268337583587531,0.6875731055883437,0.7938711387016135,0.7225793421580605,Other
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,C5:GO:BP,-1.1336473184396605,-1.0000342204344734,0.9809771605706988,0.6877334391687111,0.8095877902093143,0.9007572984955616,Other
GOBP_ALANINE_TRANSPORT,C5:GO:BP,1.1897117699686397,1.0368262534086896,-0.7809063518929997,0.6881472119356644,0.7933379203515278,0.9692268116818138,Other
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,C5:GO:BP,1.1011848592816214,-1.1866258676754555,-1.0564819452727023,0.6893432455952757,0.6267307572987988,0.8334395622621306,Other
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH,C5:GO:BP,-1.167397519732324,0.7572843933852283,-0.6908502782198577,0.6893432455952757,0.954157335630204,0.9866028844321582,Other
GOMF_FRIZZLED_BINDING,C5:GO:MF,1.1725648181102373,1.257148407235365,0.972748817210737,0.6893432455952757,0.6419234194434278,0.9007572984955616,Other
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,C2:CP:REACTOME,-1.1819920327697857,-1.3023126170070625,-1.7011740567070746,0.6893432455952757,0.622982436888707,0.38035895598160424,Synaptic
GOBP_CHROMOSOME_SEPARATION,C5:GO:BP,-1.1522946829327856,-1.1122705713034091,-1.3664846544182685,0.6893659237958303,0.7339782716334465,0.6211039738386523,Other
GOBP_NUCLEAR_MIGRATION,C5:GO:BP,-1.164608111698323,-0.6054877834908021,-0.698592479422678,0.6893659237958303,0.991155146399724,0.9870872456049136,Other
GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY,C5:GO:BP,-1.181559126913151,-0.8751235201346734,0.8638178976633061,0.6893659237958303,0.8765574313307202,0.93370085781174,Other
GOMF_COA_LIGASE_ACTIVITY,C5:GO:MF,-1.1870045976071644,-1.5047467195714646,-0.8771561207844369,0.6896229251717625,0.488312814196061,0.9307991128174532,Other
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,C2:CP:REACTOME,1.1879598380474894,0.995989375369414,NA,0.6907524561699134,0.8162605239001154,NA,Other
REACTOME_SIGNALING_BY_ACTIVIN,C2:CP:REACTOME,1.1872024083105843,1.9477462995466372,0.8540103562153143,0.6908972218107317,0.09988561965975938,0.9356662156348292,Other
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,C5:GO:BP,-1.18606810589878,-1.425518193178558,0.8501408610444952,0.6915111638718774,0.5457166784315612,0.937618957694544,Synaptic
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,C5:GO:BP,-1.159803538668618,-0.6845441702924756,-0.5779258759200528,0.6915111638718774,0.97684741525819,0.9980893650724948,Other
HALLMARK_ESTROGEN_RESPONSE_EARLY,H:,-1.115852123689319,-1.519233940773356,-1.1028747429091126,0.6915111638718774,0.2682298820914995,0.7874352778736624,Other
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,C5:GO:BP,1.142135535086045,1.2101342786818707,1.3763636955646057,0.6921599756183024,0.6635546819416497,0.628787765658786,Other
GOMF_PROTEIN_SERINE_KINASE_ACTIVITY,C5:GO:MF,-1.084672182816251,-1.352171391000824,-1.2780072585791302,0.6922011801634633,0.31657696447793326,0.5302373473404324,Other
GOBP_REGULATION_OF_BEHAVIOR,C5:GO:BP,1.1362461475228762,1.1772411922130726,-1.1290065799908122,0.6924324502801044,0.6776895517156201,0.7838208274298369,Other
GOBP_VASCULAR_TRANSPORT,C5:GO:BP,1.1245665756576133,-1.1029130401100276,-0.9828781802524714,0.6924324502801044,0.7345491084790696,0.9007572984955616,Other
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY,C5:GO:MF,1.1638557102056657,1.5561884732727964,-0.9478615438456872,0.6924871798951059,0.42151493125582257,0.9128543469927164,Other
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,C5:GO:BP,-1.132091862741832,1.0930272377157628,1.3047274324864744,0.6928300179514102,0.7310601034291584,0.6321726431361508,Other
