gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
LINC00341,-0.039741831641233114,0.6484509905395287,10,0.869115592931754,0.039741831641233114
RABL6,-0.03973022531960006,0.6485468183190121,113,0.869115592931754,0.03973022531960006
LOC105372128,-0.039729832881205594,0.648550058593439,49,0.869115592931754,0.039729832881205594
FNBP1L,0.039729818331177065,0.6485501787298367,89,0.869115592931754,0.039729818331177065
DPM2,0.039727208449105794,0.6485717281005384,88,0.869115592931754,0.039727208449105794
TBC1D16,-0.03972574822173765,0.6485837850867378,103,0.869115592931754,0.03972574822173765
LOC105376403,0.039724544272978196,0.6485937260684732,11,0.869115592931754,0.039724544272978196
EPX,0.03971446500327606,0.6486769528327994,10,0.8691585264749812,0.03971446500327606
SLCO1A2,0.03971200819030461,0.6486972399397171,29,0.8691585264749812,0.03971200819030461
LOC105373781,0.03970333506227402,0.6487688602626929,15,0.8692066022392416,0.03970333506227402
SAR1A,0.03969524493129276,0.6488356692499819,113,0.8692150010100326,0.03969524493129276
LOC100507195,0.0396931124827055,0.6488532796563873,11,0.8692150010100326,0.0396931124827055
MBD1,-0.039689592777267906,0.6488823468746413,99,0.8692150010100326,0.039689592777267906
BMP2,-0.03967850285031307,0.6489739356456851,13,0.8692634373432501,0.03967850285031307
ZDBF2,0.039669721575340045,0.6490464615939269,78,0.8692634373432501,0.039669721575340045
COQ9,-0.039661718598504966,0.6491125623191397,95,0.8692634373432501,0.039661718598504966
LOC105374186,-0.039660732669412675,0.6491207058065024,22,0.8692634373432501,0.039660732669412675
MTERF3,-0.039660152825115674,0.6491254951710039,55,0.8692634373432501,0.039660152825115674
LOC105371966,-0.03965924991994777,0.6491329529636161,25,0.8692634373432501,0.03965924991994777
ANO4,0.03964955030477513,0.649213071785686,124,0.8693228607003066,0.03964955030477513
LOC105373040,-0.03962689176181349,0.6494002469839014,10,0.8694231897655021,0.03962689176181349
LOC105372191,0.03962676184662742,0.6494013202360795,37,0.8694231897655021,0.03962676184662742
ANKHD1-EIF4EBP3,-0.039621574691723074,0.6494441728218998,63,0.8694231897655021,0.039621574691723074
PROX2,0.03961728466443916,0.649479614843575,33,0.8694231897655021,0.03961728466443916
LOC105370136,0.03961507363975726,0.6494978815103087,29,0.8694231897655021,0.03961507363975726
CYP2D7,-0.03961451644456512,0.6495024848834098,30,0.8694231897655021,0.03961451644456512
ZNF43,-0.03960886860399445,0.6495491463294739,97,0.8694256586848472,0.03960886860399445
LOC102723440,0.039605639505837904,0.6495758251701147,18,0.8694256586848472,0.039605639505837904
FAM132A,0.03959440862194382,0.6496686183023949,12,0.8694278765210125,0.03959440862194382
EED,-0.039592940081245434,0.6496807522496255,98,0.8694278765210125,0.039592940081245434
ZNF226,-0.03959245911671355,0.6496847262815214,102,0.8694278765210125,0.03959245911671355
LOC100506578,0.039579833468274137,0.6497890508651308,19,0.8694776587285677,0.039579833468274137
SULT1C2P1,0.039579303939102285,0.6497934264648019,12,0.8694776587285677,0.039579303939102285
RAD17,-0.03956365565126888,0.6499227366155311,96,0.8695423007211486,0.03956365565126888
INO80C,-0.03956088568825465,0.6499456273837018,80,0.8695423007211486,0.03956088568825465
CHRNA10,-0.03956047829589748,0.6499489940713687,17,0.8695423007211486,0.03956047829589748
LOC103091866,0.03954915669355762,0.6500425585421106,25,0.8695572978688383,0.03954915669355762
KIAA1210,0.03954720783595788,0.6500586649248691,36,0.8695572978688383,0.03954720783595788
BIN3-IT1,0.0395440596791387,0.6500846832876847,12,0.8695572978688383,0.0395440596791387
MMACHC,-0.039541817145131615,0.6501032172669334,25,0.8695572978688383,0.039541817145131615
ACE2,0.03953282238457945,0.6501775588497927,13,0.8696005260572479,0.03953282238457945
LOC105373340,0.039523110353530545,0.6502578325289364,13,0.8696005260572479,0.039523110353530545
SLCO5A1,0.03952167416761757,0.6502697034994723,120,0.8696005260572479,0.03952167416761757
LOC102723589,-0.03951499900449355,0.6503248790291474,11,0.8696005260572479,0.03951499900449355
C16orf89,0.039512731098704595,0.6503436255046675,27,0.8696005260572479,0.039512731098704595
LOC100128086,0.03951195188239386,0.6503500665455895,10,0.8696005260572479,0.03951195188239386
UNG,-0.03950272757319451,0.6504263171078158,38,0.8696546706090813,0.03950272757319451
LOC284577,0.03948458524443681,0.6505762969158909,10,0.8696951410764794,0.03948458524443681
PDE4DIP,0.03947929525305802,0.6506200310856871,134,0.8696951410764794,0.03947929525305802
LOC101926982,0.03947739802078793,0.6506357164441456,14,0.8696951410764794,0.03947739802078793
ATP2B3,0.03947513029288971,0.6506544650740723,82,0.8696951410764794,0.03947513029288971
TJP2,0.039469811129638446,0.6506984425582276,95,0.8696951410764794,0.039469811129638446
GGCX,-0.039468979304908246,0.6507053199814931,86,0.8696951410764794,0.039468979304908246
LOC105377585,-0.03946858941905832,0.6507085435192594,51,0.8696951410764794,0.03946858941905832
MLKL,-0.03946446337085311,0.6507426576748395,47,0.8696951410764794,0.03946446337085311
LOC105370076,-0.039452135423948154,0.6508445894156745,11,0.8697835737776042,0.039452135423948154
PLEKHB1,-0.03944775909480523,0.6508807759754932,59,0.8697841402472511,0.03944775909480523
USP43,-0.03943731092026749,0.6509671721020363,48,0.8698394610259887,0.03943731092026749
TATDN3,-0.0394341024677958,0.6509937037784239,104,0.8698394610259887,0.0394341024677958
LOC105370767,0.03942599004304146,0.651060789853554,13,0.8698506472725087,0.03942599004304146
LOC105370249,-0.03942070363367546,0.6511045075660163,11,0.8698506472725087,0.03942070363367546
ASNA1,-0.03941995194075538,0.6511107240358195,90,0.8698506472725087,0.03941995194075538
LOC101926942,0.039415790755902486,0.6511451372987662,40,0.8698506472725087,0.039415790755902486
LOC102724110,0.03941022637025122,0.6511911562698306,11,0.8698515602309408,0.03941022637025122
SEC61G,-0.03940273462874774,0.6512531170694132,99,0.8698515602309408,0.03940273462874774
OVCH1-AS1,0.03940273462874774,0.6512531170694132,99,0.8698515602309408,0.03940273462874774
TGIF2-C20orf24,-0.03938796994183274,0.6513752360765621,17,0.8699668927302617,0.03938796994183274
FNIP1,0.039370059106778925,0.6515233893473891,130,0.8700694319376884,0.039370059106778925
ATF1,-0.03936931909101166,0.6515295108374135,112,0.8700694319376884,0.03936931909101166
EXOC1,0.03936571385512905,0.6515593340685465,115,0.8700694319376884,0.03936571385512905
LOC105372480,0.03935153490048197,0.6516766305580775,86,0.8701021971849656,0.03935153490048197
SPDYE7P,-0.039348293794650206,0.6517034440512766,13,0.8701021971849656,0.039348293794650206
ZNF33BP1,0.039347362789705825,0.6517111462871307,11,0.8701021971849656,0.039347362789705825
CWF19L2,0.039345449677054986,0.6517269736490489,123,0.8701021971849656,0.039345449677054986
ADAMTS16,0.03933477507321595,0.6518152885035384,58,0.8701690835410562,0.03933477507321595
DUSP5,-0.03933074522911723,0.651848630115312,67,0.8701690835410562,0.03933074522911723
ZNF341,0.039324493367177145,0.651900357337531,84,0.8701903727116407,0.039324493367177145
TUBD1,0.039318358567842875,0.6519511176061557,70,0.8702067783833699,0.039318358567842875
RAB7B,-0.03931435945823415,0.6519842077094596,51,0.8702067783833699,0.03931435945823415
CDC42EP4,-0.039296546881506356,0.652131603745849,41,0.8702488107477758,0.039296546881506356
LINC01138,0.039292991227552095,0.6521610277848829,75,0.8702488107477758,0.039292991227552095
ZNF692,0.03928312254471068,0.6522426967222663,61,0.8702488107477758,0.03928312254471068
LOC105371548,-0.03928207212355461,0.6522513897947575,10,0.8702488107477758,0.03928207212355461
FFAR4,-0.039277593401795236,0.6522884553119487,25,0.8702488107477758,0.039277593401795236
ADCY10P1,0.03927326777863592,0.652324254604183,49,0.8702488107477758,0.03927326777863592
GORASP1,-0.03927044903093711,0.6523475832697045,65,0.8702488107477758,0.03927044903093711
LINC00866,0.039269143296234106,0.6523583899727508,66,0.8702488107477758,0.039269143296234106
TMEM42,-0.03925958360761401,0.6524375113940653,37,0.8702488107477758,0.03925958360761401
UROD,-0.03925537375565577,0.6524723557500498,110,0.8702488107477758,0.03925537375565577
CIRH1A,0.03925398770972409,0.652483828022474,103,0.8702488107477758,0.03925398770972409
LOC653513,-0.03925263759789853,0.6524950029472096,109,0.8702488107477758,0.03925263759789853
LOC102724362,-0.0392522055614535,0.65249857894488,18,0.8702488107477758,0.0392522055614535
ZNF398,-0.039247354951470165,0.6525387283451045,119,0.8702488107477758,0.039247354951470165
LOC105378715,0.039235478688163496,0.6526370345844916,22,0.8702488107477758,0.039235478688163496
DOK7,0.039235052815989546,0.6526405598690426,55,0.8702488107477758,0.039235052815989546
DNM1P35,0.03922789752959794,0.6526997910434122,24,0.8702488107477758,0.03922789752959794
PRKCH,0.039227401695280745,0.6527038956202479,95,0.8702488107477758,0.039227401695280745
LOC105370822,0.03922498725685422,0.6527238827839932,64,0.8702488107477758,0.03922498725685422
LOC105371380,-0.03922408700547123,0.6527313352929948,17,0.8702488107477758,0.03922408700547123
FAM69A,0.03921407268747588,0.6528142386645424,126,0.87026940725262,0.03921407268747588
SLITRK1,0.03921153746596114,0.6528352271277892,25,0.87026940725262,0.03921153746596114
ARHGEF39,-0.03920582726358011,0.6528825014565314,51,0.87026940725262,0.03920582726358011
PRPF4B,-0.03920297264575692,0.65290613513578,130,0.87026940725262,0.03920297264575692
LOC105375974,-0.03920060989059134,0.6529256968931605,59,0.87026940725262,0.03920060989059134
LOC100134368,0.039190590922342027,0.6530086487035934,24,0.8703322745024165,0.039190590922342027
EXPH5,-0.03916392704675578,0.6532294322894768,54,0.8704649507463637,0.03916392704675578
SCRN3,0.03916294345224275,0.6532375772732838,94,0.8704649507463637,0.03916294345224275
YES1,0.03916261432388379,0.6532403027400189,75,0.8704649507463637,0.03916261432388379
KLHL23,0.039161279276897214,0.6532513581276522,42,0.8704649507463637,0.039161279276897214
MAFG-AS1,0.039134629111574226,0.6534720611649647,13,0.8706162470142776,0.039134629111574226
CCDC102B,0.03913303055142814,0.6534853005753837,90,0.8706162470142776,0.03913303055142814
ZNF492,0.039130400887020564,0.6535070799131559,29,0.8706162470142776,0.039130400887020564
RNF175,-0.03912881867170815,0.6535201842360301,76,0.8706162470142776,0.03912881867170815
CATIP-AS2,-0.03912595710153649,0.6535438847802174,32,0.8706162470142776,0.03912595710153649
OR9A4,-0.039117590971362595,0.6536131780340056,55,0.8706328174493398,0.039117590971362595
MOCS2,-0.03911581128567274,0.653627918827659,76,0.8706328174493398,0.03911581128567274
CSPG4P5,-0.03910160175214645,0.6537456184475174,14,0.8706920222038176,0.03910160175214645
SLC4A1,-0.039094907366150754,0.6538010719650691,20,0.8706920222038176,0.039094907366150754
TSN,-0.039093906779306395,0.6538093605738944,100,0.8706920222038176,0.039093906779306395
LOC105372902,0.039090919193892654,0.6538341092284506,12,0.8706920222038176,0.039090919193892654
TMEM217,-0.03908883592917912,0.653851366865282,52,0.8706920222038176,0.03908883592917912
MTRF1L,0.03907957414603461,0.6539280931224148,97,0.870746518085423,0.03907957414603461
IGF1,-0.039072937858178516,0.653983071533738,88,0.8707584207684256,0.039072937858178516
LINC00671,0.03906591726966712,0.6540412357092016,32,0.8707584207684256,0.03906591726966712
LOC105373285,0.039065530482960374,0.654044440220287,15,0.8707584207684256,0.039065530482960374
LRP12,-0.039055295398083625,0.6541292397449264,110,0.8708236487950274,0.039055295398083625
ZNF790,0.03905026447173631,0.6541709234952318,86,0.870824954182329,0.03905026447173631
LOC105372310,-0.039045297120006484,0.6542120815440206,68,0.870824954182329,0.039045297120006484
LOC101269108,0.039039616754740505,0.6542591486918735,21,0.870824954182329,0.039039616754740505
LOC105373657,-0.039034766794347156,0.6542993362328988,92,0.870824954182329,0.039034766794347156
LOC105374086,0.03903304488697885,0.6543136044687313,11,0.870824954182329,0.03903304488697885
RPS2P7,-0.03902385113464772,0.6543897887439012,21,0.870824954182329,0.03902385113464772
ACAP3,0.03901916776998825,0.6544285989389383,80,0.870824954182329,0.03901916776998825
RINT1,0.03901896535858298,0.6544302763064259,105,0.870824954182329,0.03901896535858298
SPINK6,-0.039012090360130376,0.6544872499051677,11,0.870824954182329,0.039012090360130376
EIF3J,-0.03900787236794807,0.6545222056896962,114,0.870824954182329,0.03900787236794807
LOC105376976,0.039005770750602554,0.6545396227115587,29,0.870824954182329,0.039005770750602554
NOL12,-0.03899761204210181,0.6546072392577861,89,0.870824954182329,0.03899761204210181
CFLAR-AS1,-0.038997459088801256,0.6546085069084395,10,0.870824954182329,0.038997459088801256
PRRT4,0.03899396299537177,0.6546374821980169,56,0.870824954182329,0.03899396299537177
LOC105370626,0.038990365018527054,0.6546673024246413,16,0.870824954182329,0.038990365018527054
LOC729970,-0.03897509817747449,0.6547938408870898,40,0.870899966823265,0.03897509817747449
DSEL,-0.03897492064445247,0.6547953124184952,70,0.870899966823265,0.03897492064445247
ABL1,-0.03896790528560386,0.6548534622158683,114,0.8709296798027086,0.03896790528560386
RPL35AP36,0.03895914579566138,0.6549260718940852,10,0.8709608264866308,0.03895914579566138
SYNRG,0.03895643975930054,0.6549485035818424,125,0.8709608264866308,0.03895643975930054
SLITRK5,0.03894658579133183,0.6550301906486647,14,0.8709972216286301,0.03894658579133183
BAHCC1,-0.038944498146174775,0.6550474972578955,78,0.8709972216286301,0.038944498146174775
MEF2A,-0.03893163087111613,0.6551541712024848,129,0.8710223665841755,0.03893163087111613
IL31RA,-0.03893140616502372,0.6551560341517556,48,0.8710223665841755,0.03893140616502372
ZNF530,-0.038929257414091055,0.6551738487023933,21,0.8710223665841755,0.038929257414091055
SNORD58C,-0.038917794989312283,0.6552688829786977,11,0.8710655946570859,0.038917794989312283
DMXL1,0.03891240784048942,0.6553135494132448,128,0.8710655946570859,0.03891240784048942
CHD1L,0.03891237635031652,0.6553138105111097,109,0.8710655946570859,0.03891237635031652
CAPRIN2,-0.038893453074418854,0.6554707186407795,121,0.8711471765783896,0.038893453074418854
ANKS6,0.038889171327604624,0.6555062241402747,82,0.8711471765783896,0.038889171327604624
LOC105377624,-0.038887992536973046,0.6555159991528089,10,0.8711471765783896,0.038887992536973046
GAPDHP43,0.03888769571504498,0.6555184605304514,17,0.8711471765783896,0.03888769571504498
LCORL,-0.03885353420539642,0.6558017674606194,121,0.8714760565189446,0.03885353420539642
LOC101928919,-0.03883728632390289,0.6559365309561502,22,0.8715710345075396,0.03883728632390289
ORMDL1,0.03883627584603894,0.6559449124471035,115,0.8715710345075396,0.03883627584603894
KLF4,-0.038817956597482474,0.6560968703712693,22,0.8717253200928512,0.038817956597482474
SNX16,0.03880877170184146,0.6561730642548328,68,0.8717297542211419,0.03880877170184146
ALG1L6P,0.038807972900565375,0.656179690928566,27,0.8717297542211419,0.038807972900565375
PKHD1L1,0.03880459232470989,0.656207735713197,30,0.8717297542211419,0.03880459232470989
MFSD2A,-0.03877678338095799,0.6564384529957453,70,0.871946052067157,0.03877678338095799
LINC01304,-0.03877543119935756,0.6564496722149123,22,0.871946052067157,0.03877543119935756
FAM182A,0.03876769930878939,0.6565138261449978,22,0.871946052067157,0.03876769930878939
ATP6V0E2,-0.038767682759073656,0.6565139634658846,110,0.871946052067157,0.038767682759073656
LOC105369332,-0.038759839062778106,0.6565790476469999,33,0.8719540626100902,0.038759839062778106
NTAN1P2,0.03875831444949642,0.6565916986407299,17,0.8719540626100902,0.03875831444949642
TBCB,-0.03875176318601719,0.6566460610701491,123,0.8719786432589187,0.03875176318601719
CFB,-0.038737516699313364,0.656764284716933,15,0.8720457321893349,0.038737516699313364
LOC101928295,-0.03873703358965612,0.6567682939234426,23,0.8720457321893349,0.03873703358965612
ACIN1,-0.038731807337578944,0.6568116659098894,123,0.8720557116821934,0.038731807337578944
HHIPL2,-0.03871642154283856,0.6569393572553226,21,0.8721776356682517,0.03871642154283856
ARG2,0.03869825397219401,0.657090148147941,120,0.8722910587008913,0.03869825397219401
ETAA1,0.038697486199482926,0.657096520967848,41,0.8722910587008913,0.038697486199482926
KMO,-0.03866519156586189,0.6573646016362731,45,0.8725228674133605,0.03866519156586189
ZNF285,0.03866111583641819,0.6573984377323144,23,0.8725228674133605,0.03866111583641819
NUDCP2,-0.03865847873732372,0.6574203309043143,27,0.8725228674133605,0.03865847873732372
ATP5EP2,-0.03865365413457696,0.6574603854632777,74,0.8725228674133605,0.03865365413457696
NR2E3,0.038650671490105454,0.6574851483012016,19,0.8725228674133605,0.038650671490105454
ROCK1,0.038646837721576864,0.6575169779804673,124,0.8725228674133605,0.038646837721576864
TRMT61B,0.038642866624124,0.6575499484739229,96,0.8725228674133605,0.038642866624124
TSPAN16,0.0386375586016511,0.6575940199698572,17,0.8725228674133605,0.0386375586016511
LOC105377282,-0.0386375586016511,0.6575940199698572,17,0.8725228674133605,0.0386375586016511
UBE2U,0.038611682348541385,0.6578088824021658,17,0.87274833446002,0.038611682348541385
LOC105376199,-0.03860845087703905,0.6578357167600464,18,0.87274833446002,0.03860845087703905
LINC00446,0.03859243284703686,0.6579687379990816,10,0.8728771983240967,0.03859243284703686
LOC105370326,-0.03857564893219818,0.6581081309916267,71,0.8730083874614833,0.03857564893219818
LOC100506674,-0.038569546187827076,0.6581588181349257,69,0.8730083874614833,0.038569546187827076
LOC105372004,0.03856537423023788,0.6581934697694474,30,0.8730083874614833,0.03856537423023788
KIF16B,0.03856323857686874,0.6582112084569393,114,0.8730083874614833,0.03856323857686874
LOC105373910,-0.03854292248358438,0.6583799629674791,31,0.8731496707125791,0.03854292248358438
ZC3HAV1L,-0.03854177052773069,0.6583895321408654,35,0.8731496707125791,0.03854177052773069
LOC105375922,-0.03853706383152907,0.6584286307347081,15,0.8731539110195657,0.03853706383152907
LOC101929667,-0.038494751323005505,0.6587801628080798,57,0.8735724518649643,0.038494751323005505
CEND1,-0.038485876792519774,0.658853901815833,77,0.8735775844564321,0.038485876792519774
CHCHD4,-0.03847902702468646,0.6589108191910795,42,0.8735775844564321,0.03847902702468646
TMEM69,0.03847607652269155,0.6589353366573604,65,0.8735775844564321,0.03847607652269155
LOC105369783,-0.038472264767854966,0.6589670113193976,16,0.8735775844564321,0.038472264767854966
WDR44,0.03847093134053721,0.6589780918861449,113,0.8735775844564321,0.03847093134053721
RC3H1,-0.03845953637997439,0.6590727851955461,118,0.8735775844564321,0.03845953637997439
KRT78,-0.03845679539864605,0.6590955638421273,11,0.8735775844564321,0.03845679539864605
KCNN1,0.03845547940040071,0.659106500422788,72,0.8735775844564321,0.03845547940040071
ZNF423,0.03845538303192496,0.6591073012941708,86,0.8735775844564321,0.03845538303192496
FARP1,0.03844940516643492,0.6591569811729706,132,0.8735958225223595,0.03844940516643492
C16orf70,0.038444622590585814,0.659196728502208,107,0.8736008954829012,0.038444622590585814
LOC105378459,-0.03842307679091437,0.6593758044732206,20,0.8737906032034654,0.03842307679091437
GABRR2,-0.03841500857085547,0.6594428677244345,30,0.8738318614975467,0.03841500857085547
NELFCD,-0.03840778967240853,0.6595028736865947,106,0.8738533909628856,0.03840778967240853
LOC105370891,0.038404409081524885,0.6595309750633086,11,0.8738533909628856,0.038404409081524885
IRAK1BP1,0.0383919247528477,0.6596347559551505,93,0.8739432859173729,0.0383919247528477
ADD1,-0.03838720376712676,0.6596740026932137,131,0.8739476751008635,0.03838720376712676
FRG1,0.0383763715321648,0.6597640572783262,120,0.8740193712656557,0.0383763715321648
LOC105375673,-0.03836984556271182,0.6598183137599655,24,0.8740436388320326,0.03836984556271182
IFT80,-0.03834637972908502,0.6600134217734831,93,0.874249346752502,0.03834637972908502
LOC105370156,0.03833591685478943,0.6601004233080591,14,0.874249346752502,0.03833591685478943
TIGIT,-0.03833518645024057,0.6601064969824637,10,0.874249346752502,0.03833518645024057
LINC00894,-0.03833246145479258,0.6601291568602579,48,0.874249346752502,0.03833246145479258
IKZF3,0.038329553956199226,0.660153334694696,48,0.874249346752502,0.038329553956199226
RPS6KC1,-0.038322577433477924,0.6602113506715355,124,0.8742785723446812,0.038322577433477924
LOC105379068,-0.03830645720736819,0.6603454123789858,29,0.8744084921037357,0.03830645720736819
LOC100505549,-0.038289764637801184,0.6604842452633243,55,0.8745447152139214,0.038289764637801184
ASB11,-0.038282273975745074,0.6605465492067563,20,0.8745795973247057,0.038282273975745074
LOC100421561,0.03826739095311034,0.6606703463680543,55,0.874670615971993,0.03826739095311034
CAB39,0.03826499446939339,0.6606902812065791,127,0.874670615971993,0.03826499446939339
SRP9,0.038257855937170626,0.660749663569952,123,0.874670615971993,0.038257855937170626
PRSS55,-0.0382530532844341,0.6607896159498706,47,0.874670615971993,0.0382530532844341
LOC100505984,-0.038251335750101624,0.6608039040323272,21,0.874670615971993,0.038251335750101624
TRIM36,-0.03824310391658297,0.6608723859412784,63,0.874670615971993,0.03824310391658297
FARSA,-0.0382418615389049,0.6608827217190419,109,0.874670615971993,0.0382418615389049
NBR2,-0.03823942384724678,0.6609030019208633,55,0.874670615971993,0.03823942384724678
EIF5P1,0.038216249243454146,0.661095813673659,26,0.8748299225577366,0.038216249243454146
TATDN1P1,0.0382158183398887,0.6610993989842198,11,0.8748299225577366,0.0382158183398887
LINC01520,0.03821198616192798,0.6611312847584885,13,0.8748299225577366,0.03821198616192798
HSPA6,-0.03819042576634299,0.6613106901333408,23,0.8750176028840215,0.03819042576634299
ZNF93,0.038184731257994306,0.6613580776978872,45,0.8750176028840215,0.038184731257994306
CENPP,0.038181970381974746,0.6613810531564067,115,0.8750176028840215,0.038181970381974746
LOC105376959,-0.03817620344061679,0.6614290455071442,14,0.8750334973770264,0.03817620344061679
ASNSD1,-0.03813955225543965,0.6617340879558877,99,0.8753894344941607,0.03813955225543965
LOC105376863,-0.03812135647269444,0.6618855494178538,20,0.8755421759703917,0.03812135647269444
LOC101928573,0.038103265653633554,0.6620361507237547,25,0.8756937630800259,0.038103265653633554
VTI1A,0.038097779396006365,0.6620818250453014,132,0.8757065513882303,0.038097779396006365
LOC105370540,0.038063266144038946,0.6623691840823738,15,0.8760203709123096,0.038063266144038946
KIAA1683,-0.038060630827714007,0.6623911278762129,52,0.8760203709123096,0.038060630827714007
RPS10P7,-0.038050416406863734,0.6624761841856194,19,0.8760852197041189,0.038050416406863734
MAX,-0.038041423347286815,0.6625510736835853,105,0.8761034050451485,0.038041423347286815
GPATCH2L,0.03803452739042835,0.6626085018661627,120,0.8761034050451485,0.03803452739042835
ZNF609,0.03803056121122204,0.6626415323206561,127,0.8761034050451485,0.03803056121122204
IBA57-AS1,0.038028556500704684,0.6626582278542827,12,0.8761034050451485,0.038028556500704684
TXLNA,0.03802169249635183,0.6627153935798579,109,0.8761034050451485,0.03802169249635183
LOC105375286,-0.03802118747980218,0.6627195996034221,14,0.8761034050451485,0.03802118747980218
LOC101929473,0.03801848671214367,0.6627420930891263,12,0.8761034050451485,0.03801848671214367
HRK,0.03801065262877936,0.662807341366098,70,0.8761170499718314,0.03801065262877936
RPL19P21,-0.038008597180097775,0.6628244611439372,15,0.8761170499718314,0.038008597180097775
LOC105376577,-0.03800066834540647,0.6628905018301574,20,0.8761567249068669,0.03800066834540647
UPRT,-0.037986667831316635,0.6630071209485583,61,0.8761844001671416,0.037986667831316635
LOC105374230,-0.03798531854455558,0.6630183604362424,11,0.8761844001671416,0.03798531854455558
KCNH8,-0.03797885298987463,0.663072219207008,60,0.8761844001671416,0.03797885298987463
OTUD4,-0.0379770205054241,0.6630874843141167,91,0.8761844001671416,0.0379770205054241
UBL7-AS1,0.03797477965951604,0.6631061513741502,36,0.8761844001671416,0.03797477965951604
KDM5A,-0.03797220545916117,0.6631275956529985,128,0.8761844001671416,0.03797220545916117
LOC105378178,0.03794281973723063,0.6633724116345238,36,0.8764537388679461,0.03794281973723063
CX3CL1,-0.03793455137870631,0.663441302730912,95,0.8764537388679461,0.03793455137870631
MRPL55,-0.0379295011821572,0.6634833818229984,95,0.8764537388679461,0.0379295011821572
UBE2N,-0.03792542050062486,0.6635173835184605,121,0.8764537388679461,0.03792542050062486
PRIMPOL,-0.03792433472482956,0.6635264307054378,76,0.8764537388679461,0.03792433472482956
CTNND1,-0.03791977694298329,0.6635644087845342,25,0.8764537388679461,0.03791977694298329
SLITRK4,-0.03791746192654807,0.6635836991700325,50,0.8764537388679461,0.03791746192654807
ABCC2,0.03790957215820699,0.6636494440622782,38,0.8764871327441894,0.03790957215820699
MDM4,0.03790219822117731,0.6637108928824745,126,0.8764871327441894,0.03790219822117731
AKR1E2,-0.037901453696489826,0.6637170973130109,62,0.8764871327441894,0.037901453696489826
LOC105375669,-0.037891023173737486,0.6638040215467799,11,0.8765543277250099,0.037891023173737486
LOC105371489,0.03787750967228934,0.6639166448695333,12,0.8766554492573929,0.03787750967228934
ZNF791,0.03787157724006565,0.6639660889213359,109,0.8766731405350603,0.03787157724006565
LOC105377254,-0.03785900694978783,0.6640708611983338,10,0.8767638790079081,0.03785900694978783
RPP40,-0.03785093051659622,0.6641381809924225,35,0.8768051623014173,0.03785093051659622
PPHLN1,-0.037846007369682896,0.664179218396465,127,0.876811744592109,0.037846007369682896
STX5,-0.037838783119967474,0.6642394386847189,123,0.8768436489497964,0.037838783119967474
LOC101928394,0.03783261235277759,0.6642908789939673,28,0.8768639602720368,0.03783261235277759
LOC102723553,0.03782558268497737,0.6643494811142042,27,0.8768937224670879,0.03782558268497737
LOC105374290,0.03782010569837881,0.6643951408694346,87,0.8769063993642764,0.03782010569837881
KLHDC9,0.03780278513242187,0.6645395445794267,24,0.8770245354101581,0.03780278513242187
SP2-AS1,0.037797163885896885,0.6645864122559934,26,0.8770245354101581,0.037797163885896885
LINC00559,-0.03779639431434632,0.66459282873275,18,0.8770245354101581,0.03779639431434632
CDH19,-0.03778992132433309,0.6646467997117782,15,0.877040973096429,0.03778992132433309
LOC105378382,0.03778625053949516,0.6646774070191761,11,0.877040973096429,0.03778625053949516
PRG4,0.03777690703591667,0.6647553164180623,10,0.8770639461488189,0.03777690703591667
MLXIP,-0.03777498645007973,0.6647713313777291,119,0.8770639461488189,0.03777498645007973
HSP90B1,-0.03777118824473459,0.6648030034642274,127,0.8770639461488189,0.03777118824473459
LOC101928574,-0.037761901788271435,0.6648804429092698,90,0.877118531785439,0.037761901788271435
LOC105371362,0.037744363854382124,0.6650267007868581,15,0.8771998047826822,0.037744363854382124
KCNV1,-0.03774434148579823,0.6650268873380675,11,0.8771998047826822,0.03774434148579823
ZFP3,0.03774153983928835,0.6650502528838402,61,0.8771998047826822,0.03774153983928835
LRRC74B,0.037723264325107954,0.6652026773493629,17,0.8773072541010363,0.037723264325107954
LRRC57,-0.03772312256357958,0.6652038597457839,74,0.8773072541010363,0.03772312256357958
LOC101927592,-0.03771785869553703,0.6652477648970339,30,0.8773175843216983,0.03771785869553703
ZNF215,0.03768765912699323,0.6654996769965987,50,0.8775853161940967,0.03768765912699323
LOC102723338,-0.037683699026283275,0.6655327132601299,44,0.8775853161940967,0.037683699026283275
BEND4,0.03768054451517031,0.6655590295300405,45,0.8775853161940967,0.03768054451517031
LOC100506990,0.037672511165680496,0.6656260489783483,115,0.8776261052370384,0.037672511165680496
ACTBP1,-0.0376562644984423,0.6657615973573742,26,0.8777157091885273,0.0376562644984423
RPL11P3,0.037655180436662015,0.6657706422315003,36,0.8777157091885273,0.037655180436662015
FNBP1,0.03765138923354744,0.6658022745289724,132,0.8777157091885273,0.03765138923354744
KCNIP3,-0.03764350374161505,0.6658680698338028,49,0.8777548686410795,0.03764350374161505
GPR61,0.037617985537175935,0.6660810071447628,44,0.8779426947533912,0.037617985537175935
LOC100129137,0.037615695169702736,0.6661001204765403,12,0.8779426947533912,0.037615695169702736
RS1,0.03761345084173469,0.6661188498122744,23,0.8779426947533912,0.03761345084173469
HNRNPUL2-BSCL2,0.03760250847726263,0.6662101688338921,17,0.8779533005582758,0.03760250847726263
SLC30A8,0.03759871365650524,0.666241839486126,43,0.8779533005582758,0.03759871365650524
