gene,gwas_zstat,gwas_p,upper_sst_spec,deep_sst_spec,total_sst_spec,upper_fraction,upper_gwas_score,is_scz_gwas
ENDOD1,1.341,0.089956,0.0608132676,0.07725154320000001,0.15742338880000004,0.386303890823115,0.08155059185159999,False
PRRT3,1.425,0.077074,0.0572264547,0.0633182558,0.1335287674,0.4285702310766631,0.0815476979475,False
CYP2C9,1.2432,0.10689,0.06555847199999999,0.134042143,0.337614215,0.194181610510683,0.0815022923904,False
RFPL1,1.6066,0.054066,0.050704831699999994,0.05606045069999999,0.11306077809999998,0.4484741088120992,0.08146238260922,False
MSRB3,2.0775,0.018876,0.039205359599999996,0.0637773036,0.1158699658,0.33835653035119817,0.08144913456899999,False
OXSR1,1.3991,0.080888,0.0582033095,0.0637555201,0.1389176111,0.41897718395187694,0.08143225032145,False
NAA50,1.441,0.074794,0.056472011899999994,0.062151971,0.1322585246,0.4269820192746955,0.0813761691479,False
CHADL,4.3374,7.2094e-06,0.018759958900000002,0.01666641223,0.03987192793,0.4705054376335998,0.08136944573286001,False
MGAT2,1.9032,0.028506,0.042721764700000005,0.0503572611,0.10504798540000002,0.40668809151669844,0.08130806257704001,False
TMEM40,1.7394,0.040985,0.04673659300000001,0.050220390299999994,0.12438838900000002,0.37573115445686817,0.08129362986420001,False
HACD1,1.0664,0.14312,0.07621746339999999,0.12006166049999999,0.24602624589999997,0.3097940348647981,0.08127830296975999,False
NUDT4,2.2313,0.012831,0.03641694140000001,0.0541494353,0.09706717869999998,0.3751725545928535,0.08125712134582001,False
MYL5,2.4295,0.00756,0.033439318499999995,0.053563311700000005,0.0989768322,0.33784995697205183,0.08124082429574998,True
ECM1,3.7846,7.6984e-05,0.0214606019,0.0624987545,0.10100420590000003,0.21247235903470427,0.08121979395074001,False
PRPF38B,1.6182,0.052807,0.050172880399999994,0.0531832296,0.1171559893,0.42825706734909536,0.08118975506328,False
ATG9A,1.6942,0.045111,0.0479152226,0.06692786270000001,0.1299923433,0.36860034509432527,0.08117797012892,False
AP1S1,2.5482,0.0054145,0.0318568972,0.05675296330000001,0.09919543399999999,0.3211528587092023,0.08117774544504,False
MCC,1.4882,0.068349,0.05454620859999999,0.00981515825,0.06692639999,0.8150178196967142,0.08117566763852,False
METTL17,1.5841,0.056583,0.051232291,0.0645197696,0.1322693882,0.38733293997348356,0.0811570721731,False
ATAD3A,2.0048,0.022495,0.040481245799999996,0.057787782600000004,0.1093375154,0.37024113500204886,0.08115680157983998,False
MCEE,1.37,0.085341,0.059237414800000006,0.0664132719,0.1435910222,0.41254260811300225,0.08115525827600001,False
NBPF15,1.626,0.051976,0.049909118599999996,0.0718837265,0.1422125861,0.3509472682319782,0.08115222684359999,False
CFHR2,0.73778,0.23032,0.109991252,0.010265976,0.138826822,0.7922910747031291,0.08114934590056,False
ZBTB48,1.8475,0.032339,0.0439227181,0.0760483046,0.13513539270000002,0.32502749444409607,0.08114722168975,False
TMEM138,1.769,0.038443,0.045867983599999995,0.053914459100000006,0.11052391130000001,0.41500507049102225,0.08114046298839998,False
MYH10,2.075,0.018991,0.0390978196,0.06799603879999999,0.12091747540000002,0.3233430029089079,0.08112797567,False
TUBA4A,1.813,0.034918,0.044745092,0.072180278,0.1281813859,0.3490763630446907,0.081122851796,False
RAPGEF2,1.5098,0.065544,0.0537274793,0.0613675436,0.1278857179,0.42012102822937664,0.08111774824714,False
PSMC3,2.4474,0.0071936,0.0331383046,0.049358695499999994,0.09318152440000001,0.35563170717992676,0.08110268667804,False
NPEPL1,2.9416,0.0016328,0.027570920699999998,0.0414653591,0.0802985564,0.34335512288238346,0.08110262033111999,False
KCNJ9,2.133,0.016463,0.0380226547,0.0693094189,0.11702770950000001,0.324903006838735,0.08110232247509999,False
CMPK1,1.7636,0.038903,0.0459703333,0.0616359204,0.1204804554,0.3815584291026841,0.08107327980788,False
KCNK4,1.7738,0.038046,0.045700041500000003,0.0377348999,0.09658133989999998,0.47317671868414424,0.08106273361270001,False
MUSTN1,7.6619,9.1593e-15,0.010577861300000001,0.008875259600000001,0.0217993917,0.4852365352928633,0.08104651549447,True
CYS1,1.4851,0.068754,0.054569421,0.03663649726,0.09516360846000002,0.5734274044782264,0.0810410471271,False
PIP4K2C,2.1354,0.016362,0.037939559,0.050056757800000004,0.09522147310000002,0.3984349093208892,0.08101613428860001,False
FAM174A,1.5483,0.060773,0.052320170299999996,0.07485860220000001,0.14015555789999998,0.3733007173167551,0.08100731967548999,False
EFCAB14,1.5418,0.061557,0.052537320900000004,0.0628312738,0.1278828644,0.41082377335301545,0.08100204136362,False
MYOG,1.5591,0.059483,0.051946612,0.058234893999999995,0.110181506,0.47146398597964345,0.08098996276920001,False
THEG,1.5544,0.06005,0.0520922727,0.0403393531,0.10862228149999999,0.47957262525368705,0.08097222868488,False
MAP6,1.4637,0.07164,0.055320204299999995,0.091269869,0.1669163503,0.3314247178336489,0.08097218303390999,False
CREB5,2.785,0.0026764,0.0290737877,0.0410612474,0.07567666579999999,0.38418431087908744,0.0809704987445,False
ZBED3,1.3846,0.083087,0.058464866500000004,0.06942352260000001,0.15874635909999998,0.3682910703052465,0.0809504541559,False
LPP,3.8942,4.9265e-05,0.0207846754,0.0608105765,0.0922689153,0.2252619458289004,0.08093968294268,False
ABAT,1.1654,0.12193,0.0694120395,0.09329675400000001,0.181883177,0.38162979471158015,0.08089279083329999,False
HOOK2,1.9621,0.024876,0.041220515,0.0700829066,0.12409348960000002,0.33217306671662805,0.0808787724815,False
H3F3B,1.7145,0.043217,0.047160169099999996,0.05528958719999999,0.11229147669999998,0.41997995293974083,0.08085610992194998,False
AMOTL2,1.5388,0.061926,0.0525317158,0.058857152499999996,0.11742723113999998,0.4473554838176355,0.08083580427304,False
PLCB2,5.5428,1.4888e-08,0.014573024039999998,0.0307248232,0.06015255654,0.24226774185913927,0.08077535764891199,True
COLGALT2,1.688,0.045707,0.047834182200000006,0.03797637,0.09856653620000003,0.4852983988697778,0.08074409955360001,False
PER2,1.4231,0.077352,0.0567363529,0.06296024580000001,0.1281731651,0.442653911649405,0.08074150381199001,False
FAXC,1.4096,0.079335,0.057278054700000004,0.09375212549999999,0.1713293147,0.3343155536476327,0.08073914590512,False
EXOSC7,1.5274,0.063337,0.052858464,0.0687487966,0.1401294531,0.37721166272074746,0.08073601791360001,False
APOH,1.5203,0.064218,0.053095580499999996,0.0779366179,0.14374216639999998,0.3693806892561208,0.08072121103414999,False
CROCC,1.1246,0.13037,0.07177746550000001,0.06903980330000001,0.1583600428,0.45325490086316156,0.08072093770130001,False
ZFP69,1.8428,0.03268,0.043798745099999994,0.046621406100000005,0.1020766031,0.42907722014507355,0.08071232747028,False
MORF4L1,1.594,0.055465,0.050603691,0.06619897699999999,0.132818554,0.380998659268644,0.080662283454,False
HMBOX1,2.1496,0.015792,0.03751199040000001,0.06319196900000001,0.11296626399999997,0.3320636539772619,0.08063577456384001,False
PNKD,1.5177,0.064546,0.0531295995,0.0712055529,0.13683517159999997,0.3882744390843444,0.08063479316115,False
UBE2L3,1.8376,0.033062,0.0438800959,0.0662125098,0.1240541357,0.3537173158508411,0.08063406422583999,False
WTAP,1.9349,0.026502,0.0416654454,0.0594277298,0.11343850789999999,0.3672954287862244,0.08061847030446001,False
KRT86,2.6239,0.0043461,0.030724364500000004,0.04468452540000001,0.0803099195,0.3825724728811365,0.08061766001155,False
PRPF6,1.6769,0.046776,0.048065258900000005,0.0658521511,0.12859676259999997,0.37376725454206744,0.08060063264941002,False
PKD2L2,2.5769,0.0049843,0.0312727197,0.0520475809,0.09272953689999998,0.33724658555908316,0.08058667139493,False
FKBP1A,2.4936,0.0063227,0.0323084808,0.0494367558,0.0922951022,0.350056287168833,0.08056442772287999,False
MCUR1,2.4759,0.0066458,0.0325308175,0.0588338109,0.10512695539999999,0.30944316209123285,0.08054305104825002,False
ZNF625,1.7508,0.039987,0.04598026930000001,0.0686186892,0.1291264484,0.35608715232037624,0.08050225549044002,False
TTC1,1.6431,0.050178,0.0489892898,0.0666141969,0.1306408947,0.37499199551945506,0.08049430207038,False
PXK,1.7581,0.039368,0.0457830606,0.0532839873,0.11304145139999999,0.40501125943611166,0.08049119884086,False
DUSP15,1.4084,0.079507,0.057128998099999995,0.0637753727,0.13469407179999998,0.42413891967589923,0.08046048092404,False
PSMD3,1.6068,0.054052,0.0500730579,0.0609772448,0.12493100370000002,0.40080569608038774,0.08045738943372001,False
MIB2,1.5567,0.05977,0.0516755404,0.062489134300000006,0.1287473917,0.4013715518246107,0.08044331374067999,False
PLXNA4,1.9444,0.025921,0.0413698421,0.033886137600000005,0.0827904771,0.49969324430913326,0.08043952097924,False
ZNF883,1.0984,0.13602,0.073218196,0.0577365667,0.1480835097,0.4944385512494373,0.0804228664864,False
USP5,1.7483,0.040203,0.045988648400000005,0.07469493179999999,0.1353474432,0.33978217329191485,0.08040195399772,False
ENOPH1,1.5362,0.062248,0.05231959130000001,0.0630075588,0.12554751440000003,0.41673139886551186,0.08037335615506001,False
TMEM229B,1.6256,0.05202,0.0494206122,0.0540559226,0.1217213128,0.40601445271300096,0.08033814719231999,False
PDIA6,2.6893,0.0035802,0.0298642373,0.0650135137,0.10861757049999998,0.274948492794727,0.08031389337089,False
TRPV1,1.5547,0.060012,0.051632384899999995,0.0850076404,0.15202819830000003,0.33962373742082286,0.08027286880402999,False
DLG5,1.5533,0.060175,0.0516756977,0.0643444135,0.1338293487,0.3861312798871897,0.08026786123741,False
BAALC,1.4092,0.07939,0.0569493941,0.056160426400000005,0.12837118,0.44363068174647924,0.08025308616572001,False
BOD1L1,1.5013,0.066638,0.053451720300000005,0.06273444739999999,0.1302126275,0.4104956740850652,0.08024706768639,False
ZNF385B,2.6319,0.0042453,0.030489280099999995,0.084250689,0.12398438440000001,0.2459122594151461,0.08024473629518998,False
RAPH1,1.73,0.041815,0.04638124419999999,0.07750660649999999,0.13842601170000002,0.33506162339285245,0.08023955246599998,False
BAZ1B,1.5649,0.058806,0.0512733981,0.0656184454,0.132096861,0.38815001137687893,0.08023774068669,False
ANAPC11,2.0889,0.01836,0.0383976939,0.0654057411,0.1156428193,0.33203699228733696,0.08020894278771001,False
NKAIN3,1.3823,0.083439,0.05801212044,0.03327356524,0.11455462228,0.5064144884368257,0.08019015408421201,False
CCND3,1.89,0.029378,0.04240173,0.0578111115,0.11466435900000001,0.36978997109293565,0.08013926969999999,False
SLA2,1.9313,0.026722,0.0414749385,0.07042584389999999,0.11743688089999998,0.3531679160937253,0.08010054872505,False
CCNT1,1.5512,0.060431,0.0516370271,0.06252479189999999,0.128385796,0.40220202474734823,0.08009935643752,False
TRAF6,2.0129,0.022062,0.0397699873,0.0611889792,0.11132307700000002,0.3572483654938858,0.08005300743617,False
CCL22,1.3036,0.096193,0.061344005,0.046858413,0.113432961,0.5407952367566249,0.07996804491800001,False
FKBP14,1.7221,0.04253,0.046433522799999995,0.06153267400000001,0.12493573579999999,0.37165925747883577,0.07996316961387999,False
DDX46,1.5581,0.059607,0.0513092207,0.0667835765,0.13254888169999998,0.387096594418118,0.07994489677267,False
RND2,1.3969,0.08122,0.057208152000000005,0.1032923272,0.1788491757,0.3198681334487135,0.07991406752880001,False
SLC13A4,1.5379,0.062039,0.05194933670000001,0.0735034557,0.13568832199999997,0.3828578313467538,0.07989288491093001,False
CLSPN,4.7067,1.2587e-06,0.016971702550000002,0.03396735289999999,0.055828825650000004,0.3039953348902298,0.07988071239208501,False
LRCH3,1.4699,0.070797,0.0543347411,0.062347397,0.1312936611,0.413841313013702,0.07986663594289,False
NUDT16L1,2.1141,0.017251,0.0377664777,0.060725074999999996,0.1089921285,0.34650646996035134,0.07984211050557001,False
TCP10L2,1.0762,0.14091,0.0741841795,0.056346845699999995,0.15282543720000002,0.48541774758946993,0.07983701397790001,False
MTRF1,2.1723,0.014916,0.0367410945,0.0563099441,0.1096152939,0.33518219212656786,0.07981267958235,False
CEP57L1,1.632,0.051337,0.048893802300000004,0.0656532147,0.1285983163,0.3802056178242515,0.0797946853536,False
EIF4ENIF1,1.7444,0.040549,0.0457373092,0.0649619969,0.12384752960000002,0.3693033631572736,0.07978416216848,False
ZMYND11,1.4429,0.074521,0.055288635399999994,0.0646708877,0.1358327911,0.40703452349217023,0.07977597201865999,False
STRADA,1.517,0.064627,0.05258738730000001,0.05462548340000001,0.11963540769999999,0.43956374045942265,0.0797750665341,False
CEP162,1.4461,0.074081,0.055160187500000006,0.053123208000000005,0.12339140309999998,0.44703428370367576,0.07976714714375001,False
OTUD1,2.405,0.0080861,0.033165227400000004,0.0391909038,0.07818674910000001,0.42417964401591934,0.079762371897,False
ZNF148,1.3743,0.08468,0.05803547159999999,0.0658986399,0.14069114849999997,0.4125026500867608,0.07975814861988,False
CLEC2L,1.1765,0.11969,0.067722721,0.060834572899999995,0.15258391389999998,0.4438391916226761,0.0796757812565,False
SEC61A1,1.7407,0.040867,0.04576602240000001,0.056816574,0.11439760460000001,0.4000610201588085,0.07966491519168001,False
PDCD10,1.8952,0.029032,0.0420327533,0.0582597886,0.1117926659,0.3759884690253191,0.07966047405416,False
RPS6KA5,1.3829,0.083355,0.0576024587,0.041153735799999994,0.1151850761,0.5000861279111487,0.07965844013623,False
DEFB123,0.79564,0.21312,0.100105803,0.0135961243,0.12281335930000001,0.8151051609578437,0.07964818109892,False
RABGAP1,1.5266,0.063429,0.0521301448,0.063080917,0.1292450108,0.4033435757196749,0.07958187905168,False
GCK,1.1005,0.13556,0.0723117625,0.10721009100000001,0.19998461349999996,0.3615866302634328,0.07957909463125,False
MLANA,2.1789,0.014668,0.0365124094,0.05101871959999999,0.1002616107,0.36417138269652793,0.07955688884166,False
RTEL1,1.4105,0.079191,0.056393649799999994,0.08120572489999998,0.1559473027,0.3616199114933457,0.0795432430429,False
CACNA1E,1.1606,0.12291,0.0685260426,0.0650718523,0.16154808739999998,0.4241835586101777,0.07953132504156,False
PRSS36,1.4133,0.078789,0.0562701335,0.07058311240000001,0.1357022703,0.4146587479752724,0.07952657967555,False
AGRP,3.3892,0.00035053,0.023464115799999997,0.0567365058,0.0838382556,0.2798736165498176,0.07952458126935999,False
HEATR4,1.7147,0.043199,0.0463777098,0.0645201478,0.1264986279,0.3666261885201049,0.07952385899405999,False
THSD1,2.1135,0.01728,0.0375974932,0.0370843201,0.0897531493,0.4188988742259097,0.0794623018782,False
NUP210,1.6533,0.049137,0.0480537868,0.094003949,0.1664899268,0.2886287940874991,0.07944732571643999,False
ABI1,2.1231,0.016873,0.0374129082,0.04948156349999999,0.10044073780000001,0.37248738927523084,0.07943134539942,False
IQCJ-SCHIP1,1.0328,0.15086,0.0769057382,0.06423571239999999,0.1616851081,0.4756513392218835,0.07942824641296,False
BROX,1.6964,0.044904,0.04680679609999999,0.0679016862,0.12677729060000004,0.36920489370357296,0.07940304890403999,False
UCK2,1.7246,0.0423,0.046033313199999995,0.0673085516,0.13213331479999998,0.348385365717019,0.07938905194471998,False
KLC4,1.5367,0.062185,0.051659812799999996,0.0724924982,0.13875581270000004,0.3723073779380486,0.07938563432976,False
KLF11,2.0374,0.020804,0.0389593657,0.056564966900000006,0.1063005557,0.36650199468336364,0.07937581167718,False
TIAF1,2.0946,0.018105,0.037895103,0.0813592722,0.1391330662,0.27236590147109113,0.0793750827438,False
SRRM2,1.5875,0.056197,0.04999519050000001,0.0594738539,0.12287437670000001,0.4068805217385897,0.07936736491875,False
GAD1,0.84093,0.20019,0.09436238300000001,0.13114318800000002,0.24737078149999997,0.38146131256006893,0.07935215873619,False
PTPN6,1.2429,0.10695,0.06382603640000001,0.0428202804,0.1151467568,0.5543016423020958,0.07932938064156,False
POLL,2.151,0.015738,0.0368799502,0.0546683237,0.10080913790000001,0.36583935710851856,0.07932877288019999,False
CD300E,1.2762,0.10095,0.062158227999999996,0.050964790100000004,0.11312301809999999,0.5494746254476038,0.0793263305736,False
C3orf38,1.5506,0.060502,0.0511576276,0.05909382080000001,0.12486617759999999,0.4096996367093086,0.07932501735656,False
GPR35,1.3399,0.090146,0.0592013115,0.08148603389999999,0.1527362191,0.38760492991671813,0.07932383727885,False
PDCD2,1.9135,0.027843,0.041450419499999995,0.0554214197,0.10841019290000001,0.3823479913760027,0.07931537771325,False
ANKRD10,2.1374,0.016284,0.03709362200000001,0.053341749099999995,0.10177605210000001,0.3644631643164316,0.07928390766280001,False
CCDC61,1.2318,0.10901,0.0643547324,0.086710966,0.16849034400000001,0.3819490830881086,0.07927215937032,False
FAM219B,1.7626,0.03898,0.044972778399999996,0.060557701699999994,0.11910594840000001,0.3775863338828843,0.07926901920783999,False
NYAP1,1.2558,0.10459,0.0631045977,0.08017477419999999,0.16175856820000004,0.39011595121178866,0.07924675379166,False
C1orf174,1.7668,0.038629,0.0448468777,0.054340808600000005,0.1101291847,0.4072206456641462,0.07923546352036,False
LHX8,2.6191,0.0044075,0.030236594,0.130654729,0.160891323,0.1879317879684537,0.0791926633454,False
ATP2A1,2.2873,0.011089,0.034605926700000005,0.0441627063,0.0924880033,0.3741666536766937,0.07915413614091002,False
RNF214,1.6504,0.049428,0.047960003800000005,0.0593731999,0.1206942512,0.3973677563194493,0.07915319027152001,False
PIGV,2.0996,0.017884,0.037656376250000005,0.06329157619999999,0.11505236144999999,0.32729772579561434,0.07906332757450002,False
NYNRIN,0.924,0.17774,0.0855546355,0.1140792715,0.22488706600000002,0.3804337751464995,0.079052483202,False
LUC7L3,1.5194,0.064331,0.052026493800000004,0.06616842170000001,0.13243855820000003,0.3928349455559083,0.07904905467972001,False
WRNIP1,1.5833,0.056674,0.0499187066,0.061987044000000005,0.1252851816,0.39844062931062557,0.07903628815978,False
KHDRBS3,1.3834,0.083271,0.0571087247,0.055797304699999994,0.1240074075,0.46052672055094773,0.07900420974998,False
ZCCHC10,1.5186,0.064428,0.052006308599999995,0.0617264014,0.128409256,0.405004360433332,0.07897678023995999,False
TAF1A,1.2398,0.10752,0.0636923725,0.07387990430000001,0.1567042648,0.4064495154697283,0.0789658034255,False
SEC11C,1.7696,0.038396,0.0445863333,0.0662342411,0.1254337841,0.3554571331791624,0.07889997540768001,False
INO80,1.4984,0.067009,0.052648785,0.07056075039999998,0.13898589809999998,0.3788066683004008,0.078888939444,False
MRPL14,1.5485,0.060753,0.0509430136,0.0579287968,0.11964677409999998,0.4257784130261813,0.0788852565596,False
MRPL48,1.1843,0.11815,0.06659500130000001,0.0666636701,0.1471659114,0.4525164874560755,0.07886846003959001,False
TRIM16L,1.489,0.068246,0.052965424600000005,0.06655275259999999,0.13389862849999998,0.3955636080320271,0.07886551722940001,False
