query_set,source,term_name,p_value,term_size,intersection_size,intersection
up,GO:BP,regulation of anatomical structure size,0.5404495282590408,338,6,"RB1CC1,ADCY10,ROCK1,SPART,KIAA0319,MAP2"
up,GO:BP,ventral spinal cord development,0.5404495282590408,20,1,ZC4H2
up,GO:BP,regulation of postsynaptic specialization assembly,0.5404495282590408,20,1,LRRTM2
up,GO:BP,positive regulation of muscle cell apoptotic process,0.5404495282590408,20,1,ADCY10
up,GO:BP,central nervous system neuron development,0.5404495282590408,72,2,"KIAA0319,MAP2"
up,GO:BP,mammary gland duct morphogenesis,0.5404495282590408,20,1,AR
up,GO:BP,negative regulation of stem cell population maintenance,0.5404495282590408,20,1,ZNF706
up,GO:BP,growth hormone receptor signaling pathway,0.5404495282590408,20,1,GHR
up,GO:BP,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.5404495282590408,20,1,PABPC1
up,GO:BP,positive regulation of heart growth,0.5404495282590408,20,1,RBPJ
up,GO:BP,carboxylic acid metabolic process,0.5404495282590408,555,9,"SLC38A1,ATP2B4,MTHFS,ERLIN1,MRS2,GLYATL2,DCAF5,OSBPL9,HIBCH"
up,GO:BP,negative regulation of translational initiation,0.5404495282590408,20,1,PAIP2B
up,GO:BP,intracellular chemical homeostasis,0.5404495282590408,409,7,"TMEM178A,ATP2B4,SMAD1,SMAD9,SLC9A9,RYR1,ATP2C1"
up,GO:BP,energy reserve metabolic process,0.5404495282590408,72,2,"RB1CC1,ADCY10"
up,GO:BP,postsynapse organization,0.5404495282590408,200,4,"RPS6KA5,LRRTM2,NECTIN3,CNKSR2"
up,GO:BP,positive regulation of Rho protein signal transduction,0.5404495282590408,20,1,FXR1
up,GO:BP,nucleoside triphosphate biosynthetic process,0.5404495282590408,72,2,"AK4,ADCY10"
up,GO:BP,negative regulation of epithelial cell proliferation,0.5404495282590408,72,2,"AR,INTU"
up,GO:BP,phosphatidylinositol-3-phosphate biosynthetic process,0.5404495282590408,20,1,ATM
up,GO:BP,regulation of aerobic respiration,0.5404495282590408,20,1,AK4
up,GO:BP,glial cell activation,0.5404495282590408,20,1,C5AR1
up,GO:BP,leukocyte adhesion to vascular endothelial cell,0.5404495282590408,20,1,ROCK1
up,GO:BP,response to auditory stimulus,0.5404495282590408,20,1,KIAA0319
up,GO:BP,astrocyte development,0.5404495282590408,20,1,C5AR1
up,GO:BP,regulation of synapse maturation,0.5404495282590408,20,1,ROCK1
up,GO:BP,vascular endothelial growth factor production,0.5404495282590408,20,1,C5AR1
up,GO:MF,"DNA-binding transcription factor activity, RNA polymerase II-specific",0.5405504409424163,733,11,"TSHZ1,BBX,ZNF578,AR,SMAD1,ZNF160,ZNF436,SMAD9,PBX4,RBPJ,ZNF345"
up,GO:MF,RNA polymerase II CTD heptapeptide repeat P6 isomerase activity,0.5405504409424163,25,1,PPIL6
up,GO:MF,active transmembrane transporter activity,0.5405504409424163,289,5,"SLC38A1,ATP2B4,SLC9A9,ANKH,ATP2C1"
up,GO:MF,poly(U) RNA binding,0.5405504409424163,25,1,PABPC1
up,GO:MF,ligand-gated calcium channel activity,0.5405504409424163,24,1,RYR1
up,GO:MF,sterol transfer activity,0.5405504409424163,25,1,OSBPL9
up,GO:MF,RNA polymerase II CTD heptapeptide repeat P3 isomerase activity,0.5405504409424163,25,1,PPIL6
up,GO:MF,RNA polymerase II CTD heptapeptide repeat peptidyl-prolyl isomerase activity,0.5405504409424163,25,1,PPIL6
up,GO:MF,histone H4K12 acetyltransferase activity,0.5405504409424163,25,1,JADE1
up,GO:MF,histone H4K8 acetyltransferase activity,0.5405504409424163,25,1,JADE1
up,GO:MF,dynein light intermediate chain binding,0.5405504409424163,25,1,DNAH6
up,GO:MF,histone H4K5 acetyltransferase activity,0.5405504409424163,25,1,JADE1
up,GO:MF,phosphatase binding,0.5405504409424163,147,3,"ATP2B4,SYTL2,GHR"
up,GO:MF,DNA-binding transcription activator activity,0.5405504409424163,215,4,"AR,SMAD1,RBPJ,ZNF345"
up,GO:BP,amino acid transmembrane transport,0.5414930733956665,73,2,"SLC38A1,SLC38A6"
up,GO:BP,regulation of DNA biosynthetic process,0.5414930733956665,73,2,"ATM,JADE1"
up,GO:BP,response to heat,0.5414930733956665,73,2,"ATM,STAC"
up,GO:BP,regulation of epithelial cell differentiation,0.5414930733956665,73,2,"PRLR,ROCK1"
up,GO:BP,vesicle-mediated transport to the plasma membrane,0.5421365078696379,135,3,"BLZF1,GOLPH3L,ATP2C1"
up,GO:BP,negative regulation of receptor-mediated endocytosis,0.5448387668224501,21,1,LRRTM2
up,GO:BP,dendrite development,0.5448387668224501,204,4,"SMAD1,KIAA0319,CSMD3,MAP2"
up,GO:BP,positive regulation of organelle assembly,0.5448387668224501,75,2,"MNS1,SH3GLB1"
up,GO:BP,GTP metabolic process,0.5448387668224501,21,1,AK4
up,GO:BP,branched-chain amino acid catabolic process,0.5448387668224501,21,1,HIBCH
up,GO:BP,heart trabecula morphogenesis,0.5448387668224501,21,1,RBPJ
up,GO:BP,reticulophagy,0.5448387668224501,21,1,RB1CC1
up,GO:BP,system development,0.5448387668224501,2690,36,"ATM,CNTN1,BBX,USP45,RPS6KA5,DPYSL3,C5AR1,SLC2A12,ATP2B4,RB1CC1,AR,SMAD1,INTU,FXR1,ADCY10,LRRTM2,LGALS8,PBX4,RGS9,RBPJ,NECTIN3,ANKH,PRLR,TULP3,RYR1,ZC4H2,WDR19,ACVR1B,GHR,ROCK1,BICC1,SPART,KIAA0319,CSMD3,PLPPR1,MAP2"
up,GO:BP,regulation of neutrophil migration,0.5448387668224501,21,1,C5AR1
up,GO:BP,peptidyl-proline modification,0.5448387668224501,21,1,PPIL6
up,GO:BP,central nervous system myelination,0.5448387668224501,21,1,CNTN1
up,GO:BP,skeletal muscle fiber development,0.5448387668224501,21,1,RYR1
up,GO:BP,cellular response to angiotensin,0.5448387668224501,21,1,ROCK1
up,GO:BP,cellular response to light stimulus,0.5448387668224501,75,2,"RGS9,NMT2"
up,GO:BP,cellular homeostasis,0.5448387668224501,490,8,"TMEM178A,ATP2B4,SMAD1,SMAD9,SLC9A9,ANKH,RYR1,ATP2C1"
up,GO:BP,protein complex oligomerization,0.5448387668224501,203,4,"CRYZ,KCTD4,RYR1,TRPM3"
up,GO:BP,positive regulation of ERBB signaling pathway,0.5448387668224501,21,1,RBPJ
up,GO:BP,regulation of B cell activation,0.5448387668224501,75,2,"ATM,PRLR"
up,GO:BP,postsynapse assembly,0.5448387668224501,74,2,"LRRTM2,NECTIN3"
up,GO:BP,negative regulation of blood vessel endothelial cell migration,0.5448387668224501,21,1,ATP2B4
up,GO:BP,interleukin-1-mediated signaling pathway,0.5448387668224501,21,1,RPS6KA5
up,GO:BP,regulation of cellular component size,0.5448387668224501,271,5,"RB1CC1,ADCY10,SPART,KIAA0319,MAP2"
up,GO:BP,axon ensheathment in central nervous system,0.5448387668224501,21,1,CNTN1
up,GO:BP,regulation of smooth muscle cell apoptotic process,0.5448387668224501,21,1,ADCY10
up,GO:BP,positive regulation of cartilage development,0.5448387668224501,21,1,SMAD1
up,GO:BP,cellular response to growth hormone stimulus,0.5448387668224501,21,1,GHR
up,GO:BP,positive regulation of establishment of protein localization,0.5448387668224501,203,4,"TCAF1,TMEM97,GOLPH3L,ATP2C1"
up,GO:BP,animal organ development,0.5448387668224501,1805,25,"ATM,CNTN1,TSHZ1,BBX,USP45,ATP2B4,RB1CC1,AR,SMAD1,INTU,FXR1,PBX4,RBPJ,NECTIN3,ANKH,PRLR,TULP3,RYR1,WDR19,ACVR1B,GHR,ROCK1,BICC1,SPART,KIAA0319"
up,GO:BP,regulation of excitatory synapse assembly,0.5448387668224501,21,1,LRRTM2
up,GO:BP,negative regulation of cardiac muscle hypertrophy,0.5448387668224501,21,1,ATP2B4
up,GO:BP,phagosome maturation,0.5448387668224501,21,1,SLC9A9
up,GO:BP,regulation of anatomical structure morphogenesis,0.5448387668224501,561,9,"C5AR1,ATP2B4,AR,SMAD1,ADCY10,ROCK1,SPART,KIAA0319,MAP2"
up,GO:BP,regulation of response to nutrient levels,0.5448387668224501,21,1,GHR
up,GO:BP,dense core granule localization,0.5448387668224501,21,1,MAP2
up,GO:BP,anatomical structure morphogenesis,0.5466326268665977,1729,24,"ATM,CNTN1,TSHZ1,RPS6KA5,C5AR1,ATP2B4,AR,SMAD1,INTU,ADCY10,SMAD9,LGALS8,PBX4,RBPJ,NECTIN3,ANKH,TULP3,RYR1,WDR19,GHR,ROCK1,SPART,KIAA0319,MAP2"
up,GO:BP,organelle assembly,0.5487500957586573,792,12,"ATM,RB1CC1,AR,INTU,CFAP54,FXR1,LRRTM2,MNS1,CEP70,WDR19,CEP126,SH3GLB1"
up,REAC,Signaling by BMP,0.549322692462886,21,2,"SMAD1,SMAD9"
up,REAC,Threonine catabolism,0.549322692462886,2,1,RIDA
up,REAC,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,0.549322692462886,21,2,"ATM,RMI1"
up,REAC,Defective homologous recombination repair (HRR) due to PALB2 loss of function,0.549322692462886,21,2,"ATM,RMI1"
up,REAC,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,0.549322692462886,21,2,"ATM,RMI1"
up,REAC,Amino Acid conjugation,0.549322692462886,2,1,GLYATL2
up,REAC,Conjugation of benzoate with glycine,0.549322692462886,2,1,GLYATL2
up,REAC,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,0.549322692462886,21,2,"ATM,RMI1"
up,REAC,Conjugation of salicylate with glycine,0.549322692462886,2,1,GLYATL2
up,REAC,Digestion of dietary carbohydrate,0.549322692462886,2,1,MGAM
up,REAC,RUNX2 regulates bone development,0.549322692462886,20,2,"AR,SMAD1"
up,REAC,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),0.549322692462886,21,2,"ATM,RMI1"
up,REAC,Impaired BRCA2 binding to PALB2,0.549322692462886,20,2,"ATM,RMI1"
up,REAC,Prolactin receptor signaling,0.549322692462886,10,2,"PRLR,GHR"
up,REAC,Miscellaneous transport and binding events,0.549322692462886,19,2,"ANKH,MRS2"
up,REAC,Hedgehog 'off' state,0.549322692462886,95,4,"INTU,ADCY10,TULP3,WDR19"
up,REAC,Growth hormone receptor signaling,0.549322692462886,16,2,"PRLR,GHR"
up,REAC,Defective SLC9A9 causes autism 16 (AUTS16),0.549322692462886,1,1,SLC9A9
up,REAC,Conjugation of carboxylic acids,0.549322692462886,2,1,GLYATL2
up,GO:BP,membrane docking,0.5508305245031695,76,2,"SYTL2,ROCK1"
up,GO:BP,miRNA metabolic process,0.5508305245031695,76,2,"AR,SMAD1"
up,GO:BP,regulation of ketone metabolic process,0.5508305245031695,76,2,"ERLIN1,DCAF5"
up,GO:BP,positive regulation of cell junction assembly,0.5508305245031695,76,2,"LRRTM2,ROCK1"
up,GO:BP,inorganic cation import across plasma membrane,0.5508305245031695,76,2,"ATP2B4,SLC9A9"
up,GO:BP,inorganic ion import across plasma membrane,0.5508305245031695,76,2,"ATP2B4,SLC9A9"
up,GO:BP,mammary gland development,0.5508305245031695,76,2,"AR,PRLR"
up,GO:BP,regulation of transmembrane transport,0.5520980298828623,276,5,"SLC38A1,STAC,TCAF1,ATP2B4,RGS9"
up,GO:BP,microautophagy,0.5526094436070201,22,1,RB1CC1
up,GO:BP,negative regulation of mRNA metabolic process,0.5526094436070201,77,2,"FXR1,PABPC1"
up,GO:BP,regulation of cardiac muscle cell proliferation,0.5526094436070201,22,1,RBPJ
up,GO:BP,female meiotic nuclear division,0.5526094436070201,22,1,ATM
up,GO:BP,response to pain,0.5526094436070201,22,1,SCN3A
up,GO:BP,folic acid-containing compound metabolic process,0.5526094436070201,22,1,MTHFS
up,GO:BP,negative regulation of cell junction assembly,0.5526094436070201,22,1,ROCK1
up,GO:BP,positive regulation of telomere maintenance via telomerase,0.5526094436070201,22,1,ATM
up,GO:BP,regulation of establishment or maintenance of cell polarity,0.5526094436070201,22,1,ROCK1
up,GO:BP,smooth muscle cell apoptotic process,0.5526094436070201,22,1,ADCY10
up,GO:BP,regulation of miRNA-mediated gene silencing,0.5526094436070201,22,1,FXR1
up,GO:BP,negative regulation of muscle hypertrophy,0.5526094436070201,22,1,ATP2B4
up,GO:BP,regulation of granulocyte chemotaxis,0.5526094436070201,22,1,C5AR1
up,GO:BP,GMP metabolic process,0.5526094436070201,22,1,MAGI3
up,GO:BP,positive regulation of macroautophagy,0.5526094436070201,77,2,"HSPB8,SH3GLB1"
up,GO:BP,regulation of cellular response to vascular endothelial growth factor stimulus,0.5526094436070201,22,1,ATP2B4
up,GO:BP,endocardial cushion development,0.5567312441347143,23,1,RBPJ
up,GO:BP,ventricular cardiac muscle tissue morphogenesis,0.5567312441347143,23,1,RBPJ
up,GO:BP,developmental maturation,0.5567312441347143,210,4,"L3MBTL3,RBPJ,RYR1,ROCK1"
up,GO:BP,regulation of sterol biosynthetic process,0.5567312441347143,23,1,ERLIN1
up,GO:BP,positive regulation of signal transduction by p53 class mediator,0.5567312441347143,23,1,ATM
up,GO:BP,cellular response to gamma radiation,0.5567312441347143,23,1,ATM
up,GO:BP,positive regulation of vacuole organization,0.5567312441347143,23,1,SH3GLB1
up,GO:BP,endothelium development,0.5567312441347143,79,2,"RBPJ,ROCK1"
up,GO:BP,positive regulation of phosphorylation,0.5567312441347143,209,4,"AR,LCP2,PRLR,GHR"
up,GO:BP,regulation of synaptic vesicle recycling,0.5567312441347143,23,1,ROCK1
up,GO:BP,regulation of post-transcriptional gene silencing by regulatory ncRNA,0.5567312441347143,23,1,FXR1
up,GO:BP,positive regulation of B cell proliferation,0.5567312441347143,23,1,PRLR
up,GO:BP,positive regulation of sodium ion transport,0.5567312441347143,23,1,CNTN1
up,GO:BP,granulocyte differentiation,0.5567312441347143,23,1,L3MBTL3
up,GO:BP,nucleophagy,0.5567312441347143,23,1,RB1CC1
up,GO:BP,mesenchyme morphogenesis,0.5567312441347143,23,1,RBPJ
up,GO:BP,nucleotide biosynthetic process,0.5567312441347143,143,3,"AK4,ADCY10,GUCY1A2"
up,GO:BP,negative regulation of reactive oxygen species metabolic process,0.5567312441347143,23,1,ADCY10
up,GO:BP,response to bacterium,0.5567312441347143,280,5,"C5AR1,SLC9A9,RBPJ,TMEM255A,PRLR"
up,GO:BP,regulation of cholesterol biosynthetic process,0.5567312441347143,23,1,ERLIN1
up,GO:BP,positive regulation of viral genome replication,0.5567312441347143,23,1,PABPC1
up,GO:BP,regulation of cell differentiation,0.5567312441347143,953,14,"TMEM178A,AR,SMAD1,FXR1,ADCY10,RBPJ,PRLR,ZC4H2,ACVR1B,GHR,ROCK1,SPART,KIAA0319,MAP2"
up,GO:BP,long-term synaptic potentiation,0.5567312441347143,78,2,"FXR1,LRRTM2"
up,GO:BP,autophagy,0.5567312441347143,499,8,"ATM,RB1CC1,ADCY10,HSPB8,LGALS8,SH3GLB1,ROCK1,SPART"
up,GO:BP,lactation,0.5567312441347143,23,1,PRLR
up,GO:BP,regulation of cardiac muscle cell apoptotic process,0.5567312441347143,23,1,ADCY10
up,GO:BP,regulation of sprouting angiogenesis,0.5567312441347143,23,1,SMAD1
up,GO:BP,regulation of reactive oxygen species biosynthetic process,0.5567312441347143,23,1,ADCY10
up,GO:BP,regulation of axon regeneration,0.5567312441347143,23,1,KIAA0319
up,GO:BP,zinc ion transmembrane transport,0.5567312441347143,23,1,TRPM3
up,GO:BP,regulation of muscle system process,0.5567312441347143,142,3,"ATP2B4,ADCY10,ROCK1"
up,GO:BP,process utilizing autophagic mechanism,0.5567312441347143,499,8,"ATM,RB1CC1,ADCY10,HSPB8,LGALS8,SH3GLB1,ROCK1,SPART"
up,GO:BP,placenta blood vessel development,0.5567312441347143,23,1,RBPJ
up,GO:BP,secretory granule localization,0.5567312441347143,23,1,MAP2
up,GO:MF,ATP-dependent protein folding chaperone,0.5567439194812948,26,1,HSPA4L
up,GO:BP,regulation of signal transduction,0.5596493822133226,2071,28,"ATM,JADE1,UBR2,C5AR1,ATP2B4,RB1CC1,AR,INTU,FXR1,ADCY10,RGS9,RBPJ,FAM13A,PRLR,TULP3,CNKSR2,ACVR1B,GUCY1A2,NMT2,IRAK1BP1,GHR,ROCK1,BICC1,MID1,SPART,ATP2C1,MGAT5,KIAA0319"
up,GO:BP,neuron projection extension,0.5604557285003565,144,3,"ADCY10,KIAA0319,MAP2"
up,GO:BP,regulation of post-transcriptional gene silencing,0.5644950619510727,24,1,FXR1
up,GO:BP,axonogenesis,0.5644950619510727,357,6,"CNTN1,RPS6KA5,ADCY10,SPART,KIAA0319,MAP2"
up,GO:BP,zinc ion transport,0.5644950619510727,24,1,TRPM3
up,GO:BP,telomere capping,0.5644950619510727,24,1,ATM
up,GO:BP,response to food,0.5644950619510727,24,1,GHR
up,GO:BP,positive regulation of telomere maintenance via telomere lengthening,0.5644950619510727,24,1,ATM
up,GO:BP,heterophilic cell-cell adhesion,0.5644950619510727,24,1,NECTIN3
up,GO:BP,transposable element silencing,0.5644950619510727,24,1,UBR2
up,GO:BP,regulation of long-term neuronal synaptic plasticity,0.5644950619510727,24,1,FXR1
up,GO:BP,regulation of striated muscle cell apoptotic process,0.5644950619510727,24,1,ADCY10
up,GO:BP,response to angiotensin,0.5644950619510727,24,1,ROCK1
up,GO:BP,limbic system development,0.5644950619510727,80,2,"ATP2B4,FXR1"
up,GO:BP,positive regulation of cell-substrate junction organization,0.5644950619510727,24,1,ROCK1
up,GO:BP,circulatory system process,0.5644950619510727,357,6,"SLC38A1,ATP2B4,AR,ADCY10,ROCK1,SCN3A"
up,GO:BP,regulation of peptidase activity,0.5644950619510727,24,1,PCSK1N
up,GO:BP,bile acid biosynthetic process,0.5644950619510727,24,1,OSBPL9
up,GO:BP,"regulation of DNA damage response, signal transduction by p53 class mediator",0.5644950619510727,24,1,ATM
up,GO:BP,positive regulation of protein targeting to membrane,0.5644950619510727,24,1,TCAF1
up,GO:BP,purine-containing compound transmembrane transport,0.5644950619510727,24,1,ADCY10
up,GO:BP,positive regulation of erythrocyte differentiation,0.5644950619510727,24,1,ACVR1B
up,GO:BP,positive regulation of SMAD protein signal transduction,0.5644950619510727,24,1,KIAA0319
up,GO:BP,receptor catabolic process,0.5644950619510727,24,1,SH3GLB1
up,GO:BP,striated muscle adaptation,0.5644950619510727,24,1,ATP2B4
up,GO:BP,retrotransposition,0.5644950619510727,24,1,UBR2
up,GO:CC,TCR signalosome,0.565100948285888,2,1,LCP2
up,GO:CC,postsynaptic density membrane,0.565100948285888,111,4,"LRRTM2,RGS9,NECTIN3,CNKSR2"
up,GO:CC,extrinsic component of postsynaptic density membrane,0.565100948285888,3,1,CNKSR2
up,GO:CC,extrinsic component of postsynaptic specialization membrane,0.565100948285888,3,1,CNKSR2
up,GO:CC,apical distal dendrite,0.565100948285888,1,1,MAP2
up,GO:CC,dendritic branch,0.565100948285888,3,1,MAP2
up,GO:CC,ciliary plasm,0.565100948285888,111,4,"CFAP54,MNS1,TULP3,DNAH6"
up,GO:CC,homomeric SMAD protein complex,0.565100948285888,2,1,SMAD1
up,GO:CC,elongin complex,0.565100948285888,3,1,ELOA
up,GO:CC,central region of growth cone,0.565100948285888,3,1,ADCY10
up,GO:CC,growth hormone receptor complex,0.565100948285888,3,1,GHR
up,GO:CC,AP-5 adaptor complex,0.565100948285888,4,1,AP5M1
up,GO:CC,"guanylate cyclase complex, soluble",0.565100948285888,3,1,GUCY1A2
up,GO:CC,terminal cisterna,0.565100948285888,2,1,RYR1
up,GO:CC,midbody,0.565100948285888,167,5,"DCDC1,TTC28,CEP126,SH3GLB1,SPART"
up,GO:CC,DNA helicase complex,0.565100948285888,4,1,RMI1
up,GO:CC,dendrite cytoplasm,0.565100948285888,24,2,"ABHD13,MAP2"
up,GO:CC,external side of apical plasma membrane,0.565100948285888,4,1,SLC38A1
up,GO:CC,outer dense fiber,0.565100948285888,4,1,TMEM232
up,GO:CC,distal dendrite,0.565100948285888,2,1,MAP2
up,GO:CC,MAML1-RBP-Jkappa- ICN1 complex,0.565100948285888,2,1,RBPJ
up,GO:CC,dendritic filopodium,0.565100948285888,2,1,MAP2
