,Sst_1,Sst_2,Sst_3,Sst_4,Sst_5,Sst_7,Sst_9,Sst_10,Sst_11,Sst_12,Sst_13,Sst_19,Sst_20,Sst_22,Sst_23,Sst_25
AC136443.4,0.0015593865,0.0,0.0,0.0,0.0,0.0,0.0006301387,0.0,0.0017873298,0.0010378731,0.0,0.0,0.0,0.0,0.0,0.00026223017
NPIPA2,0.0025618353,0.0063812654,0.007386478,0.002921197,0.009437306,0.009973533,0.0051064286,0.00788642,0.0031807055,0.0052982275,0.0063424776,0.003670302,0.00603763,0.0018436491,0.00086922944,0.003775846
NOMO1,0.095933594,0.097059414,0.094603986,0.10312366,0.07578359,0.090900995,0.09848042,0.10363591,0.09519646,0.096036844,0.10946431,0.09793617,0.11052476,0.098849975,0.10535471,0.11736219
AC136443.3,0.0,0.0023818868,0.0,0.0007332212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138932.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPIPA1,0.21179764,0.20546994,0.21361189,0.14767385,0.15001227,0.15430537,0.20293167,0.18120818,0.20988402,0.23064788,0.2029659,0.1897082,0.21912132,0.26110223,0.19156334,0.18550673
PDXDC1,0.5831959,0.5488844,0.48723197,0.5517329,0.4918809,0.49679092,0.49275392,0.49770582,0.45457754,0.46871313,0.4717172,0.5156188,0.46243092,0.45510098,0.53901094,0.5171795
AC138932.5,0.0062565263,0.004447019,0.005027379,0.005164828,0.0061462307,0.005930918,0.005368415,0.008478733,0.01227127,0.008219499,0.0038610091,0.0031767963,0.0045955377,0.0035948232,0.009889436,0.0032685269
NTAN1,0.0899912,0.13837267,0.116676114,0.12864675,0.13508636,0.16966641,0.15693256,0.13674511,0.09454715,0.107131004,0.1297282,0.10925872,0.09499553,0.11694701,0.11257502,0.15977192
RRN3,0.17744063,0.14603657,0.13370559,0.16367957,0.14909673,0.13605545,0.1250783,0.15217745,0.09862117,0.12668756,0.12628053,0.14965262,0.13975978,0.121065386,0.16624191,0.1557314
AC126763.1,0.0,0.0,0.0,0.0,0.0,0.0016380615,0.0,0.00047123941,0.0,0.0,0.0003136457,0.0,0.0,0.0,0.0,0.001137881
NPIPA5,0.06433782,0.06057094,0.067267515,0.04979309,0.036247786,0.028594509,0.042826008,0.05538148,0.058350272,0.065081894,0.05733883,0.04907359,0.09012914,0.05454132,0.051141676,0.0541993
MPV17L,0.1348003,0.11788924,0.13284418,0.1444119,0.12554021,0.097082265,0.1419574,0.12198456,0.11839214,0.15844691,0.14582638,0.13154908,0.12736121,0.14391106,0.16301236,0.154751
BMERB1,0.8305247,1.0238262,1.010301,0.78245735,0.7293238,0.5745075,1.0413592,0.99207765,0.89990705,1.0023032,0.9110345,0.9229763,0.9323993,1.0188521,1.089257,1.3335023
MARF1,0.24012633,0.22966652,0.23786028,0.20222728,0.20184456,0.20407516,0.27090764,0.245121,0.19627488,0.19812885,0.2509738,0.24253725,0.24370842,0.25059292,0.21693589,0.26378557
AC026401.1,0.0,0.0,0.00051875075,0.0009870651,0.0,0.0,0.0,0.0,0.0,0.00047490557,0.000587371,0.00045550358,0.0,0.0,0.0,0.00021114867
NDE1,0.013655681,0.016274715,0.013412182,0.015858429,0.015155394,0.016450826,0.021755774,0.009848703,0.010048701,0.013139065,0.012975043,0.023277676,0.0046605514,0.01950404,0.012936507,0.015864715
AC026401.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0007465579,0.0,0.0016525416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026401.3,0.0,0.0,0.00028374948,0.0,0.0,0.0,0.0,0.0,0.001598201,0.0,0.00029666928,0.00030803488,0.0,0.0,0.0,0.00046770443
MYH11,0.005379509,0.014952354,0.005390852,0.010073601,0.006334234,0.0077478196,0.008188701,0.004420259,0.0040818965,0.0034288298,0.008359414,0.008375905,0.006472966,0.009016091,0.0034607155,0.0074147694
AF001548.2,0.0,0.0,0.0,0.0,0.0,0.0,0.00053262454,0.00058716966,0.0,0.0,0.0007839274,0.0,0.0,0.0,0.0,0.0
AF001548.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOPNL,0.0916747,0.14437261,0.11297759,0.108895004,0.13746227,0.12108276,0.12125247,0.1270721,0.09601641,0.099779814,0.12581976,0.121222176,0.1436882,0.092476,0.12006603,0.11126834
AC130651.1,0.0045415666,0.0010572507,0.0,0.0048615336,0.0006886201,0.0,0.0012834469,0.0008087129,0.0,0.00053945126,0.00030135372,0.00073876244,0.0,0.0,0.0,0.00020892007
ABCC1,0.2023474,0.2302045,0.29662105,0.16986792,0.10609638,0.1227257,0.3334595,0.2772153,0.23290779,0.22311136,0.25955445,0.21347654,0.27474895,0.3165429,0.28083843,0.2542572
ABCC6,0.005758372,0.010506,0.003641332,0.0021632586,0.003056733,0.0040444885,0.00708999,0.0063866023,0.006040632,0.004408592,0.0050672265,0.0064532533,0.0073280176,0.0022973155,0.0057364074,0.00425803
AC136624.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042467713,0.0,0.0,0.0,0.0,0.0
NOMO3,0.040921308,0.06392487,0.054223325,0.042152725,0.058786973,0.050802425,0.057893362,0.06736745,0.046576343,0.05435601,0.05772318,0.05144124,0.05285853,0.060736913,0.07257923,0.06207268
AC136624.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007098931,0.0,0.0,0.0,0.0,0.0009162379,0.0,0.0,0.0003669084
AC138969.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138969.1,0.009320501,0.011924184,0.01813187,0.015593028,0.01617204,0.013930788,0.02051334,0.014932435,0.02319912,0.021454329,0.012513058,0.014020737,0.016794827,0.020397937,0.014786523,0.018235011
NPIPA7,0.001734284,0.002089884,0.004574032,0.004803228,0.0062999437,0.0023669915,0.0036542432,0.0022901446,0.005163325,0.00873543,0.0031555563,0.005110929,0.010047964,0.0048398306,0.0037980578,0.0032675937
AC136431.1,0.003911324,0.008572124,0.0077952277,0.005397925,0.0028236667,0.0055557163,0.0040188474,0.0044608284,0.007136249,0.004963816,0.00309803,0.006301405,0.0070549655,0.012587507,0.005664224,0.0052645584
AC136431.2,0.0,0.0,0.00022589606,0.0009123071,0.0,0.0,0.0,0.0,0.0,0.0005304351,0.0006580036,0.0002590584,0.0,0.0,0.0015887247,0.0
XYLT1,0.5784343,0.5475133,0.5433472,0.47952986,0.8092678,0.63194174,0.8715325,1.5408738,0.9955973,0.73121977,0.9938336,0.47626528,0.6190225,1.3278375,0.3918469,0.44588932
AC109446.3,0.0041743023,0.0022450245,0.0022236137,0.0038491243,0.0053019216,0.0043423497,0.0058308244,0.0144628845,0.0036285666,0.0022201827,0.006114258,0.002695186,0.0,0.009515306,0.0005682883,0.002679202
AC009152.6,0.002926149,0.0,0.000722289,0.0026912228,0.00070259697,0.0018422964,0.0023987312,0.009646072,0.006622769,0.0025494923,0.0031305107,0.002390122,0.0052579157,0.0,0.0022609571,0.004149851
AC009152.1,0.0,0.0,0.0003187657,0.0007792,0.0,0.0,0.00034368897,0.00093545,0.0018718262,0.0,0.0010911024,0.0003894542,0.0,0.0015990718,0.0,0.00024253674
AC009152.3,0.00078867056,0.0,0.0020110835,0.0022088005,0.0036305974,0.008077037,0.00245696,0.00686423,0.0020672723,0.0025265163,0.00368697,0.0012915116,0.0035031463,0.0027490188,0.0,0.0020749494
AC109495.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025277.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010601.1,0.0010010254,0.011356199,0.001169613,0.0012690596,0.005043362,0.0,0.0006152541,0.0035133162,0.003093415,0.00031049692,0.001254493,0.0014918835,0.007306804,0.0016578411,0.0024472708,0.0035829113
AC091489.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049155345,0.0,0.0,0.0,0.0,0.0,0.0
NPIPA8,0.031275485,0.04877668,0.045957506,0.02380224,0.039503463,0.025502758,0.030531667,0.029657535,0.039826218,0.037940636,0.034335077,0.032922465,0.04154566,0.051562462,0.025424467,0.047145866
NPIPA9,0.0,0.0029519913,0.0032571508,0.0017779355,0.0036671315,0.0,0.002348428,0.00222304,0.0018331656,0.0043089436,0.0013810226,0.0026025593,0.002454871,0.0028314742,0.0,0.00063977274
AC126755.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC126755.2,0.0021259037,0.0,0.0006258843,0.00056800916,0.0,0.0035055622,0.00067370577,0.0,0.0,0.0,0.0,0.0010670444,0.0,0.0,0.0,0.0
NOMO2,0.035320293,0.027464878,0.040123943,0.032326426,0.033929,0.046076216,0.032509927,0.033969503,0.029938383,0.032854848,0.030814188,0.035263523,0.030272365,0.02211778,0.03059932,0.039000478
AC136618.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013768864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15A,0.3140734,0.42390153,0.3108831,0.3671179,0.38903904,0.33576757,0.2506082,0.34492198,0.4174512,0.22522907,0.3119112,0.43197402,0.3443933,0.26590273,0.38897744,0.3200003
ARL6IP1,0.873452,0.589271,0.48744604,0.64111215,0.6848059,0.76216686,0.5089561,0.72385883,0.6802009,0.51755166,0.5461905,0.6118823,0.56829774,0.41653067,0.65035176,0.43819278
AC138811.1,0.010271041,0.005749999,0.0033557434,0.005975856,0.0025205482,0.0049748104,0.0026319772,0.0038471278,0.0,0.0072869244,0.0038815818,0.0039320034,0.0014586352,0.0020712307,0.0065941643,0.0047397697
SMG1,0.6832944,0.615945,0.5958834,0.62271386,0.59147185,0.58919066,0.59366214,0.61559945,0.46428996,0.63187426,0.66317874,0.68266016,0.50119126,0.5014755,0.52992064,0.4821007
AC092287.1,0.0059877597,0.007118549,0.002731249,0.010987846,0.0011612133,0.006686638,0.0041034417,0.0046449443,0.0040278174,0.004426312,0.0025406415,0.0055079865,0.0021078112,0.0021047366,0.0,0.0011742315
TMC7,0.1793773,0.13365535,0.13066585,0.12620106,0.105722934,0.124712974,0.10997989,0.09768612,0.07176292,0.15258798,0.10916806,0.10999985,0.09403485,0.08290083,0.10996001,0.09023363
AC099518.4,0.011714468,0.009749712,0.0034697936,0.010896924,0.00821674,0.006891258,0.0074137114,0.0050293016,0.009321498,0.0034573488,0.002716852,0.0050860206,0.0026934096,0.0024692116,0.0053582676,0.008532274
AC099518.2,0.0,0.0050087464,0.0015063647,0.0,0.0030621893,0.0,0.005226977,0.0020978167,0.0025274826,0.0009755395,0.0007120088,0.002271815,0.001517639,0.0,0.0,0.00043360904
COQ7,0.13405086,0.118628204,0.09675617,0.12721248,0.14157464,0.11566099,0.121745974,0.13133642,0.10300177,0.078918874,0.104440354,0.09777577,0.09018294,0.07678985,0.09015138,0.091949664
AC099518.1,0.013421645,0.010708204,0.0046627093,0.0033186765,0.0013799365,0.0053875754,0.005853477,0.0026065893,0.0051790187,0.0027434367,0.00267771,0.0032190634,0.0022787629,0.0021561217,0.004880476,0.0028039576
AC099518.6,0.0,0.00096786587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPRIPL2,0.028024321,0.015672153,0.013218935,0.0038923898,0.00443581,0.0,0.03827458,0.013760602,0.005532588,0.031635854,0.001923478,0.0030242587,0.012399187,0.006683465,0.03887636,0.009937011
AC099518.5,0.002096678,0.0,0.00077609404,0.0013278956,0.0,0.0,0.0014562139,0.0007918681,0.0,0.0012737112,0.0,0.0,0.0,0.0,0.0047928793,0.0
SYT17,0.28098384,0.39166293,0.07252316,0.17279132,0.10404853,0.047712144,0.35946086,0.1681695,0.02759495,0.23681317,0.09840263,0.03616608,0.10064763,0.039066877,0.2113129,0.019596126
AC010494.1,0.0,0.0,0.0,0.0015466473,0.00090915215,0.0,0.00047489,0.0009081173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038742388
CLEC19A,0.0019333328,0.0053266883,0.0010996038,0.0046060598,0.0,0.0025497812,0.0021135944,0.0024533444,0.0019082034,0.004721037,0.0010245927,0.0006371201,0.0,0.0,0.0038405587,0.00027276835
AC130456.1,0.0,0.0,0.0,0.0020683326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02858,0.0,0.0040277964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC130456.2,0.0,0.0020818377,0.0010436393,0.001576484,0.0,0.0026649947,0.0046533253,0.00042683387,0.0,0.004983281,0.0015856227,0.0027707766,0.0039437907,0.0018859723,0.0011587025,0.0031640937
TMC5,0.014252832,0.01102248,0.008529292,0.003787146,0.009036025,0.0031252117,0.003935416,0.0050838795,0.0030184188,0.010129826,0.004572514,0.009001165,0.006179874,0.0013094831,0.014344076,0.007173995
AC130456.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC130456.3,0.0,0.0070953006,0.00017043437,0.0,0.0011084315,0.0,0.0025102403,0.0,0.0024581873,0.0005166753,0.00048987486,0.00051044615,0.0,0.0,0.0,0.00077522616
AC130456.5,0.0016384186,0.004381707,0.0014496688,0.00063352595,0.0009965838,0.00427497,0.0023642196,0.0006259064,0.0,0.00050978997,0.000741229,0.0014685846,0.0,0.0,0.0,0.00054065627
GDE1,0.13962802,0.16683339,0.09681066,0.11255246,0.10065673,0.101882696,0.13759474,0.15341243,0.08796646,0.117880955,0.11533094,0.0993412,0.104497515,0.06873589,0.1194638,0.112479016
CCP110,0.2546043,0.28067824,0.25274622,0.24919331,0.26168957,0.21815626,0.24960607,0.27371183,0.24063402,0.22008485,0.26422885,0.26171765,0.29657465,0.26301315,0.28814694,0.24453148
VPS35L,0.47916278,0.50215995,0.50162846,0.5103919,0.46712875,0.47160378,0.53063273,0.5620193,0.4500765,0.53707504,0.5536159,0.46589124,0.5320086,0.4849865,0.49953935,0.49372718
AC002550.2,0.0,0.0024235018,0.002082863,0.00275528,0.001689027,0.0,0.0045615043,0.0026059276,0.0016311404,0.0022874023,0.002118988,0.0015550504,0.0009981784,0.0021887287,0.0,0.002285096
KNOP1,0.07577991,0.1077437,0.09095748,0.10992058,0.091777295,0.09580717,0.08079749,0.10827355,0.08512393,0.07345558,0.08022538,0.07987204,0.08388767,0.09577596,0.10520171,0.10318129
AC002550.1,0.0037626238,0.0045954892,0.006606326,0.0073962146,0.0015713081,0.014310739,0.0011728315,0.0033148818,0.0033134897,0.0049776263,0.0045637484,0.0060013523,0.00582528,0.005044922,0.0074742744,0.0035544732
IQCK,0.21382155,0.42310926,0.35423183,0.3287521,0.2779123,0.22701167,0.35486242,0.29882786,0.27305254,0.3216664,0.32303053,0.2402249,0.3133412,0.2741642,0.2573379,0.26204592
AC027130.1,0.035685644,0.029609725,0.018481527,0.021039423,0.029192183,0.026934803,0.01964411,0.018942773,0.02395334,0.015347001,0.014486286,0.02049817,0.028492419,0.016670803,0.0147016775,0.026817478
GPRC5B,0.009329401,0.2269906,0.14342384,0.11375349,0.05947561,0.052736998,0.20587525,0.21544468,0.057234045,0.08502428,0.19935957,0.14109966,0.11841022,0.03211112,0.057137486,0.039682295
GPR139,0.0,0.0,0.001516225,0.0010050011,0.0022067043,0.0,0.005424107,0.0122785345,0.0,0.0023834542,0.0074948417,0.0008183671,0.0,0.0,0.0,0.000247803
AC092132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GP2,0.0,0.0,0.0005493641,0.0009438697,0.00083948125,0.0,0.0005375032,0.0,0.0,0.0010652443,0.0008585858,0.00058357255,0.0,0.0,0.0,0.0
UMOD,0.0,0.0010704165,0.00021972398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007820252,0.0016461429,0.0,0.0,0.0009026153
PDILT,0.0,0.0013823712,0.00086959376,0.0005920131,0.0005704332,0.0,0.0005959588,0.0006690297,0.0033830912,0.00028188666,0.0007342936,0.0011228998,0.0,0.0,0.0,0.0010048901
AC106796.1,0.0,0.0,0.0,0.0,0.0,0.0031552177,0.0005636752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM5,0.0,0.00149332,0.00089178205,0.00090921234,0.0,0.00091359456,0.0011666589,0.0,0.0,0.0,0.0,0.0015607928,0.0023840615,0.0,0.0,0.0007305244
AC137056.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM2A,0.0,0.0,0.0,0.0,0.0,0.0031536808,0.0,0.001780274,0.0011198099,0.0,0.0011894295,0.00033142918,0.0,0.0,0.0,0.0014802003
ACSM2B,0.0,0.0008008114,0.00029455082,0.0,0.0,0.0025716925,0.0,0.0,0.0,0.0,0.0,0.00066776143,0.0,0.0,0.0,0.0
AC141273.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM3,0.0133275045,0.011231958,0.01543375,0.020993384,0.01364833,0.028471254,0.012006606,0.019776572,0.0038917921,0.012566051,0.011600839,0.018272124,0.006684305,0.0110667385,0.0103650475,0.01312307
ACSM1,0.0,0.0055258214,0.0059387693,0.0019050096,0.004332567,0.0,0.0044505172,0.00794211,0.0052573495,0.0017414656,0.0033983584,0.0048435926,0.0033711558,0.0073852176,0.008973922,0.006083261
THUMPD1,0.228449,0.21370897,0.20244458,0.17562604,0.21662429,0.18886209,0.18817517,0.22267058,0.17255297,0.16782694,0.19729345,0.20897068,0.19106667,0.14687914,0.21440518,0.21144077
AC004381.1,0.0,0.0030927355,0.0018539028,0.005027047,0.0069172643,0.005674931,0.0046368055,0.003522595,0.001243163,0.005963107,0.0015118528,0.0026079784,0.002310723,0.00244525,0.0050965035,0.0031766305
ERI2,0.14112173,0.1135846,0.10851121,0.17210226,0.15017685,0.1278117,0.13307859,0.12925062,0.10792639,0.11866532,0.1178113,0.116396196,0.13251546,0.11417575,0.1226152,0.12083555
REXO5,0.03129883,0.044846144,0.044516046,0.06313213,0.062135465,0.04383209,0.045260623,0.051903132,0.038003188,0.03532233,0.03807652,0.055201445,0.030764312,0.031905975,0.049400024,0.058881752
DCUN1D3,0.05566712,0.027962085,0.025436291,0.03076662,0.025797725,0.040482365,0.025677208,0.023904944,0.02003509,0.025847625,0.024991956,0.021213476,0.018706819,0.016476173,0.012698658,0.031954385
LYRM1,0.12425426,0.12696347,0.10350523,0.1527639,0.1570466,0.12666133,0.13132869,0.15405461,0.11939437,0.112282835,0.121823214,0.13250634,0.08829236,0.09112117,0.1345163,0.11516303
DNAH3,0.021806628,0.009211941,0.0115730455,0.011015972,0.014402367,0.02517456,0.04529525,0.049198627,0.018922653,0.017053533,0.014485463,0.009451186,0.014333589,0.014874318,0.009105801,0.01607304
AC008551.1,0.0074976617,0.006097962,0.0019851276,0.0,0.0,0.009079969,0.03679434,0.05812387,0.0,0.0054840446,0.0032432089,0.00045661072,0.0013039435,0.004758492,0.0018243263,0.0010866316
TMEM159,0.0,0.006629306,0.0029359718,0.007363177,0.001810035,0.004586545,0.012519793,0.013042285,0.0012470322,0.0022975467,0.0037943174,0.0052237464,0.0,0.004063211,0.0022209813,0.0021515642
AF001550.1,0.0,0.0,0.0,0.00054814,0.0,0.0,0.0,0.00057388237,0.0,0.0,0.0,0.00036154912,0.0,0.0,0.0,0.00020686333
ZP2,0.0013845498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000637591,0.00067870563,0.0,0.0026237392,0.0
ANKS4B,0.0,0.00332605,0.0009851998,0.0014816377,0.002962309,0.0015965161,0.0040738685,0.0014504521,0.0019348084,0.0017411982,0.000330464,0.0015737668,0.0025961283,0.0,0.0014752753,0.0013616366
CRYM,0.032428075,0.024255803,0.024409954,0.025049793,0.022339985,0.027384963,0.020704288,0.020820191,0.030414278,0.029888595,0.020153578,0.024114281,0.033049706,0.025818229,0.043614943,0.018969873
NPIPB3,0.014658681,0.009622915,0.019166771,0.015262048,0.012621558,0.01759854,0.02183004,0.017862886,0.011628339,0.01558871,0.019506779,0.013259896,0.016016422,0.018248718,0.016338142,0.010600533
AC005632.6,0.0027394975,0.0041530468,0.003364659,0.00066909334,0.0019221858,0.0047598346,0.0020857619,0.0030818265,0.0037081633,0.0013975614,0.003067685,0.0011449188,0.0,0.001636248,0.005159988,0.0031393184
AC005632.5,0.001246515,0.0,0.0,0.0005436514,0.0,0.0012150502,0.0006219901,0.00091483933,0.0,0.0,0.00048838195,0.00035555812,0.0,0.0,0.0,0.0
METTL9,0.17610672,0.2565099,0.18615584,0.23715384,0.20395504,0.21904132,0.2299132,0.2377383,0.15038446,0.19865607,0.21637838,0.25359508,0.1740307,0.12159787,0.23628955,0.1696875
AC005632.3,0.030839205,0.061394315,0.033784594,0.046082743,0.04172978,0.051038142,0.035660777,0.039362084,0.030733004,0.042175148,0.041897856,0.03660876,0.031133765,0.014705615,0.033345222,0.03138191
IGSF6,0.022943957,0.01606015,0.01729118,0.022119068,0.025845315,0.018690009,0.020688973,0.017392753,0.004351469,0.012576548,0.018980965,0.026879175,0.014111677,0.006102411,0.017494578,0.015767548
OTOA,0.015872298,0.015201064,0.01337453,0.010232698,0.009212093,0.008552487,0.00898948,0.017313477,0.012835655,0.015587207,0.00953084,0.011947731,0.01625517,0.012684864,0.008502434,0.011661442
AC092375.2,0.01207334,0.0057119057,0.011312353,0.0046165003,0.0055236793,0.0013389816,0.0055893874,0.005926586,0.010742083,0.0047856495,0.008583237,0.005447778,0.005481999,0.0039390405,0.008515852,0.0042072944
NPIPB4,0.07879147,0.08464932,0.07282846,0.071035065,0.061751395,0.080048144,0.07490695,0.09261768,0.045755986,0.08308606,0.08003912,0.081710495,0.073180735,0.051740594,0.042184725,0.054717064
AC092119.2,0.015495996,0.009793292,0.01511079,0.01695429,0.0101461,0.029590055,0.011947293,0.013918049,0.018246582,0.011634359,0.0126082,0.015092939,0.023817463,0.0077483463,0.008079764,0.020203141
UQCRC2,0.4386887,0.55664927,0.45159504,0.5110266,0.47587362,0.49174407,0.504305,0.49600196,0.47371468,0.40744483,0.39643764,0.4567605,0.494836,0.46381363,0.44560346,0.6285575
PDZD9,0.043749236,0.048211414,0.028337214,0.030555319,0.026853494,0.047690947,0.031582266,0.034171477,0.019786628,0.024146892,0.022709442,0.03991968,0.017681394,0.019476458,0.019578138,0.03414904
AC092119.3,0.008804121,0.0,0.0012479913,0.0044900184,0.003352232,0.0,0.0026466134,0.0,0.0,0.0012266476,0.0003092746,0.0022118127,0.0,0.0,0.0024189472,0.002118845
MOSMO,0.7199201,0.6776632,0.58323395,0.6124126,0.5777293,0.5923895,0.6389893,0.6170571,0.51485676,0.61978406,0.602119,0.57066774,0.62918127,0.55114365,0.5759068,0.68814975
AC009019.1,0.0020483984,0.0019025495,0.0014803568,0.0018430004,0.003332779,0.0018442436,0.001221198,0.000824588,0.0,0.0016146833,0.00066457695,0.003396937,0.0033736152,0.0,0.0029270262,0.0026152278
VWA3A,0.040792547,0.027282445,0.024477033,0.03828158,0.025101496,0.027596774,0.026796378,0.030322835,0.023184288,0.04008178,0.029901873,0.02678175,0.024713967,0.01837549,0.011882982,0.019048475
SDR42E2,0.017145269,0.009871365,0.0075010355,0.020572312,0.012634013,0.0057759713,0.006741311,0.0074313837,0.002343604,0.004996503,0.0025830755,0.005591821,0.002380277,0.004649195,0.0040804674,0.0066729207
AC009019.2,0.0054168394,0.005599287,0.0016994684,0.0,0.0015398333,0.0031115268,0.001275733,0.0007918681,0.0,0.0,0.0027478668,0.0010893206,0.0,0.0,0.0016269658,0.00062263635
EEF2K,0.23553242,0.50252986,0.3801162,0.25510564,0.29904938,0.26092747,0.60092384,0.3540473,0.29629016,0.3843052,0.34873232,0.24749576,0.39305258,0.27799457,0.35446283,0.42093372
AC009034.1,0.0,0.0,0.00060604606,0.0024957582,0.0017866737,0.0,0.0003048261,0.0012184882,0.0,0.0013572264,0.0010054169,0.00061671936,0.0,0.0,0.0,0.00424702
POLR3E,0.122643284,0.12425717,0.14739318,0.10094243,0.11519055,0.10591932,0.1497076,0.15189078,0.12834853,0.13185492,0.14157847,0.13807143,0.1522897,0.12520462,0.15895583,0.14485341
AC092338.3,0.11860372,0.13335033,0.100680485,0.1221325,0.121755704,0.12502824,0.08298663,0.112637974,0.075441375,0.07902119,0.071402125,0.120423645,0.06398816,0.056130923,0.09935772,0.11625017
CDR2,0.3398921,0.55331117,0.5472322,0.88286346,0.89198935,0.7808254,0.50668806,0.43868002,0.20247439,0.3693267,0.6637873,0.708928,0.23078802,0.19671987,0.23574804,0.34128216
AC092338.1,0.0067673875,0.002607437,0.0008886829,0.008940094,0.013969671,0.0063664345,0.0018509259,0.0019572473,0.0,0.0024133353,0.003897258,0.0046573645,0.004507328,0.0,0.002296838,0.0022751752
AC092338.2,0.038483124,0.07335937,0.059847046,0.09706398,0.15804704,0.14639588,0.06353475,0.05139655,0.012282511,0.03361569,0.0664531,0.119778335,0.022402255,0.019029401,0.01905799,0.037792765
NPIPB5,0.119376644,0.12354344,0.13227086,0.13051894,0.11275019,0.11672848,0.10615104,0.12282301,0.0944449,0.08430193,0.120638885,0.13386054,0.11772484,0.11741278,0.10392597,0.12042253
AC009021.2,0.0015182322,0.0019863166,0.0016052178,0.002420304,0.0037730236,0.0,0.0027090884,0.0,0.002501804,0.0003188243,0.0,0.0018788263,0.0012673553,0.0055588298,0.0,0.0024078775
AC009021.1,0.006627742,0.004818539,0.0041715507,0.0052223317,0.0031188778,0.00701648,0.0057047373,0.0059667686,0.007999845,0.0037754436,0.0029262358,0.0056212526,0.0029050284,0.0,0.004424209,0.004879623
AC130466.1,0.0,0.003811775,0.0011362131,0.0,0.0,0.002905545,0.0009284006,0.0,0.0,0.0007993842,0.0004922396,0.00024449476,0.0013484225,0.0,0.0008179138,0.00022717364
HS3ST2,0.055524565,0.05814579,0.027088184,0.012955328,0.0051559033,0.030214015,0.025529105,0.022306459,0.019106446,0.028599301,0.023378838,0.019734504,0.02014382,0.0,0.062871,0.0511389
AC127459.2,0.0,0.0011978797,0.00025221115,0.0,0.0029918856,0.0,0.0,0.0,0.0,0.0013936016,0.0020371126,0.0014073774,0.0,0.0,0.0011530161,0.0002990335
AC127459.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP31,0.29012123,0.21888094,0.17608866,0.20219812,0.21100819,0.21508281,0.22642945,0.20885478,0.15450294,0.2420722,0.18538794,0.1986486,0.16030262,0.159514,0.19778895,0.13885331
AC099482.2,0.0,0.0,0.0,0.0,0.00082262576,0.0,0.00047682205,0.0,0.0,0.0,0.0,0.0002714662,0.0,0.0,0.0,0.0
SCNN1G,0.0,0.0023950508,0.00038161743,0.00058848347,0.00307655,0.0,0.0,0.0006377269,0.0,0.00051196234,0.0005095459,0.0011160129,0.0026363246,0.0039404244,0.0,0.0008158056
AC099482.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00084226165,0.0,0.0,0.00025189805,0.0004363541,0.00034296233,0.0,0.0,0.0,0.0
