CellType,logFC,AveExpr,t,P.Value,adj.P.Val,Cohort
L5 IT_3,0.011123539294210574,-0.14371434299798586,0.10199169697639864,0.9188698088000562,0.9984640559243151,MSSM 2
Chandelier_1,0.008138810543611224,1.444672279896536,0.09391400261505006,0.9252754995332679,0.9984640559243151,MSSM 2
Chandelier_2,0.009838666364254013,0.10011801136794096,0.08304228311470174,0.9339045175992589,0.9984640559243151,MSSM 2
L4 IT_4,0.008906140809371722,1.8824468510667807,0.08184149107473677,0.9348581000293015,0.9984640559243151,MSSM 2
Pvalb_7,0.008002127546260032,-0.3519168911902545,0.08092365694401564,0.9355870412900655,0.9984640559243151,MSSM 2
Lamp5_1,-0.011949373673312702,-0.1426285317667987,-0.07905733399908309,0.937069436869887,0.9984640559243151,MSSM 2
L5/6 NP_6,0.01010960557031945,-1.9451765458894643,0.06970434803424963,0.9445015976595696,0.9984640559243151,MSSM 2
L4 IT_1,0.007895075445377348,1.3349078619650634,0.06578090204187027,0.947620772548049,0.9984640559243151,MSSM 2
Lamp5_2,-0.0037429855166174015,1.969468878008085,-0.04406812910422295,0.964895940346874,0.9984640559243151,MSSM 2
L2/3 IT_7,-0.00602616467032295,-1.8862081034811131,-0.042321991676281416,0.966286037362734,0.9984640559243151,MSSM 2
L6b_5,-0.0048962708205833325,-1.9451765458894643,-0.034132805044706,0.9728067428353725,0.9984640559243151,MSSM 2
L2/3 IT_2,0.003925159485447468,-1.8240624358570747,0.028188051692636815,0.9775414733680007,0.9984640559243151,MSSM 2
Pax6_2,-0.00377663123355491,-1.9511149906930758,-0.025134287537646426,0.9799739808146055,0.9984640559243151,MSSM 2
Sncg_1,-8.671277966458711e-4,0.265620633997727,-0.007581604158061658,0.993958692592863,0.999361253028502,MSSM 2
L6 IT Car3_1,9.850787781882647e-5,-0.19014404577072022,8.015947963984805e-4,0.999361253028502,0.999361253028502,MSSM 2
Sst_3,-0.4346803217216191,1.616952629363429,-3.335911713914986,0.001464131667076696,0.09404651417884115,Fröhlich
Sst_20,-0.6090962772797139,-0.3598461111072679,-3.214178521013147,0.002108648223181368,0.09404651417884115,Fröhlich
Lamp5_1,-0.6182656391177522,-2.9907380011155205,-3.1183528569373475,0.002794674349211454,0.09404651417884115,Fröhlich
Sst_11,-0.4907211685585412,-0.17916462041801842,-3.0323054067006816,0.0035837260305652953,0.09404651417884115,Fröhlich
Sst_22,-0.6062518510003042,-2.2248315234134037,-2.967185031866098,0.00431406028343308,0.09404651417884115,Fröhlich
Sst_2,-0.37927181644399893,0.6981697143477894,-2.800475600126241,0.0068597855668302635,0.12461943779741647,Fröhlich
L2/3 IT_10,-0.2899307178269608,2.526589985926107,-2.4394553972535005,0.01768890485814957,0.26239948454922485,Fröhlich
Sst_25,-0.40960560414369196,0.9863728142542262,-2.405448637763836,0.019258677765080723,0.26239948454922485,Fröhlich
Pvalb_6,-0.19110461793711536,0.64405755208783,-2.013765444559475,0.04853393293231258,0.5285368937881773,Fröhlich
Pvalb_14,0.25633781609658435,0.9577136647117162,2.012404000171599,0.0486813044342134,0.5285368937881773,Fröhlich
L5 IT_6,0.22659717899494022,1.0443444989589608,1.9711033488437393,0.05333858561165092,0.5285368937881773,Fröhlich
Lamp5_3,0.22346030365400535,-0.4595748703475248,1.8427622741229315,0.07031504270456167,0.6031648801548143,Fröhlich
Sst_12,-0.27929748244262875,-2.04991656361513,-1.8319235835646948,0.0719370957982806,0.6031648801548143,Fröhlich
Sncg_4,0.22613386488456902,0.7178460994910012,1.7928511594018024,0.07804740444910478,0.6076547917823157,Fröhlich
Chandelier_2,0.22164201920733756,0.3427416239576537,1.6533009108545016,0.10350317007040165,0.7134756576551106,Fröhlich
