cell,t_ms,v_mV,i_pA
Sst_5,1193.9799999999998,-66.98125,0.0
Sst_5,1194.9399999999998,-66.93751,0.0
Sst_5,1195.8999999999999,-66.924995,0.0
Sst_5,1196.8600000000001,-66.86875,0.0
Sst_5,1197.8200000000002,-66.831245,0.0
Sst_5,1198.7800000000002,-66.831245,0.0
Sst_5,1199.7399999999998,-66.76875,0.0
Sst_5,1200.6999999999998,-66.76875,0.0
Sst_5,1201.6599999999999,-66.7,0.0
Sst_5,1202.6200000000001,-66.706245,0.0
Sst_5,1203.5800000000002,-66.64375,0.0
Sst_5,1204.5400000000002,-66.637505,0.0
Sst_5,1205.5000000000002,-66.65,0.0
Sst_5,1206.4599999999998,-66.61876,0.0
Sst_5,1207.4199999999998,-66.64375,0.0
Sst_5,1208.38,-66.63125,0.0
Sst_5,1209.3400000000001,-66.61876,0.0
Sst_5,1210.3000000000002,-66.600006,0.0
Sst_5,1211.2600000000002,-66.58125,0.0
Sst_5,1212.2199999999998,-66.568756,0.0
Sst_5,1213.1799999999998,-66.525,0.0
Sst_5,1214.14,-66.512505,0.0
Sst_5,1215.1000000000001,-66.512505,0.0
Sst_5,1216.0600000000002,-66.48125,0.0
Sst_5,1217.0200000000002,-66.45,0.0
Sst_5,1217.9799999999998,-66.381256,0.0
Sst_5,1218.9399999999998,-66.43751,0.0
Sst_5,1219.9,-66.40625,0.0
Sst_5,1220.8600000000001,-66.40001,0.0
Sst_5,1221.8200000000002,-66.393745,0.0
Sst_5,1222.7800000000002,-66.4125,0.0
Sst_5,1223.7399999999998,-66.40001,0.0
Sst_5,1224.6999999999998,-66.393745,0.0
Sst_5,1225.66,-66.375,0.0
Sst_5,1226.6200000000001,-66.3875,0.0
Sst_5,1227.5800000000002,-66.40001,0.0
Sst_5,1228.5400000000002,-66.36875,0.0
Sst_5,1229.4999999999998,-66.35,0.0
Sst_5,1230.4599999999998,-66.30626,0.0
Sst_5,1231.42,-66.30626,0.0
Sst_5,1232.38,-66.28125,0.0
Sst_5,1233.3400000000001,-66.34376,0.0
Sst_5,1234.3000000000002,-66.3625,0.0
Sst_5,1235.2599999999998,-66.2375,0.0
Sst_5,1236.2199999999998,-66.26875,0.0
Sst_5,1237.1799999999998,-66.287506,0.0
Sst_5,1238.14,-66.256256,0.0
Sst_5,1239.1000000000001,-66.200005,0.0
Sst_5,1240.0600000000002,-66.2375,0.0
Sst_5,1241.0200000000002,-66.1875,0.0
Sst_5,1241.9799999999998,-66.1875,0.0
Sst_5,1242.9399999999998,-66.174995,0.0
Sst_5,1243.9,-66.1875,0.0
Sst_5,1244.8600000000001,-66.112495,0.0
Sst_5,1245.8200000000002,-66.1375,0.0
Sst_5,1246.7800000000002,-66.1375,0.0
Sst_5,1247.7399999999998,-66.1,0.0
Sst_5,1248.6999999999998,-66.1,0.0
Sst_5,1249.66,-66.0375,0.0
Sst_5,1250.6200000000001,-66.1,0.0
Sst_5,1251.5800000000002,-66.03126,0.0
Sst_5,1252.5400000000002,-65.987495,0.0
Sst_5,1253.4999999999998,-66.025,0.0
Sst_5,1254.4599999999998,-66.03126,0.0
Sst_5,1255.42,-66.03126,0.0
Sst_5,1256.38,-66.018745,0.0
Sst_5,1257.3400000000001,-66.0625,0.0
Sst_5,1258.3000000000002,-66.0,0.0
Sst_5,1259.2599999999998,-66.018745,0.0
Sst_5,1260.2199999999998,-66.0375,0.0
Sst_5,1261.18,-66.05,0.0
Sst_5,1262.14,-66.018745,0.0
Sst_5,1263.1000000000001,-65.99376,0.0
Sst_5,1264.0600000000002,-66.0,0.0
Sst_5,1265.0199999999998,-65.943756,0.0
Sst_5,1265.9799999999998,-65.975006,0.0
Sst_5,1266.94,-65.943756,0.0
Sst_5,1267.9,-65.90626,0.0
Sst_5,1268.8600000000001,-65.90001,0.0
Sst_5,1269.8200000000002,-65.96875,0.0
Sst_5,1270.7800000000002,-65.925,0.0
Sst_5,1271.7399999999998,-65.881256,0.0
Sst_5,1272.7,-65.90001,0.0
Sst_5,1273.66,-65.90626,0.0
Sst_5,1274.6200000000001,-65.875,0.0
Sst_5,1275.5800000000002,-65.90001,0.0
Sst_5,1276.5400000000002,-65.90001,0.0
Sst_5,1277.4999999999998,-65.925,0.0
Sst_5,1278.46,-65.93125,0.0
Sst_5,1279.42,-65.925,0.0
Sst_5,1280.38,-65.90001,0.0
Sst_5,1281.3400000000001,-65.8375,0.0
Sst_5,1282.3000000000002,-65.862495,0.0
Sst_5,1283.2599999999998,-65.825,0.0
Sst_5,1284.22,-65.81875,0.0
Sst_5,1285.18,-65.75,0.0
Sst_5,1286.14,-65.799995,0.0
Sst_5,1287.1000000000001,-65.78125,0.0
Sst_5,1288.0600000000002,-65.7625,0.0
Sst_5,1289.0199999999998,-65.71876,0.0
Sst_5,1289.98,-65.7625,0.0
Sst_5,1290.94,-65.768745,0.0
Sst_5,1291.9,-65.6875,0.0
Sst_5,1292.8600000000001,-65.706245,0.0
Sst_5,1293.8200000000002,-65.706245,0.0
Sst_5,1294.7799999999997,-65.674995,0.0
Sst_5,1295.7399999999998,-65.700005,0.0
Sst_5,1296.7,-65.65625,0.0
Sst_5,1297.66,-65.612495,0.0
Sst_5,1298.6200000000001,-65.59376,0.0
Sst_5,1299.5800000000002,-65.54375,0.0
