symbol,specificity,P,neg_log10_p,p_fdr,is_driver,is_hcn1
GNG10,0.0020289917184971,0.17382,0.7599002544125946,0.32611146043672223,False,False
C9orf84,0.001041725360895,0.070412,1.152353319697824,0.18335573928629623,False,False
UGCG,0.0016781377531782,0.011519,1.9385852217229267,0.054174555326662745,False,False
SUSD1,0.002127511854408,1.2628e-05,4.898665426779821,0.00028423671549295774,False,False
PTBP3,0.0011046433404044,2.5053e-08,7.601140261595739,1.6751966234309623e-06,False,False
HSDL2,0.0007415689433477,5.6743e-06,5.2460877068023555,0.0001454143356230032,False,False
KIAA1958,0.0005363634488395,0.0013233,2.8783416875019303,0.011406503398058251,False,False
INIP,0.0012682681169301,0.06042,1.2188192790627383,0.16627725503702429,False,False
SNX30,0.0010423551262392,0.28872,0.5395231309485493,0.44442634559815064,False,False
SLC46A2,0.0001967488786859,0.3519,0.45358073316480835,0.4997524126899493,False,False
ZNF883,0.0014473648616976,0.3036,0.5176982327765572,0.458022429906542,False,False
ZFP37,0.0028588413456883,0.66081,0.17992339348434777,0.7413860196560197,False,False
SLC31A2,0.0009677129424242,0.55731,0.25390316418253056,0.6651012702561422,False,False
FKBP15,0.001828897079977,0.19024,0.7206981627253837,0.3449705480540111,False,False
SLC31A1,0.0014495764799467,0.13779,0.8607822998624141,0.2804766259075277,False,False
CDC26,0.0024316972285285,0.25624,0.5913530743442346,0.41267473949410466,False,False
PRPF4,0.0017436584863342,0.21111,0.6754911942529421,0.3678313246838203,False,False
RNF183,0.0004993665901071,0.13834,0.8590522286573379,0.2812013996948894,False,False
WDR31,0.0025561536113548,0.16955,0.7707022058858949,0.3206601834319527,False,False
BSPRY,0.0010370135769026,0.26604,0.575053060837887,0.4227647459480959,False,False
HDHD3,0.0017073666753657,0.5304,0.2753964846032833,0.6445382404379895,False,False
ALAD,0.0021506363723354,0.11316,0.9463070612150468,0.24718561509021322,False,False
POLE3,0.0014567854868756,0.050824,1.2939311576727945,0.14778354148471617,False,False
C9orf43,0.0003875122642486,0.11213,0.950278177847565,0.24591046109510084,False,False
RGS3,0.0002854070892633,0.1858,0.730954290342377,0.339866013962005,False,False
ZNF618,0.0038394068493879,0.39259,0.40606076688611453,0.5353682728901783,False,False
AMBP,0.0034964868568813,0.12018,0.9201678003227801,0.2575216653258246,False,False
KIF12,0.0021118301001865,0.05469,1.2620920766253612,0.1555161725978648,False,False
COL27A1,0.0008104244004512,0.25687,0.5902866142827007,0.41310651806380194,False,False
ORM1,0.0,0.29649,0.5279899499154269,0.4515157890222984,False,False
ORM2,0.0,0.42974,0.36679422050559535,0.565333794863352,False,False
AKNA,0.004240052907037,0.85398,0.06855230026105112,0.8812769197985277,False,False
DFNB31,4.941994202877184e-05,0.077389,1.1113207651414099,0.1950715471608833,False,False
ATP6V1G1,0.0014015918279178,0.0024773,2.6060213973482282,0.018069028467153286,False,False
C9orf91,0.0019699224683165,0.00082066,3.0858367341198636,0.007914886819553409,False,False
LOC100505478,0.0010852499264308,0.060476,1.2184169416367525,0.16631680536912752,False,False
TNFSF15,0.0494827666264164,0.35583,0.4487574393740397,0.503365427104541,False,False
TNFSF8,0.0001046872992635,0.32255,0.4914029537699315,0.47477862669245646,False,False
TNC,5.77250401769623e-05,0.14987,0.8242852926913048,0.2966768821999257,False,False
PAPPA,0.0027214024640618,0.46176,0.3355836905865998,0.5913443833640516,False,False
ASTN2,0.0039876336820612,0.020078,1.697279550103866,0.07870162325239147,False,False
TRIM32,0.0017172286667323,0.96593,0.015054345339432096,0.9691441066047212,False,False
TLR4,7.94674933474512e-05,0.73018,0.13657006676918979,0.7904224466571835,False,False
BRINP1,0.0019618070178032,1.6231e-06,5.78965472224998,5.3949995426195425e-05,False,False
CDK5RAP2,0.0016402314340046,0.25959,0.5857120415653049,0.4159739085530933,False,False
MEGF9,0.0014652173922718,0.084842,1.071389102310992,0.20687519102837962,False,False
FBXW2,0.0018336436577142,0.041483,1.3821298434996527,0.12870118870122305,False,False
PSMD5,0.001776848380258,0.067382,1.1714561026444035,0.17813593746898262,False,False
PHF19,0.0021367360770156,0.26633,0.5745799109150536,0.42308347216699804,False,False
TRAF1,0.0018608841416086,0.62139,0.20663574010544772,0.7127275956362592,False,False
C5,0.0012868840168792,0.24974,0.6025118926185654,0.4074029577464789,False,False
CNTRL,0.0021021718039575,0.1746,0.7579557606304491,0.327112264416315,False,False
RAB14,0.0016931956222006,0.1552,0.8091082830778303,0.3037290227773696,False,False
GSN,0.0005429027283191,0.098288,1.0074995020245119,0.22672351732101614,False,False
STOM,0.0007994142083181,0.050671,1.2952405247561725,0.14740101820167456,False,False
DAB2IP,0.0029981459976893,0.072339,1.1406274991337533,0.18679100969461948,False,False
TTLL11,0.0030720413379837,0.0092317,2.0347183171066194,0.04655468529504576,True,False
NDUFA8,0.0016506972367345,0.52659,0.27852739244995683,0.6419217848970251,False,False
MORN5,0.0017483973464608,0.53525,0.27144332403352406,0.6478211337473493,False,False
LHX6,0.0151350560612708,0.067153,1.1729345808457095,0.177738998675058,False,False
RBM18,0.0024326825862018,0.034903,1.4571372427413627,0.11489203377960865,False,False
MRRF,0.0016781293488794,0.034545,1.4616148029800877,0.11415708126550869,False,False
PTGS1,0.0003589056526506,0.46515,0.3324069747069924,0.5942511487458061,False,False
OR1J1,0.0,0.4976,0.3031196283172377,0.6191813127773884,False,False
OR1J2,0.0,0.65197,0.1857723876027568,0.7349321132820766,False,False
OR1J4,0.0,0.50314,0.29831115457104523,0.623501887406948,False,False
OR1N1,0.0,0.24414,0.6123610597630711,0.40212701772464965,False,False
OR1N2,0.0,0.24814,0.6053032221081159,0.4059043142272262,False,False
OR1L8,0.0012190552154483,0.33923,0.46950574763485836,0.48963463059971096,False,False
OR1Q1,0.0,0.32575,0.4871155756153777,0.47781649839375856,False,False
OR1B1,0.0,0.10273,0.9883027118858575,0.23320001846590907,False,False
OR1L1,0.0,0.031156,1.5064583048325175,0.10623085897162364,False,False
OR1L3,0.0,0.014724,1.8319741912253709,0.06433903417167852,False,False
OR1L4,0.0,0.040265,1.395072296571554,0.12619630613845853,False,False
OR1L6,0.0014019404656259,0.041251,1.3845655188905939,0.12823035032094926,False,False
OR5C1,0.0,0.062983,1.2007766569351719,0.1707540707379135,False,False
PDCL,0.0016813693730471,0.093819,1.0277092004316704,0.22033818427626747,False,False
OR1K1,0.0,0.043328,1.3632313573309685,0.13262301628040604,False,False
RC3H2,0.0018713051289278,0.14586,0.8360637907730206,0.2912479347826087,False,False
ZBTB6,0.0013071625211358,0.15249,0.8167586355776341,0.2999683271787297,False,False
ZBTB26,0.0021871371570128,0.1356,0.8677403104689555,0.27768113787801124,False,False
RABGAP1,0.0022176157457606,0.16297,0.7878923344523411,0.3126375441123515,False,False
GPR21,0.0030863320874967,0.17101,0.7669784930123065,0.3225431236724097,False,False
STRBP,0.0022611663321917,0.1406,0.8520146793161948,0.2841897571771848,False,False
CRB2,0.0001016357318221,0.61379,0.21198019146658945,0.7077003634790134,False,False
DENND1A,0.0018287752109218,0.51149,0.29116285264052605,0.6303555054360397,False,False
LHX2,0.0001367238690592,0.35655,0.44787955921613853,0.504219569949562,False,False
NEK6,0.0011097612543996,0.73442,0.13405550477608374,0.7937219192533982,False,False
PSMB7,0.0016474187272253,0.78588,0.10464376352357353,0.8301373706127306,False,False
ADGRD2,0.0002358747503592,0.62285,0.20561653121553483,0.713747716908074,False,False
NR5A1,0.0011962492756602,0.95307,0.02087520062369767,0.9580457711661844,False,False
NR6A1,0.0020012647666935,0.83431,0.07867255095196642,0.8662362337577962,False,False
OLFML2A,0.0025343494999531,0.90067,0.045434302729141965,0.9172195813419995,False,False
WDR38,0.0,0.95186,0.021426923147650948,0.9571908085320581,False,False
RPL35,0.0018414611686231,0.55333,0.25701578291930627,0.662181124007788,False,False
ARPC5L,0.0012356034976418,0.88967,0.0507710537546789,0.9088931963178418,False,False
GOLGA1,0.0018345101193996,0.39426,0.404217282425841,0.5366839063032368,False,False
SCAI,0.0031481734409661,0.051605,1.2873082176129182,0.14918587282923298,False,False
PPP6C,0.0018687195079552,0.028624,1.5432696767767022,0.10009631159737419,False,False
RABEPK,0.0024566191143811,0.039619,1.402096490432069,0.12490969027421583,False,False
HSPA5,0.0010618069454702,0.073344,1.1346354083847416,0.18835135208098988,False,False
GAPVD1,0.0023802641464573,0.0479,1.3196644865854368,0.14223149386845038,False,False
MAPKAP1,0.0018974560871227,0.55638,0.254628489833389,0.6644103138075313,False,False
PBX3,8.681093778194574e-05,0.048428,1.314903466260073,0.14327049241863907,False,False
MVB12B,0.0017452025805733,0.0098594,2.006149513519008,0.04868700268767377,False,False
LMX1B,0.0002984480600341,0.050209,1.299218428273268,0.14650173982106993,False,False
ZBTB43,0.0017489555078561,0.048559,1.313730265486211,0.1434126435698448,False,False
ZBTB34,0.0017990985037295,0.022067,1.6562567049899055,0.08364628249525616,False,False
RALGPS1,0.0025613030007578,0.073134,1.1358806725702824,0.18802870270270272,False,False
ANGPTL2,0.0011627439863786,0.071078,1.148264800917157,0.18456549317738793,False,False
GARNL3,0.0033960567563662,0.1195,0.9226320947158435,0.25661509002956195,False,False
SLC2A8,0.0018176575679935,0.091428,1.0389207803793639,0.21700740650527253,False,False
ZNF79,0.0022432907047198,0.0016625,2.779238346024858,0.013479661339421613,False,False
RPL12,0.0019873675507875,0.0011911,2.9240517753559647,0.010516557513812155,False,False
LRSAM1,0.0022926044769893,0.001199,2.9211808169011513,0.010557145454545454,False,False
FAM129B,0.0007142736652839,0.020126,1.6962425316461889,0.07881244939965695,False,False
STXBP1,0.0022394853754765,0.21357,0.6704597523433361,0.3707432294155985,False,False
PTRH1,0.0009623596390368,0.079776,1.0981277431763206,0.19914093345829428,False,False
C9orf117,0.0002152625082507,0.067113,1.1731933474700236,0.17771878260149132,False,False
TTC16,0.00045585297156,0.042112,1.3755941324021574,0.12999649835812246,False,False
TOR2A,0.0015664716793923,0.025664,1.5906756533959305,0.09277436702849388,False,False
SH2D3C,0.0031209578941275,0.0071816,2.1437787878246115,0.03891798901322482,True,False
CDK9,0.0018177448690814,0.0071808,2.14382716909597,0.03891798901322482,False,False
FPGS,0.0020055984428427,0.0030682,2.513116334401877,0.021001058989726026,False,False
ENG,0.0003513572916383,0.027679,1.5578496043282497,0.09760328751103266,False,False
AK1,0.0008470475091507,0.31856,0.49680875731666563,0.4710749847321181,False,False
ST6GALNAC6,0.002527027128692,0.094137,1.026239646099591,0.22084606532589549,False,False
ST6GALNAC4,0.0019169627659498,0.053726,1.2698154922545717,0.15378742718968297,False,False
PIP5KL1,0.0042892792774954,0.042022,1.3765232815756252,0.12986184074217239,False,False
DPM2,0.0012898480473799,0.029528,1.5297659678123992,0.10231720901994795,False,False
NAIF1,0.0013522125576475,0.93937,0.027163313689177432,0.9466560707529323,False,False
SLC25A25,0.0018473534895664,0.95527,0.019873860942655995,0.9600157131178468,False,False
PTGES2,0.0013388821557173,0.56223,0.25008598461465337,0.6689084635998214,False,False
LCN2,0.0,0.51562,0.28767024546684905,0.6336119354094579,False,False
CIZ1,0.0024940920719274,0.0013498,2.86973057619463,0.011578719162640902,False,False
DNM1,0.0030106994055175,0.0019504,2.709876311725693,0.01519283200389105,True,False
GOLGA2,0.0016025743106575,0.4791,0.3195738291418546,0.6053650308349147,False,False
SWI5,0.0018506062047074,0.70276,0.15319296583589742,0.7715275935975819,False,False
TRUB2,0.0018176656343907,0.048554,1.3137749860161387,0.1434126435698448,False,False
COQ4,0.0021254586352148,0.082933,1.0812726242609885,0.2039631075715605,False,False
SLC27A4,0.0021285178788394,0.04053,1.392223396258307,0.1267534109589041,False,False
URM1,0.0015656431734935,0.074498,1.1278553863204712,0.1903361371702638,False,False
CERCAM,0.0006663645611514,0.22874,0.6406578832276324,0.385804109762533,False,False
ODF2,0.001738527019559,0.59096,0.2284419139870697,0.6907644645991808,False,False
GLE1,0.0019711392221515,0.50736,0.2946837753169865,0.6268357294163124,False,False
SPTAN1,0.0022618949871943,0.10688,0.9711035548685295,0.2392114675815712,False,False
SET,0.0014955248564407,0.0088908,2.0510591591699647,0.04526405696081555,False,False
PKN3,8.357714540718773e-05,0.008456,2.07283502570063,0.04375865788280998,False,False
ZDHHC12,0.0008023212629741,0.00022677,3.6444143999388685,0.0028992090960000003,False,False
ZER1,0.0024852804175446,0.00052693,3.2782470747930095,0.005621407429906542,False,False
TBC1D13,0.001871551297273,0.00014779,3.830354950865045,0.0020573449390243904,False,False
ENDOG,0.0012605338177376,0.00011359,3.9446599004558185,0.001665396137614679,False,False
C9orf114,0.0023279657506395,0.00011347,3.9451189451372284,0.001665164435261708,False,False
LRRC8A,0.001735535899749,0.0077233,2.112197095316476,0.04122937923205342,False,False
PHYHD1,0.0005183067059554,0.023928,1.6210935999767382,0.0886812077922078,False,False
DOLK,0.0010139987534422,0.19093,0.7191258274427845,0.34567263283108646,False,False
NUP188,0.0021394290608759,0.15608,0.8066527436135383,0.3045189207666951,False,False
SH3GLB2,0.0015919688283955,0.027363,1.562836289553496,0.09681648549922514,False,False
FAM73B,0.0019185333765534,0.023972,1.6202957309755528,0.08879732468134416,False,False
DOLPP1,0.0017525748222552,0.0035302,2.452200689389548,0.022961386324786323,False,False
CRAT,0.0016669481308515,0.0019518,2.709564686334503,0.01519283200389105,False,False
PPP2R4,0.0052946466888087,0.0019144,2.717967314394619,0.014982383153770812,True,False
IER5L,0.0009987902863382,5.4647e-05,4.262433674870871,0.0009330274647435898,False,False
NTMT1,0.0019115599221756,0.14514,0.8382128812544767,0.2903708487731597,False,False
C9orf50,0.000676411840062,0.055085,1.258966646231825,0.15616700106439596,False,False
ASB6,0.0012214318542877,0.055607,1.2548705344967446,0.1573398489730878,False,False
PRRX2,0.0013257917265352,0.10785,0.9671798505614362,0.24058498743718595,False,False
PTGES,0.0005111099078233,0.074469,1.128024478000297,0.19029246706108088,False,False
TOR1B,0.002409470938298,0.016418,1.7846797486700698,0.06910088438240715,False,False
TOR1A,0.0014427360735926,0.039037,1.4085235653267554,0.1237307213407378,False,False
C9orf78,0.0013021052228607,0.067449,1.171024484801585,0.1782246145833333,False,False
USP20,0.0022784600265876,0.080686,1.093201814103254,0.20060393233784415,False,False
FNBP1,0.0019845186099245,0.17219,0.763992073967879,0.32413759717314483,False,False
GPR107,0.0021279265125049,0.028555,1.5443178354992095,0.0999425,False,False
NCS1,0.0021946119437809,0.032943,1.482236853735801,0.11043886784140969,False,False
HMCN2,0.0008879618910719,0.54685,0.2621317835494487,0.6573666250470102,False,False
ASS1,0.0024216875725205,0.010543,1.977035793482007,0.05119650045578852,False,False
FUBP3,0.0023678320386119,0.005132,2.289713352297109,0.03056820424897503,False,False
PRDM12,0.0008074420830176,0.041454,1.3824335569324628,0.12866117187803455,False,False
EXOSC2,0.0025117100742422,0.18919,0.7231018227946613,0.34356517664432584,False,False
ABL1,0.0017871840770453,0.040572,1.3917735831866063,0.1267701026392962,False,False
QRFP,0.0,0.18799,0.7258652521210381,0.34264007641423355,False,False
FIBCD1,0.0009253626337511,0.1664,0.7788466780452948,0.31710450751252084,False,False
LAMC3,0.0013036427682228,0.009485,2.0229626647753185,0.04742796777221527,False,False
AIF1L,0.0001968182524353,0.050163,1.2996164984037069,0.1464623324808184,False,False
NUP214,0.0020011000708014,0.16806,0.7745356407927882,0.31924008795911085,False,False
FAM78A,0.0007029477683749,0.53689,0.27011468503893055,0.6491178007262823,False,False
PPAPDC3,0.0023128206758813,0.55752,0.2537395484881585,0.6652525289330248,False,False
POMT1,0.0021578412847979,0.45901,0.3381778528123881,0.5892175445783132,False,False
UCK1,0.0017971249673147,0.22467,0.6484549146938356,0.38224755349728523,False,False
RAPGEF1,0.0020732803188022,0.52505,0.2797993371842787,0.6410590748663101,False,False
MED27,0.001558227333846,0.00067538,3.1704518042547147,0.00684416473050095,False,False
NTNG2,0.0001747255508306,0.0014575,2.8363914365689484,0.01223978323699422,False,False
SETX,0.001862574138081,0.43589,0.3606230942643432,0.5709913596131782,False,False
TTF1,0.0017217908302304,0.88917,0.05101519853067936,0.9087309439150733,False,False
C9orf171,0.0003587826492288,0.89893,0.046274125616444006,0.9161278190166444,False,False
BARHL1,0.0,0.67363,0.1715785798452028,0.7510311866889912,False,False
DDX31,0.0014509758585356,0.94948,0.02251417887969448,0.955338404583517,False,False
GTF3C4,0.0015363990239823,0.91257,0.03973381240820887,0.9264939317705354,False,False
AK8,0.0014218790544658,0.37021,0.43155185439412674,0.5162556007329204,False,False
C9orf9,0.0017168379097951,0.26482,0.5770492187729812,0.42174870254110614,False,False
TSC1,0.0026568537612152,0.18898,0.7235841553465514,0.3435433261289956,False,False
GFI1B,0.0008399103476719,0.19467,0.7107009711215836,0.3494744181082903,False,False
GTF3C5,0.0020585330997744,0.30293,0.5186577151475175,0.4573872413793103,False,False
CEL,0.0013971039195135,0.062165,1.2064540620147322,0.16938334367541766,False,False
RALGDS,0.0023738432136179,0.36471,0.43805232858290427,0.5113106860250899,False,False
GBGT1,0.0008782656437551,0.10339,0.9855214646737936,0.23396709005947322,False,False
TMEM8C,0.0,0.10598,0.9747760848216892,0.23784108692599357,False,False
ADAMTSL2,0.0005786869984024,0.11003,0.9584888870406766,0.24347367459878252,False,False
FAM163B,0.0005010326013284,0.059258,1.22725301035886,0.16426749314830874,False,False
DBH,0.0002795515735241,0.55203,0.25803731995118967,0.6615153835195321,False,False
SARDH,0.0025430196828114,0.50933,0.2930007427306656,0.628346667438629,False,False
VAV2,0.0080499595138382,0.05483,1.2609817541165191,0.15562254109710633,False,False
BRD3,0.0020869183281834,0.0061629,2.2102148791297065,0.034838806119561375,False,False
WDR5,0.0024250718402676,0.45867,0.3384996646217411,0.5892143082114736,False,False
RXRA,0.0039207520203012,0.34707,0.4595829242068173,0.49624457994095017,False,False
COL5A1,0.0002675924272058,0.78316,0.10614950228625356,0.8283698305645643,False,False
FCN2,0.0,0.16993,0.7697299425887955,0.3212267955997161,False,False
FCN1,0.0004196122907049,0.10797,0.9666968986274264,0.24078545492603964,False,False
OLFM1,0.0007153253009554,0.060468,1.2184743955966064,0.16631680536912752,False,False
PPP1R26,0.0019503908141262,0.011298,1.9469984295996916,0.05354488078291816,False,False
MRPS2,0.0014930874552955,0.0022653,2.644874275012312,0.016885148927238806,False,False
LCN1,0.000595501217208,0.0046978,2.328105476435655,0.028556691441612783,False,False
OBP2A,0.0,0.0043781,2.3587143229526,0.027108258853157693,False,False
PAEP,0.0,0.067278,1.1721269274639212,0.17797876477404403,False,False
GLT6D1,0.0016478926893601,0.81544,0.08860798879605498,0.8518464269839195,False,False
LCN9,0.0,0.90417,0.04374990678038023,0.9203069316010699,False,False
SOHLH1,0.0021461671110709,0.62546,0.20380045948735162,0.7156494780554163,False,False
KCNT1,0.0042050252613076,0.49038,0.30946725069755604,0.6140219995298911,False,False
CAMSAP1,0.0020412483759512,0.95584,0.019614799075965722,0.9604073586922351,False,False
UBAC1,0.0019043760441306,0.31617,0.5000793407686496,0.4691469610027855,False,False
NACC2,0.0017600953361759,0.1101,0.9582126810282482,0.24347367459878252,False,False
C9orf69,0.0015362859767367,0.77062,0.11315972387619194,0.8194422280620052,False,False
LHX3,0.0006712441996053,0.040153,1.39628200120043,0.12591936675824178,False,False
