gene,estimate,se,zval,pval,k,coef,padj
ADNP,0.011116246826612717,0.03915171183620766,0.28392747865324164,0.7764659577790753,7,dxSCZ:stratumdepleted,0.9942426656299805
ADNP2,-0.10131226478608568,0.051142025564716094,-1.9809982820857028,0.04759146624119092,7,dxSCZ:stratumdepleted,0.8298016902439912
ADO,0.06697851266810251,0.23601785542624468,0.2837857862369791,0.7765745478503168,5,dxSCZ:stratumdepleted,0.9942426656299805
ADORA2A-AS1,-0.1205266202244438,0.11942644488430766,-1.0092121585064506,0.3128728968073708,5,dxSCZ:stratumdepleted,0.977623583758356
ADPGK,0.024780744575008225,0.06841740006652922,0.36219944854541947,0.7172029916185894,7,dxSCZ:stratumdepleted,0.9907675959871296
ADPRHL1,0.010054517069013951,0.12093283457807438,0.08314133298945162,0.9337391606236011,5,dxSCZ:stratumdepleted,0.9964501908579448
ADPRM,-0.11528012632745431,0.1866445718457517,-0.617645212970485,0.536809234002908,6,dxSCZ:stratumdepleted,0.9838273170540576
ADRA1A,0.024110568581006186,0.13562173143959672,0.1777780620043519,0.8588972768702491,7,dxSCZ:stratumdepleted,0.9963126055122565
ADRA1B,-0.073089741101085,0.13143014117177212,-0.5561109533129135,0.5781350076847722,6,dxSCZ:stratumdepleted,0.9838273170540576
ADRA2A,-0.05330682630261189,0.1886696102860824,-0.28254060747664655,0.7775290140882708,5,dxSCZ:stratumdepleted,0.9942426656299805
ADRM1,0.016871099090970218,0.2188881055459823,0.07707636305265601,0.9385627966032902,5,dxSCZ:stratumdepleted,0.9966665263195124
AEBP2,-0.006536192430468915,0.036337480070196625,-0.17987467534463922,0.857250957053367,7,dxSCZ:stratumdepleted,0.9963126055122565
AFAP1,0.1339835467176673,0.038746189573971065,3.457979950825276,5.442418844379183e-4,7,dxSCZ:stratumdepleted,0.34082347657212225
AFAP1L2,0.03271269896701348,0.1390054026136584,0.23533401113863753,0.8139494991959436,7,dxSCZ:stratumdepleted,0.9963126055122565
AFDN,0.022865323462935426,0.04264773249171173,0.5361439431130163,0.5918590720779402,7,dxSCZ:stratumdepleted,0.9838273170540576
AFF1,-0.08828885215912315,0.06887607920677077,-1.2818507263468624,0.19989501568426715,7,dxSCZ:stratumdepleted,0.9610705218411784
AFF2,-0.05516060080736205,0.09067312414893658,-0.6083456517584762,0.5429582490587304,7,dxSCZ:stratumdepleted,0.9838273170540576
AFF3,-0.018508302057089587,0.03386698772697299,-0.546499801113072,0.5847224243971985,7,dxSCZ:stratumdepleted,0.9838273170540576
AFF4,0.040541474024072155,0.0316152745041813,1.2823381944290984,0.19972403503857528,7,dxSCZ:stratumdepleted,0.9610705218411784
AFG3L2,0.026645401661980445,0.05247484295232154,0.5077747766904298,0.6116113007499366,6,dxSCZ:stratumdepleted,0.9838273170540576
AFMID,0.13289035107365474,0.10486023878497995,1.2673092548086948,0.20504473260818917,6,dxSCZ:stratumdepleted,0.9647133149570303
AFTPH,-0.0549071727514983,0.04360814732850274,-1.259103541773498,0.2079929353350176,7,dxSCZ:stratumdepleted,0.9647133149570303
AGAP1,-2.3121230311065738e-4,0.03366597308914122,-0.006867833657992013,0.9945203046350855,7,dxSCZ:stratumdepleted,0.9992509959566817
AGAP2,-0.04216094899827732,0.07169026451181795,-0.5880986670278947,0.5564660677961614,7,dxSCZ:stratumdepleted,0.9838273170540576
AGAP3,-0.01927675068511742,0.0444963044995127,-0.43322138550468897,0.6648539440311336,7,dxSCZ:stratumdepleted,0.9853187861248163
AGAP4,-0.007995192289838884,0.07988389120380533,-0.10008516322071735,0.9202767142190935,7,dxSCZ:stratumdepleted,0.9963126055122565
AGAP9,-0.15178815926691167,0.11133912813449595,-1.3632957416691274,0.17278932354677748,7,dxSCZ:stratumdepleted,0.9496516401059597
AGBL1,0.15835287057221978,0.11993325649288014,1.3203416233563243,0.18672098451739277,7,dxSCZ:stratumdepleted,0.9565530457102297
AGBL3,-0.012739719271198692,0.06100246383570163,-0.20883942172418918,0.8345735957145005,7,dxSCZ:stratumdepleted,0.9963126055122565
AGBL4,0.050514805391143426,0.030172861236525354,1.6741801513339214,0.09409519916560191,7,dxSCZ:stratumdepleted,0.8926859436707889
AGBL5,0.007114242585694351,0.08797601170116448,0.08086570927834166,0.9355487506554034,6,dxSCZ:stratumdepleted,0.9965831498376452
AGFG1,-0.014027038963395135,0.03710294078587497,-0.3780573363266991,0.7053880009634496,7,dxSCZ:stratumdepleted,0.9901358000485027
AGFG2,0.06712043880421505,0.18146174782395955,0.36988753612871744,0.711466288594675,6,dxSCZ:stratumdepleted,0.9901358000485027
AGK,0.042115360482203504,0.04770748249516014,0.8827831249841375,0.3773534597029693,6,dxSCZ:stratumdepleted,0.9838273170540576
AGL,0.02210481101906296,0.07846535981476943,0.28171426309960285,0.7781626169038628,7,dxSCZ:stratumdepleted,0.9942426656299805
AGO1,0.0028783185847479245,0.04559755230511921,0.06312440995708397,0.9496674367228086,7,dxSCZ:stratumdepleted,0.9966665263195124
AGO2,-0.044705679655593716,0.04932411765663823,-0.9063655221732497,0.36474241541843294,7,dxSCZ:stratumdepleted,0.9838273170540576
AGO3,0.002941178313531189,0.031129424944594208,0.09448225653914434,0.9247260766188985,7,dxSCZ:stratumdepleted,0.9963126055122565
AGO4,0.10691559613186369,0.05149400049686119,2.076272868688474,0.03786872113678904,7,dxSCZ:stratumdepleted,0.7982408534877706
AGPAT1,0.0013864715652132597,0.08102058151397483,0.01711258471989755,0.9863467992282985,7,dxSCZ:stratumdepleted,0.999176076636219
AGPAT3,-0.037097278414767045,0.04208498858400436,-0.8814848159152633,0.37805546885526375,7,dxSCZ:stratumdepleted,0.9838273170540576
AGPAT4,-0.00219930994612996,0.05262219766530731,-0.041794338581566275,0.966662648228755,6,dxSCZ:stratumdepleted,0.9968271473743523
AGPAT5,-0.0036214183241463074,0.04783373672935444,-0.07570845540745572,0.9396510488607621,6,dxSCZ:stratumdepleted,0.9966665263195124
AGPS,0.012477390228642304,0.06243112771523686,0.19985847901954668,0.8415912641787155,7,dxSCZ:stratumdepleted,0.9963126055122565
AGTPBP1,0.054172208194338364,0.05385865350217091,1.005821807115078,0.314501295265118,7,dxSCZ:stratumdepleted,0.977623583758356
AHCTF1,0.03472099743797292,0.04071116961127012,0.8528617028079946,0.3937360016230809,7,dxSCZ:stratumdepleted,0.9838273170540576
AHCY,0.07721928555361586,0.15972063326891522,0.4834646843880518,0.6287658293745758,6,dxSCZ:stratumdepleted,0.9838273170540576
AHCYL1,-0.05018763150011639,0.053354900043412125,-0.9406377194837083,0.3468905452420102,6,dxSCZ:stratumdepleted,0.9838273170540576
AHCYL2,-0.01088458082882537,0.04499367211791412,-0.2419135917668676,0.8088471181835166,7,dxSCZ:stratumdepleted,0.9963126055122565
AHDC1,0.028512763876450478,0.08668072645989666,0.3289400659285207,0.7422009896701232,7,dxSCZ:stratumdepleted,0.9917509676456571
AHI1,-0.05618806387388374,0.03045978847103206,-1.844663626844285,0.06508648509779807,7,dxSCZ:stratumdepleted,0.8477343449063887
AHNAK2,0.04746653529758301,0.09365584834462312,0.5068186999163317,0.6122820342207668,6,dxSCZ:stratumdepleted,0.9838273170540576
AHR,-0.0835806358588421,0.11189105172623916,-0.746982306175266,0.45507424140752234,7,dxSCZ:stratumdepleted,0.9838273170540576
AHSA1,0.0314082333789634,0.08128689336444189,0.3863874245771411,0.6992097621152127,7,dxSCZ:stratumdepleted,0.9901358000485027
AIDA,-0.12301305801966464,0.07454099370336692,-1.6502739218796905,0.09888692352624924,7,dxSCZ:stratumdepleted,0.8926859436707889
AIFM1,0.0030394721327950836,0.08734071253818254,0.03480017559355638,0.9722390806142501,5,dxSCZ:stratumdepleted,0.9968271473743523
AIFM2,-0.045131933996378625,0.08823650563588935,-0.5114882289493301,0.6090092287267713,6,dxSCZ:stratumdepleted,0.9838273170540576
AIG1,0.0431651605332324,0.03180983197823047,1.3569754333431598,0.17478901650240106,7,dxSCZ:stratumdepleted,0.9496516401059597
AIMP1,0.018388059260580288,0.06558090098036022,0.28038741441028747,0.779180291805466,7,dxSCZ:stratumdepleted,0.9942426656299805
AIMP2,-0.11539063996374704,0.0952128422677029,-1.2119230685216993,0.22554183076657555,6,dxSCZ:stratumdepleted,0.9676750491441714
AIP,0.05118512935126076,0.12543153000446453,0.40807227137737145,0.6832206166679853,5,dxSCZ:stratumdepleted,0.9883199381283775
AJ003147.2,-0.14211908329663228,0.13055924626253465,-1.0885409296163717,0.2763563779369351,5,dxSCZ:stratumdepleted,0.9708742826660836
AJAP1,0.15226928315141072,0.09407641675652353,1.6185701836996458,0.10553977470916412,7,dxSCZ:stratumdepleted,0.8981717662930241
AK1,-0.19100899693787413,0.12642776212632292,-1.5108152966199269,0.13083551630787904,5,dxSCZ:stratumdepleted,0.9216317751522369
AK2,-0.014282678886121348,0.059472305342131,-0.24015680582678375,0.8102086978046366,6,dxSCZ:stratumdepleted,0.9963126055122565
AK3,-0.02425153312735532,0.054083945256331485,-0.44840540039035426,0.6538606450223444,6,dxSCZ:stratumdepleted,0.9838273170540576
AK4,-0.07192286274515305,0.1040825745669898,-0.6910173296958747,0.48955465062497694,5,dxSCZ:stratumdepleted,0.9838273170540576
AK5,0.1559619932123956,0.04860241564415752,3.208935011672485,0.0013322760187920956,7,dxSCZ:stratumdepleted,0.3704406602412602
AK6,-0.11543647473349473,0.09544025871637696,-1.2095155261108543,0.22646484985124068,7,dxSCZ:stratumdepleted,0.9676750491441714
AK8,-0.05931202022718034,0.10363864435438871,-0.5722963726191261,0.5671212067796112,7,dxSCZ:stratumdepleted,0.9838273170540576
AK9,0.05299969562617998,0.079208356601196,0.6691174757358836,0.5034205429937504,7,dxSCZ:stratumdepleted,0.9838273170540576
AKAP1,-0.10332570463537202,0.060376045054104516,-1.7113692117921806,0.08701297703049528,6,dxSCZ:stratumdepleted,0.8901059339452154
AKAP10,-0.023370780392282516,0.04062103433710189,-0.5753369103882328,0.5650634632314941,6,dxSCZ:stratumdepleted,0.9838273170540576
AKAP11,0.09164327888462515,0.03564279979488068,2.571158253897544,0.010135899784408096,7,dxSCZ:stratumdepleted,0.6317069430464096
AKAP12,-0.017072602472970703,0.060103728582245594,-0.28405230217304495,0.7763702992926228,7,dxSCZ:stratumdepleted,0.9942426656299805
AKAP13,-0.1337357942785752,0.11637758763538371,-1.1491542056841353,0.2504924001569609,7,dxSCZ:stratumdepleted,0.9699413382239173
AKAP17A,0.14860312760074004,0.16577470393186727,0.8964161845936116,0.3700305265216953,6,dxSCZ:stratumdepleted,0.9838273170540576
AKAP5,-0.03947198791198425,0.10346898912584829,-0.3814861655212933,0.7028425348117535,6,dxSCZ:stratumdepleted,0.9901358000485027
AKAP6,0.006591122970402102,0.02692288776641301,0.24481485892552346,0.8065997882009794,7,dxSCZ:stratumdepleted,0.9963126055122565
AKAP7,-0.052726935289609526,0.04200325203896803,-1.255306023464391,0.209367689382168,7,dxSCZ:stratumdepleted,0.9647133149570303
AKAP8,0.01667314173564414,0.06912169752107006,0.24121429787747528,0.8093890299279021,7,dxSCZ:stratumdepleted,0.9963126055122565
AKAP8L,-0.0036574566259252104,0.04358977850491143,-0.08390629068035092,0.9331309379612748,7,dxSCZ:stratumdepleted,0.9964041914779606
AKAP9,0.032337823110979616,0.027488142698523878,1.1764280863077798,0.23942385379476153,7,dxSCZ:stratumdepleted,0.9699413382239173
AKIP1,-0.06558269101873339,0.09781622429597228,-0.6704684370181098,0.5025592205080405,7,dxSCZ:stratumdepleted,0.9838273170540576
AKIRIN1,-0.05483215810386164,0.057223727594954005,-0.9582066811861579,0.33795854887272075,7,dxSCZ:stratumdepleted,0.9827661052441915
AKIRIN2,-0.03544367545613646,0.07382318123621975,-0.48011579645590763,0.6311450565073553,7,dxSCZ:stratumdepleted,0.9838273170540576
AKNA,0.02205065270362917,0.077259426615273,0.28541051454386657,0.7753296529627276,7,dxSCZ:stratumdepleted,0.9942426656299805
AKNAD1,-0.06790073452531743,0.06800931587443855,-0.9984034341806705,0.31808376902754404,5,dxSCZ:stratumdepleted,0.9803686945532772
AKR1A1,-0.022935065019422534,0.10077487306527767,-0.2275871387559692,0.8199672193777184,6,dxSCZ:stratumdepleted,0.9963126055122565
AKR1B1,-0.06979729807999295,0.08610174664503802,-0.8106374237416858,0.4175739188126624,6,dxSCZ:stratumdepleted,0.9838273170540576
AKR1C1,-0.0082838605257298,0.12957965519812567,-0.06392871252098858,0.949026989748356,6,dxSCZ:stratumdepleted,0.9966665263195124
AKR1E2,0.002449109427140166,0.08639765453019276,0.02834694344953883,0.977385440168135,7,dxSCZ:stratumdepleted,0.9968619846742638
AKR7A2,-0.06592077741910235,0.10787139157488648,-0.611105284326835,0.5411298816939131,5,dxSCZ:stratumdepleted,0.9838273170540576
AKT1,-0.011563280749534428,0.07687764474174937,-0.15041148552844313,0.8804399802155991,6,dxSCZ:stratumdepleted,0.9963126055122565
AKT2,0.11472054171180253,0.07311416635457016,1.5690603809316588,0.11663387029268908,7,dxSCZ:stratumdepleted,0.8983905592385042
AKT3,-2.2956979230581083e-4,0.026646194518708,-0.008615481364313856,0.9931259254754051,7,dxSCZ:stratumdepleted,0.999176076636219
AKTIP,-0.06950079118669088,0.08387332570411303,-0.8286399830128908,0.40730815617211447,7,dxSCZ:stratumdepleted,0.9838273170540576
AL365361.1,0.1145216516338138,0.06850986005631461,1.6716083136015432,0.0946015843328612,5,dxSCZ:stratumdepleted,0.8926859436707889
ALAD,-0.0591498145367571,0.09079246230401242,-0.651483757965479,0.5147342583653127,7,dxSCZ:stratumdepleted,0.9838273170540576
ALAS1,-0.0485508869252734,0.14169227076356505,-0.34265021418343905,0.7318616209231752,5,dxSCZ:stratumdepleted,0.9913225927840518
ALCAM,0.16750030250757242,0.06497631428110319,2.5778670945065576,0.009941222569919672,7,dxSCZ:stratumdepleted,0.6317069430464096
ALDH18A1,0.1105158245265197,0.0719732035133953,1.5355134846255807,0.12465774734578529,6,dxSCZ:stratumdepleted,0.9108485780667331
ALDH1A2,8.477791177112784e-4,0.075636893794878,0.011208539578719303,0.9910570665735314,7,dxSCZ:stratumdepleted,0.999176076636219
ALDH1L2,0.01464268268833093,0.06117459651246825,0.2393588764471302,0.8108273150933664,6,dxSCZ:stratumdepleted,0.9963126055122565
ALDH2,0.0679920690064443,0.11740101712905203,0.57914378145212,0.5624921605642692,6,dxSCZ:stratumdepleted,0.9838273170540576
ALDH3A2,-0.09394528719009361,0.05538131669967189,-1.6963353850821354,0.08982238287565401,6,dxSCZ:stratumdepleted,0.8920234030729596
ALDH5A1,-0.022031678765448707,0.04684081767102626,-0.47035213860232344,0.6381034527350427,6,dxSCZ:stratumdepleted,0.9838273170540576
ALDH6A1,0.050039364681479875,0.08249383412652934,0.6065830884370014,0.5441276262212577,6,dxSCZ:stratumdepleted,0.9838273170540576
ALDH7A1,0.09161039391126949,0.0735762315756446,1.245108535044823,0.2130918572022039,6,dxSCZ:stratumdepleted,0.9653514518190053
ALDH8A1,-0.021618110597591205,0.08732460648512075,-0.2475603551820725,0.804474587962873,7,dxSCZ:stratumdepleted,0.9963126055122565
ALDH9A1,-0.19265536421381307,0.1068709664100663,-1.802691326609606,0.07143670509185698,5,dxSCZ:stratumdepleted,0.8597182568174448
ALG1,0.25164892685694484,0.1597270540593097,1.5754934462354937,0.11514259003713462,6,dxSCZ:stratumdepleted,0.8983905592385042
ALG10B,0.09528640764119224,0.11028429711552558,0.8640070266882812,0.3875840305302322,6,dxSCZ:stratumdepleted,0.9838273170540576
ALG11,0.055720908741334764,0.07459914006822875,0.7469376817262523,0.4551011788147541,7,dxSCZ:stratumdepleted,0.9838273170540576
ALG12,-0.1111483746001758,0.10503408025656603,-1.0582124804508635,0.2899585826365963,6,dxSCZ:stratumdepleted,0.9761641259375355
ALG13,0.060102491621944185,0.042086346817874126,1.4280757577281233,0.1532700543124429,7,dxSCZ:stratumdepleted,0.9349459900060129
ALG14,-0.08267874837338071,0.0764244752979984,-1.0818359962694584,0.2793254086963456,7,dxSCZ:stratumdepleted,0.9717968303860441
ALG2,-0.050735374577934846,0.1566499744365333,-0.3238773243368148,0.7460309120174997,6,dxSCZ:stratumdepleted,0.9917509676456571
ALG5,-0.0919641457521259,0.05555320909558157,-1.6554245425119876,0.09783841103146283,7,dxSCZ:stratumdepleted,0.8926859436707889
ALG6,0.030233091713220316,0.06545501251968187,0.46189116080497933,0.6441593730756865,7,dxSCZ:stratumdepleted,0.9838273170540576
ALG8,-0.013281675895670322,0.06860863118982727,-0.19358607897193586,0.8464999993601203,7,dxSCZ:stratumdepleted,0.9963126055122565
ALG9,0.04630868356332893,0.08272662492642677,0.5597796792086432,0.5756297259239813,6,dxSCZ:stratumdepleted,0.9838273170540576
ALK,0.09105389650400698,0.08376537236007733,1.0870111830052984,0.2770318674805972,7,dxSCZ:stratumdepleted,0.971415865529454
ALKBH1,-0.03289644061305213,0.06793214872586575,-0.4842543807322044,0.6282053473896544,6,dxSCZ:stratumdepleted,0.9838273170540576
ALKBH3,-0.10132038221021285,0.06826349671902991,-1.4842542072997502,0.13774149382268777,7,dxSCZ:stratumdepleted,0.9282161547172222
ALKBH4,-0.09959531581627273,0.0990867986956665,-1.0051320370352068,0.31483327537317946,6,dxSCZ:stratumdepleted,0.977623583758356
ALKBH5,0.16912514336766601,0.0899442658315505,1.8803326905175601,0.060062750663316754,7,dxSCZ:stratumdepleted,0.843170591909467
ALKBH8,0.011338146933117273,0.055574301712988265,0.20401780289877103,0.838339586794033,7,dxSCZ:stratumdepleted,0.9963126055122565
ALMS1,0.010672818904361342,0.08117178136264568,0.13148434992056057,0.8953921660456488,7,dxSCZ:stratumdepleted,0.9963126055122565
ALOX12-AS1,-0.003997189261464161,0.05633674777020011,-0.07095172191637435,0.9434361789273882,7,dxSCZ:stratumdepleted,0.9966665263195124
ALS2,0.046136073518954754,0.03729283472486951,1.237129702242451,0.21603893435285976,7,dxSCZ:stratumdepleted,0.9666846237887244
AMBRA1,0.06831215246683811,0.0455813166823869,1.4986875640921238,0.1339547043849441,7,dxSCZ:stratumdepleted,0.9216317751522369
AMD1,0.03693990196968398,0.106646788871554,0.346376129657074,0.7290600618862404,7,dxSCZ:stratumdepleted,0.9913225927840518
AMDHD2,0.05479859305561104,0.17549297989351523,0.31225518587046314,0.7548465949351486,5,dxSCZ:stratumdepleted,0.9921116263613802
AMER2,0.05358296752255652,0.09992758658476836,0.5362179689699821,0.5918079161648315,7,dxSCZ:stratumdepleted,0.9838273170540576
AMER3,0.23572127707834264,0.10281401003860809,2.2926960731307537,0.021865508782879666,7,dxSCZ:stratumdepleted,0.7328622439414958
AMFR,0.011534126211368451,0.049212574860207296,0.23437355684257863,0.8146949855716786,7,dxSCZ:stratumdepleted,0.9963126055122565
AMH,-0.001246488963284339,0.13386333887916127,-0.009311653016585425,0.9925704831877077,5,dxSCZ:stratumdepleted,0.999176076636219
AMIGO1,-0.05283110144335789,0.09340801743133562,-0.5655949338844936,0.5716691725225638,5,dxSCZ:stratumdepleted,0.9838273170540576
AMMECR1,0.023031125912423744,0.04211526465524826,0.5468593418788759,0.5844753703979424,7,dxSCZ:stratumdepleted,0.9838273170540576
AMMECR1L,0.08513244349052634,0.17455723808554507,0.487705032596847,0.6257587865726277,6,dxSCZ:stratumdepleted,0.9838273170540576
AMN1,0.1447167972098496,0.04511861808191535,3.207474061973889,0.0013390613511780826,7,dxSCZ:stratumdepleted,0.3704406602412602
AMOTL1,-0.0455453457209189,0.06190380219064724,-0.7357439140919221,0.4618865592969996,7,dxSCZ:stratumdepleted,0.9838273170540576
AMOTL2,0.08251283358905935,0.13115008959071295,0.6291481297996939,0.5292520834187082,5,dxSCZ:stratumdepleted,0.9838273170540576
AMPD2,-0.061161968468526506,0.07749395161909722,-0.7892482857133596,0.4299669054904107,7,dxSCZ:stratumdepleted,0.9838273170540576
AMPD3,0.00266368562881532,0.10981611376030734,0.024255872272344974,0.9806485115898148,5,dxSCZ:stratumdepleted,0.9978664972754735
AMPH,-0.004115945968022386,0.042639944824060944,-0.09652793841561992,0.9231012858780889,7,dxSCZ:stratumdepleted,0.9963126055122565
AMY2B,-0.13543171541101676,0.0542880544093628,-2.4946872177401054,0.012606820218103394,7,dxSCZ:stratumdepleted,0.6549167252511676
