pathway,source,k_cells,mean_NES,sd_NES,p_fisher,n_pos_NES,n_neg_NES,n_sig_per_ct,padj_fisher,stouffer_Z,p_stouffer,padj_stouffer
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,C5:GO:BP,22,0.5746248764146091,0.9463269686688309,0.04433118835881441,16,6,1,0.13302840294548748,3.1969609917013777,0.0013888370689122524,0.004741416493197529
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,C5:GO:BP,10,0.9425185962270111,0.7015557535540475,0.04507783872872845,9,1,1,0.13447634936378874,3.079127781518066,0.0020760761522121544,0.006695520935153811
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN,C5:GO:BP,9,1.1330878648912999,0.5366362722381255,0.0033345623823458565,9,0,1,0.017347447489083997,3.5932362808328375,3.2659618022536844e-4,0.0013388164403548787
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,C5:GO:BP,20,0.4849391895528409,0.9777586514315012,0.3213049884540211,14,6,0,0.5659147132895201,2.309925139767352,0.02089229897938053,0.047331500238958504
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,C5:GO:BP,18,0.7759704230355908,0.810268370810445,0.15544231320319404,15,3,0,0.34053727651543114,3.2695861713733354,0.0010770492641274535,0.003790518539235651
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,C5:GO:BP,7,0.8120286588470726,0.7819685782739076,0.3410703742985508,6,1,0,0.5887622356135462,2.019639753769791,0.04342076844980275,0.08673931693725964
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,C5:GO:BP,20,0.6773690718785483,0.9527030424509901,0.015151404539495024,16,4,0,0.05849912864920298,3.022591173983981,0.0025062057338302744,0.007866787171911964
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,C5:GO:BP,19,0.2709722655926287,1.1447499711365412,0.048083091979130035,12,7,0,0.14123483594023695,1.031103418060035,0.3024923251027055,0.41676599076481363
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,C5:GO:BP,9,0.7230021240840158,0.7962739709571196,0.405732356260805,7,2,0,0.6572385841677836,2.3080052147582477,0.02099884645051491,0.04751650084224663
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,C5:GO:BP,23,0.4285409428941087,1.0743683577180103,0.005919395146097564,15,8,0,0.027666108158351955,3.2573956379655833,0.0011243959553775707,0.003924594109332042
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,C5:GO:BP,12,-0.3882848095013767,0.9228140630298763,0.7751149340873118,3,9,0,0.9412550090037844,-0.7191784383019417,0.4720309827473283,0.5851415057537084
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,C5:GO:BP,18,-0.41573739553644234,0.9776921707474535,0.4669377522959043,5,13,0,0.7149713029859017,-1.1910687807609572,0.23362658449205267,0.3418019589589667
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,C5:GO:BP,21,0.4462515402334666,0.998085919342048,0.11528895999886858,14,7,0,0.2737754314400993,2.7168604465439703,0.006590438964692309,0.017969004774493095
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH,C5:GO:BP,2,-1.001377470322005,0.0751220253692673,0.5264025138046243,0,2,0,0.76828919651819,-1.0622367120615055,0.28812823736459414,0.40161258418569185
GOBP_AORTA_DEVELOPMENT,C5:GO:BP,23,-0.8499703561221273,0.7743519450351433,0.015602200638120966,4,19,0,0.05969639592852195,-4.800071055906343,1.586093452548104e-6,1.2100894802307561e-5
GOBP_AORTA_MORPHOGENESIS,C5:GO:BP,16,-0.4448299113633477,0.8733939804453997,0.9217430472644841,4,12,0,0.9994819894872732,-1.0062274557004633,0.31430616778298354,0.42909478072196017
GOBP_AORTIC_VALVE_MORPHOGENESIS,C5:GO:BP,20,0.46881804330233773,0.9984305071035459,0.2872356488013622,14,6,0,0.5257954577890708,2.054522125776559,0.03992518415469231,0.0811574744182553
GOBP_APICAL_JUNCTION_ASSEMBLY,C5:GO:BP,23,0.39502102699578906,0.9681478857191976,0.517881183503966,17,6,0,0.7630828860543677,0.8817634011450539,0.37790476718990723,0.4964250558033982
GOBP_APICAL_PROTEIN_LOCALIZATION,C5:GO:BP,17,0.5287501915336504,0.8203088540571918,0.9118880737990612,13,4,0,0.9975775991410156,1.628175586137738,0.10348765991874576,0.17736428608605506
GOBP_APOPTOTIC_CELL_CLEARANCE,C5:GO:BP,20,-0.31956735234422573,1.0338556933856349,0.4342746323455371,7,13,0,0.6824620531701739,-1.2639881038337577,0.20623429682569416,0.30918950232780257
GOBP_APOPTOTIC_DNA_FRAGMENTATION,C5:GO:BP,13,-0.2621100290462925,0.9447698074033238,0.9044429954399629,5,8,0,0.9957086862008068,-0.8673965751865984,0.38572475771910253,0.5043280216916257
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,C5:GO:BP,22,0.18452097658359173,1.1153017973628019,0.0453727178233381,12,10,0,0.1351200840754888,1.7215990240831789,0.08514218010899052,0.1504119429776453
GOBP_APOPTOTIC_PROCESS,C5:GO:BP,4,-0.4332061885983718,1.1461886683923823,0.09149228614577365,1,3,0,0.23007131685718585,-0.08232683743945457,0.9343868136630603,0.9547647974237077
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,C5:GO:BP,18,-0.10245448690092863,1.050934889240761,0.5560241077781534,9,9,0,0.7904726657734378,-0.8272890370581366,0.40807325601721334,0.5258065557960956
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS,C5:GO:BP,10,-0.5310719193644775,0.9606457362358415,0.4179169709413763,3,7,0,0.6691771284435705,-1.8195684669120455,0.06882474738716722,0.1266846458895628
GOBP_APOPTOTIC_SIGNALING_PATHWAY,C5:GO:BP,23,0.6266517211178607,0.9381446012939458,6.836928053683649e-8,17,6,2,1.3388107575892827e-6,5.632561103961074,1.7755290563803654e-8,2.105545870120629e-7
GOBP_APPENDAGE_DEVELOPMENT,C5:GO:BP,23,-0.1928239045184714,1.042498629534289,0.41758110630722767,10,13,0,0.6691771284435705,-1.3072619805813348,0.1911237517966623,0.2909912465054047
GOBP_APPENDAGE_MORPHOGENESIS,C5:GO:BP,23,-0.2978198456146019,1.068520502728268,0.09556516123207937,9,14,0,0.2379625485260483,-1.911004027412832,0.056004063336278956,0.10695249604880279
GOBP_ARACHIDONATE_METABOLIC_PROCESS,C5:GO:BP,18,-0.14957697001483888,1.0482539555749921,0.6006214519290614,7,11,0,0.8247131368001307,-0.08310145635472782,0.9337708678501148,0.9543908080529077
GOBP_ARACHIDONATE_SECRETION,C5:GO:BP,4,0.04860880747253493,0.9087481163631064,0.9353791978787086,2,2,0,0.9999994617856818,0.2246265432733884,0.822269813976813,0.8748501768376874
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION,C5:GO:BP,22,-0.43862634384665117,1.0609448541830862,0.05135629776228423,8,14,0,0.14817077673236292,-2.910031220949077,0.003613926532783701,0.010734950187035833
GOBP_ARGININE_METABOLIC_PROCESS,C5:GO:BP,13,0.7426402947978022,0.7447813738477972,0.5085814326232889,11,2,0,0.7549147523700792,2.405982090722749,0.0161290553884974,0.038041258802333125
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS,C5:GO:BP,7,-1.166330065455496,0.2599136496388045,0.09914747287328195,0,7,0,0.24480738775727584,-3.035898586319407,0.0023982001225984,0.007583873431173491
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,C5:GO:BP,16,-0.41557716855144977,0.8985345461317673,0.8046010685657118,5,11,0,0.9565941959244229,-1.6117084524441598,0.1070253975033569,0.18248559069728437
GOBP_AROMATIC_AMINO_ACID_TRANSPORT,C5:GO:BP,2,-0.3730464951860264,1.6040425540234686,0.17561080557319733,1,1,0,0.37274589276334297,-1.176578172678824,0.23936391405164475,0.3482400808067789
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,C5:GO:BP,23,-0.00782887727038657,1.1108742649727135,0.19566956227770624,12,11,0,0.4025669307960244,-0.46312498671723457,0.6432747807792298,0.7351024241823999
GOBP_ARTERY_DEVELOPMENT,C5:GO:BP,23,-0.7519284461015782,0.6818985840147697,0.6266868632096032,3,20,0,0.8429155937184735,-3.1659655279961205,0.0015456911020277817,0.005209374645271919
GOBP_ARTERY_MORPHOGENESIS,C5:GO:BP,23,-0.24599189184487585,0.9253896951478504,0.9530220734477887,8,15,0,0.9999994617856818,-0.4853697275384264,0.6274141021823743,0.7216207075853603
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,C5:GO:BP,17,-0.6909679398063087,0.7911648749723491,0.6079596974069739,3,14,0,0.8299214018838288,-2.4238990618626204,0.015354872656436945,0.03647438957300434
GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,C5:GO:BP,2,-1.3691906527726867,0.12312091610207766,0.06293202621995167,0,2,0,0.17356875559471682,-2.2620137721632734,0.02369655241323654,0.052838122855441594
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,C5:GO:BP,18,-1.036555583534639,0.5841968190596551,0.011210001333916083,1,17,0,0.04611841138651556,-4.591138573701772,4.408345111002042e-6,3.0113176755565826e-5
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,17,-0.8827666330720284,0.7406886552235545,0.0807609155819237,2,15,0,0.21035849669138862,-3.59015807204294,3.304774881356974e-4,0.001353274303963711
GOBP_ASSOCIATIVE_LEARNING,C5:GO:BP,23,-1.1596331769999657,0.567486458111442,3.5931528338745776e-7,1,22,0,6.125202721495569e-6,-6.995567019630036,2.641882552543786e-12,7.310165599194526e-11
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION,C5:GO:BP,18,1.5223641599168958,0.3495245048252911,3.6562263069498935e-12,18,0,0,1.5599218048143203e-10,8.697740142268103,3.3855873023090754e-18,2.872858914192712e-16
GOBP_ASTROCYTE_ACTIVATION,C5:GO:BP,14,-0.5953674415409269,0.8997766685816848,0.3241396943901572,4,10,0,0.5684167269937154,-2.6080109631834394,0.009107003757560603,0.02364848272577026
GOBP_ASTROCYTE_DEVELOPMENT,C5:GO:BP,20,-0.5130064540084641,0.9259927030041699,0.32900346811760206,6,14,0,0.5743084539460862,-2.5823596436863805,0.00981272673745458,0.0250886488429664
GOBP_ASTROCYTE_DIFFERENTIATION,C5:GO:BP,23,-0.9942875840741525,0.6102698573161767,0.009107133203035536,2,21,0,0.039095658387623605,-5.254229566053645,1.4864538097287885e-7,1.4553907365254818e-6
GOBP_ASYMMETRIC_CELL_DIVISION,C5:GO:BP,18,-0.045316969027241055,1.000005089892083,0.8366136883221943,9,9,0,0.969679577738139,-0.308928074956464,0.7573762399541336,0.8275979889153982
GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,C5:GO:BP,10,-0.08903255371795868,0.9882067797497839,0.8080791155556979,5,5,0,0.9582225090663963,-0.40985272571137554,0.6819139858228622,0.7678822043245649
GOBP_ATP_BIOSYNTHETIC_PROCESS,C5:GO:BP,21,-0.8982971910601082,0.8453430607514402,2.5346042807769046e-5,3,18,1,2.640760285442459e-4,-5.193307800940616,2.065902057645718e-7,1.937703332774785e-6
GOBP_ATP_METABOLIC_PROCESS,C5:GO:BP,23,-1.1083015116626627,0.7068543004333647,7.174578071118856e-15,2,21,2,4.848871922932275e-13,-8.602978882332472,7.767327152442715e-18,6.310540155660108e-16
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,C5:GO:BP,19,-0.7354019144871905,1.108669958514781,1.2791970496579077e-10,5,14,2,4.174883704374975e-9,-5.471032743913013,4.474206154399531e-8,4.895345616210489e-7
GOBP_ATP_TRANSPORT,C5:GO:BP,17,0.8067091185927578,0.7558729775110322,0.2096689248968871,15,2,0,0.42304929443527783,2.927971266344084,0.0034118157388551697,0.010254245099424214
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION,C5:GO:BP,17,0.49610154322298167,1.0486051414752184,0.03984577737020228,11,6,0,0.12280971290680305,2.8922934095568547,0.0038244060538732234,0.011211895982122766
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,C5:GO:BP,1,1.1867507423406494,NA,NA,1,0,0,NA,NA,NA,NA
GOBP_ATRIAL_SEPTUM_DEVELOPMENT,C5:GO:BP,12,-0.00446666599756701,0.8430680825383994,0.9974571676010654,6,6,0,0.9999994617856818,-0.002254978933527746,0.9982007886488132,0.9987526702849613
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS,C5:GO:BP,1,-1.0361944793369502,NA,NA,0,1,0,NA,NA,NA,NA
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,C5:GO:BP,18,-0.5048390361270543,0.8253123430138917,0.7952560913499725,4,14,0,0.9516938759954124,-1.5729057313327786,0.11574064781956053,0.1940955923140061
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,C5:GO:BP,17,0.8528518677757122,0.6101586650150392,0.5856689139756163,15,2,0,0.8117519956500511,3.151143858480307,0.001626323657391678,0.005426823121227987
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,C5:GO:BP,21,0.6683908834333353,0.8976199543483036,0.07579152379844546,16,5,0,0.20066899294229198,3.6411524770049795,2.714203206286964e-4,0.0011382959849760323
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,C5:GO:BP,18,-0.3940538325286112,0.8761449313909258,0.9331868191177707,5,13,0,0.9999994617856818,-0.9938372196167352,0.32030212268818986,0.4358003404542501
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,C5:GO:BP,17,0.03956927250587437,0.9749000796795116,0.8851605991479308,8,9,0,0.989655835096882,0.7588294609851003,0.447954579653149,0.5631323662240492
GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION,C5:GO:BP,15,0.03326398813547064,1.0072264165859732,0.8125647535661583,7,8,0,0.9601581617186925,0.6798497417502397,0.4965996071599118,0.6081672867030543
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,C5:GO:BP,16,-0.6660465936677066,0.7271500516111092,0.8539970523058946,2,14,0,0.9791285825641971,-1.6417405545963792,0.10064378323817977,0.1732288872188368
GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION,C5:GO:BP,20,-0.5543786920360607,0.9404439282759156,0.3758712269408362,5,15,0,0.6242993823721544,-2.2590835556839917,0.023878187847508565,0.05318102087822191
GOBP_AUTOPHAGOSOME_MATURATION,C5:GO:BP,22,-0.2114490022050941,0.9514600176019885,0.9590325820654195,9,13,0,0.9999994617856818,-0.9860403522479362,0.3241133117506458,0.4395761608665747
GOBP_AUTOPHAGOSOME_ORGANIZATION,C5:GO:BP,23,-0.5548120775126194,0.9003461004645867,0.323882435324353,6,17,0,0.5680960400946449,-3.1083378521619327,0.0018814285464960724,0.006148254090539369
GOBP_AUTOPHAGY_OF_MITOCHONDRION,C5:GO:BP,23,-0.8662874953014574,0.9005323098586657,2.927167823439034e-6,4,19,0,3.970653759787549e-5,-5.876390379447302,4.1930884863928806e-9,5.66771978240397e-8
GOBP_AUTOPHAGY_OF_PEROXISOME,C5:GO:BP,19,0.5233663292102835,0.7560109690778332,0.9638689418948215,14,5,0,0.9999994617856818,2.025190842826794,0.04284777160541915,0.0859092758599596
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION,C5:GO:BP,1,-0.9914166304179992,NA,NA,0,1,0,NA,NA,NA,NA
GOBP_AXIS_ELONGATION,C5:GO:BP,15,0.1821293853047619,1.0631994776082931,0.43410993759885474,8,7,0,0.6824620531701739,1.2426584821910467,0.21399370933046744,0.31838495191053573
GOBP_AXIS_SPECIFICATION,C5:GO:BP,22,0.5961814260461012,1.07904160905035,1.844138444155616e-4,16,6,0,0.001499859989139131,3.8514170931913667,1.1743628825325486e-4,5.49210614445871e-4
GOBP_AXONAL_FASCICULATION,C5:GO:BP,19,-1.0023398586003571,0.7134391035216403,0.0025715069832817445,2,17,0,0.013859279344617278,-4.984825858001937,6.201764376830388e-7,5.245058089241824e-6
GOBP_AXONAL_TRANSPORT,C5:GO:BP,23,-0.20638570274067422,1.0046973887060167,0.7373940821778573,9,14,0,0.9190577276776449,-0.540232710540749,0.5890365569488767,0.6880501966073067
GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION,C5:GO:BP,21,0.20314410886103468,0.9384859239367664,0.9365045753121296,11,10,0,0.9999994617856818,1.570793428060912,0.11623063910166792,0.1947889819660825
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,C5:GO:BP,17,-0.7607947396336524,1.0747775125093706,1.6342959703976524e-4,4,13,0,0.0013478529509640248,-4.06934030801571,4.714644139442665e-5,2.461051132810512e-4
GOBP_AXONEME_ASSEMBLY,C5:GO:BP,19,0.06580514391199394,1.1652074814839732,0.026913252612507797,11,8,0,0.09122272898943967,-0.633287532103747,0.5265458936687398,0.6357677454463504
GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION,C5:GO:BP,2,1.5244482069129153,0.0986603953349016,0.01622752223963478,2,0,0,0.06144253214878077,2.7862714137313462,0.005331820797131122,0.014931835507037175
GOBP_AXON_DEVELOPMENT,C5:GO:BP,23,-1.1624667325075604,0.7436252532931179,5.8041643671314465e-33,2,21,5,2.014836512353766e-30,-11.751701295252158,6.921119689774934e-32,8.809431845135195e-29
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,C5:GO:BP,18,-0.9036093101234548,0.9049343664886119,5.869389124071882e-4,3,15,0,0.004038245472120447,-4.683762030937485,2.8165698839523344e-6,2.0235319100417665e-5
GOBP_AXON_EXTENSION,C5:GO:BP,23,-1.2544225402488483,0.5544633461641852,5.946162779102707e-13,1,22,1,2.948756178182297e-11,-8.844601502837673,9.185552197268094e-19,8.554885625675176e-17
GOBP_AXO_DENDRITIC_TRANSPORT,C5:GO:BP,23,0.2712036558462668,1.0085772149655634,0.44564598319156773,14,9,0,0.6942877139196252,1.5252111302010696,0.12720644534516645,0.20950520230774988
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,3,-1.1769222238176087,0.11122394819948511,0.21430906129844893,0,3,0,0.4286742538334873,-1.9773487717406786,0.04800222029532315,0.09445837577824862
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,C5:GO:BP,20,0.5467403220930667,0.8750770563205822,0.5341445274101286,14,6,0,0.7739066127549141,2.742357263428064,0.006099995500110408,0.016787627255619168
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,C5:GO:BP,21,-0.8084648062843646,1.0063053624895777,3.7471980204363695e-5,5,16,0,3.755557911033144e-4,-5.233217188366116,1.6658480671231965e-7,1.6022772907581679e-06
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING,C5:GO:BP,1,-0.97730422572743,NA,NA,0,1,0,NA,NA,NA,NA
GOBP_BASE_EXCISION_REPAIR,C5:GO:BP,20,0.2803679185730283,0.9318581306178987,0.8939409801685443,13,7,0,0.9910041029971218,0.724058126047143,0.4690300506772207,0.5824361783775502
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING,C5:GO:BP,15,-0.9754501565353244,0.5385592202649708,0.20839568017201482,1,14,0,0.4208138047259855,-3.5189104546433083,4.3332293854676004e-4,0.0017014330497077668
GOBP_BASIC_AMINO_ACID_TRANSPORT,C5:GO:BP,13,-0.893203291141786,0.9659438074402463,0.0037756902816970333,2,11,0,0.019229499160643797,-3.5295144294279326,4.1632300095894393e-4,0.0016419604015474852
GOBP_BEHAVIOR,C5:GO:BP,19,-0.8385479373220257,1.047697323653458,1.0244416887462688e-21,4,15,2,1.397082353027724e-19,-7.947163960768185,1.9082977084259968e-15,9.84707405354685e-14
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE,C5:GO:BP,8,0.0342315547378063,1.0416013619200775,0.6322515805051896,4,4,0,0.8469576074930947,0.03964812048241309,0.9683736629796237,0.9784396138265948
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL,C5:GO:BP,1,0.931761979894432,NA,NA,1,0,0,NA,NA,NA,NA
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN,C5:GO:BP,18,-0.10488603681768911,1.1879220451745556,0.05458364490602175,8,10,0,0.15531121316963045,-0.26546686898779515,0.7906498292238795,0.8521299387218131
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,C5:GO:BP,11,0.09690411961897319,0.8837336597673501,0.9854299010164581,6,5,0,0.9999994617856818,0.36221422158210137,0.7171919528286816,0.7955257725130924
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION,C5:GO:BP,6,-0.5735645763648584,0.5912152813169231,0.9867844975127976,1,5,0,0.9999994617856818,-0.7397730638892767,0.4594377058593931,0.5739777130129535
GOBP_BICARBONATE_TRANSPORT,C5:GO:BP,18,-0.39729120762780773,0.9400119448941673,0.7291758119891006,6,12,0,0.9132944989522146,-1.6761191239782098,0.09371486154900231,0.16321559809571964
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT,C5:GO:BP,8,-0.5412519786823016,0.77442492721827,0.8356823990030869,1,7,0,0.9688942585678724,-0.6299873963762409,0.5287028303860164,0.6377671008779034
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,C5:GO:BP,18,0.830346208578553,0.7637054330462115,0.07639469920723946,16,2,0,0.2018077889469691,3.240278039374567,0.0011941319959896677,0.004143383031973236
GOBP_BILE_ACID_METABOLIC_PROCESS,C5:GO:BP,19,0.013896306862863975,1.061289625438062,0.5599804295290179,10,9,0,0.792494470280758,-0.18914395430362643,0.8499799926353038,0.8954748522217982
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,C5:GO:BP,18,1.2692660392279893,0.7101231838222057,5.702364630630274e-11,17,1,3,1.961664805591144e-9,7.312611792648432,2.619991386633262e-13,9.136472246446675e-12
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,C5:GO:BP,23,-0.00386509442017863,1.0170300840996125,0.7734418875970948,11,12,0,0.9404129391176613,0.38866625549761824,0.6975230477147778,0.7814029994256564
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT,C5:GO:BP,7,-0.23074307101363994,0.8650376620809344,0.9307770960425313,3,4,0,0.9999994617856818,-0.7768826465774745,0.437228010406291,0.5531685319620614
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,C5:GO:BP,5,0.23052097516022765,1.2665889191751103,0.005292029274082682,3,2,0,0.02521224427084806,0.8744284431127716,0.38188497328201676,0.500335484809532
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,C5:GO:BP,23,-1.1572873555243444,0.5109495590059538,3.93114258911077e-6,1,22,0,5.1851702854989544e-5,-6.755247565627825,1.4259156872445556e-11,3.3819000321387177e-10
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,C5:GO:BP,23,0.03399047705127011,1.037232217777071,0.5984393181815312,11,12,0,0.8225847863485158,0.9769140512397743,0.3286117048174997,0.4441783344586274
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,C5:GO:BP,23,-0.34948199591288803,0.9882375993085502,0.4805561421611978,8,15,0,0.7283205512373621,-1.8343134269618238,0.06660748218586156,0.12340643897462997
GOBP_BLASTOCYST_DEVELOPMENT,C5:GO:BP,23,0.19011236559473105,0.9435637792325309,0.9426815243795542,13,10,0,0.9999994617856818,1.0967849625833974,0.27273540520030176,0.38532607023367177
GOBP_BLASTOCYST_FORMATION,C5:GO:BP,20,0.78704100169584,0.6448937065781835,0.6659226675160126,18,2,0,0.8691935415860174,2.747266242423423,0.006009432958116885,0.016592205170332122
GOBP_BLASTOCYST_GROWTH,C5:GO:BP,18,0.1859950064033287,1.0526666839837677,0.4515615843888699,10,8,0,0.7007876082052021,1.1006246945378766,0.2710600332758083,0.38363333471596517
GOBP_BLASTODERM_SEGMENTATION,C5:GO:BP,16,0.9012996077482692,1.0137297257835804,1.2635486318262498e-4,13,3,0,0.0010674470023514459,4.53662209951651,5.716240077254613e-6,3.806009195291498e-5
GOBP_BLEB_ASSEMBLY,C5:GO:BP,2,1.2665117276467597,0.3832205811949566,0.10857465093152106,2,0,0,0.2623171810072845,1.9095584933153467,0.05619008363135058,0.10718183196436178
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION,C5:GO:BP,4,-0.3733100733413941,1.1223896710051824,0.43464124108156627,1,3,0,0.6827139362690089,-0.3515452868304018,0.7251793037351812,0.8021718340998811
